,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
★,☆,18,2018/10/10 14:04,2116,街角設置端末（店舗から）,0,390,1,1,2018/10/10 18:22,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/10 18:15,,2018/10/10 18:28,,2018/10/10 18:15,2018/10/10 18:15,0:00:00,0:00:00,,00,07,,,,
-,☆,18,2018/10/10 18:04,2225,乗客アプリ（簡単予約）,2318,1240,6,2,2018/10/10 18:06,,,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/10/10 18:16,,2018/10/10 18:29,,,2018/10/10 18:04,0:00:00,0:00:00,,00,11,,,,
-,☆,18,2018/10/10 18:07,2226,乗客アプリ（目的地から）,990,1094,9,1,2018/10/10 18:08,,,35.441441 139.648505,横浜中華街朱雀門,35.453715 139.638133,横浜ワールドポーターズ,2018/10/10 18:13,,2018/10/10 18:29,,,2018/10/10 18:07,0:00:00,0:00:00,,00,05,,,,
★,☆,18,2018/10/10 18:09,2228,乗客アプリ（地図から）,1267,333,1,1,2018/10/10 18:21,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/10 18:20,,2018/10/10 18:30,,2018/10/10 18:20,2018/10/10 18:20,0:00:00,0:00:00,,00,00,,,,
-,☆,18,2018/10/10 18:42,2241,街角設置端末（店舗から）,0,452,1,1,2018/10/10 19:20,2018/10/10 18:54,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 18:50,2018/10/10 18:51,2018/10/10 19:01,,,2018/10/10 18:42,,,,04,38,,,,
★,-,19,2018/10/10 18:55,2243,乗客アプリ（目的地から）,1218,498,10,1,,2018/10/10 19:05,2018/10/10 19:13,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 19:05,2018/10/10 19:05,2018/10/10 19:16,2018/10/10 19:16,2018/10/10 19:05,2018/10/10 19:05,0:07:33,0:07:33,78,00,00,01,02,,
★,-,19,2018/10/10 18:59,2244,乗客アプリ（目的地から）,1902,797,2,1,,2018/10/10 19:16,2018/10/10 19:20,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 19:15,2018/10/10 19:15,2018/10/10 19:26,2018/10/10 19:26,2018/10/10 19:15,2018/10/10 19:15,0:03:47,0:03:47,,01,01,,,,
-,-,19,2018/10/10 19:08,2245,街角設置端末（店舗から）,0,1144,5,2,,2018/10/10 19:10,2018/10/10 19:19,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/10/10 19:11,2018/10/10 19:11,2018/10/10 19:27,2018/10/10 19:27,,2018/10/10 19:08,0:08:27,0:16:54,,00,02,,,,
-,-,19,2018/10/10 19:10,2246,乗客アプリ（地図から）,1346,952,1,1,,2018/10/10 19:12,2018/10/10 19:20,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/10 19:12,2018/10/10 19:12,2018/10/10 19:24,2018/10/10 19:24,,2018/10/10 19:10,0:07:37,0:07:37,,00,02,,,,
-,-,19,2018/10/10 19:29,2248,街角設置端末（店舗から）,0,674,3,1,,2018/10/10 19:32,2018/10/10 19:36,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/10 19:34,2018/10/10 19:34,2018/10/10 19:45,2018/10/10 19:45,,2018/10/10 19:29,0:04:18,0:04:18,,00,02,,,,
-,-,19,2018/10/10 19:35,2249,乗客アプリ（目的地から）,27,1134,1,1,,2018/10/10 19:38,2018/10/10 19:43,35.441441 139.648505,横浜中華街朱雀門,35.447541 139.644914,シルク博物館,2018/10/10 19:37,2018/10/10 19:37,2018/10/10 19:46,2018/10/10 19:46,,2018/10/10 19:35,0:05:10,0:05:10,,00,03,,,,
-,☆,19,2018/10/10 19:28,2247,乗客アプリ（目的地から）,27,808,1,1,2018/10/10 19:34,,,35.441441 139.648505,横浜中華街朱雀門,35.447541 139.644914,シルク博物館,2018/10/10 19:32,,2018/10/10 19:41,,,2018/10/10 19:28,0:00:00,0:00:00,,00,05,,,,
★,-,20,2018/10/10 17:22,2215,乗客アプリ（目的地から）,2084,1069,4,1,,2018/10/10 20:28,2018/10/10 20:41,35.447546 139.64358,横浜開港資料館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 20:30,2018/10/10 20:35,2018/10/10 20:52,2018/10/10 20:56,2018/10/10 20:30,2018/10/10 20:30,0:12:41,0:12:41,157,00,00,03,03,,
★,-,20,2018/10/10 19:36,2250,乗客アプリ（目的地から）,2339,906,2,3,,2018/10/10 20:30,2018/10/10 20:37,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 20:30,2018/10/10 20:30,2018/10/10 20:47,2018/10/10 20:47,2018/10/10 20:30,2018/10/10 20:30,0:06:47,0:20:21,,00,00,,,,
-,-,20,2018/10/10 20:06,2251,乗客アプリ（地図から）,1431,373,8,1,,2018/10/10 20:11,2018/10/10 20:18,35.448801 139.636702,ホテルルートイン横浜馬車道,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/10 20:09,2018/10/10 20:09,2018/10/10 20:23,2018/10/10 20:23,,2018/10/10 20:06,0:06:49,0:06:49,,02,04,,,,
-,-,20,2018/10/10 20:08,2252,乗客アプリ（地図から）,2287,888,9,2,,2018/10/10 20:14,2018/10/10 20:24,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/10/10 20:15,2018/10/10 20:15,2018/10/10 20:33,2018/10/10 20:33,,2018/10/10 20:08,0:10:15,0:20:30,,00,05,,,,
★,-,20,2018/10/10 20:13,2253,乗客アプリ（目的地から）,2086,933,4,1,,2018/10/10 20:27,2018/10/10 20:41,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 20:30,2018/10/10 20:30,2018/10/10 20:56,2018/10/10 20:56,2018/10/10 20:30,2018/10/10 20:30,0:14:09,0:14:09,,00,00,,,,
-,-,20,2018/10/10 20:14,2254,乗客アプリ（地図から）,1789,551,9,1,,2018/10/10 20:31,2018/10/10 20:40,35.454389 139.630904,横浜ランドマークタワー,35.445857 139.647636,ホテルモントレ横浜,2018/10/10 20:20,2018/10/10 20:20,2018/10/10 20:47,2018/10/10 20:47,,2018/10/10 20:14,0:09:19,0:09:19,,10,16,,,,
★,-,20,2018/10/10 20:18,2255,街角設置端末（店舗から）,0,1036,10,1,,2018/10/10 20:32,2018/10/10 20:39,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443863 139.64702,ローズホテル横浜,2018/10/10 20:32,2018/10/10 20:32,2018/10/10 20:45,2018/10/10 20:45,2018/10/10 20:32,2018/10/10 20:32,0:07:12,0:07:12,,00,00,,,,
-,-,20,2018/10/10 20:20,2256,街角設置端末（地図から）,0,824,3,1,,2018/10/10 20:28,2018/10/10 20:33,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/10 20:25,2018/10/10 20:25,2018/10/10 20:37,2018/10/10 20:37,,2018/10/10 20:20,0:05:18,0:05:18,,02,07,,,,
-,-,20,2018/10/10 20:23,2257,街角設置端末（店舗から）,0,329,5,1,,2018/10/10 20:28,2018/10/10 20:31,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/10 20:31,2018/10/10 20:31,2018/10/10 20:41,2018/10/10 20:41,,2018/10/10 20:23,0:02:52,0:02:52,,00,04,,,,
-,-,20,2018/10/10 20:31,2258,乗客アプリ（目的地から）,2338,1267,1,1,,2018/10/10 20:36,2018/10/10 20:48,35.443659 139.650847,横浜マリンタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 20:38,2018/10/10 20:38,2018/10/10 21:07,2018/10/10 21:07,,2018/10/10 20:31,0:12:20,0:12:20,,00,05,,,,
-,-,20,2018/10/10 20:34,2259,乗客アプリ（目的地から）,2335,458,4,1,,2018/10/10 20:39,2018/10/10 20:41,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 20:39,2018/10/10 20:39,2018/10/10 20:49,2018/10/10 20:49,,2018/10/10 20:34,0:02:13,0:02:13,,00,04,,,,
-,-,20,2018/10/10 20:34,2260,乗客アプリ（目的地から）,2252,914,8,2,,2018/10/10 20:38,2018/10/10 20:44,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 20:36,2018/10/10 20:36,2018/10/10 20:46,2018/10/10 20:46,,2018/10/10 20:34,0:05:57,0:11:54,,01,03,,,,
-,-,20,2018/10/10 20:38,2261,街角設置端末（地図から）,0,348,6,2,,2018/10/10 20:40,2018/10/10 20:49,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 20:42,2018/10/10 20:42,2018/10/10 20:56,2018/10/10 20:56,,2018/10/10 20:38,0:08:49,0:17:38,,00,02,,,,
-,-,20,2018/10/10 20:41,2262,乗客アプリ（目的地から）,1751,945,6,1,,2018/10/10 20:43,2018/10/10 20:49,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 20:46,2018/10/10 20:46,2018/10/10 21:01,2018/10/10 21:01,,2018/10/10 20:41,0:05:52,0:05:52,,00,01,,,,
-,-,20,2018/10/10 20:55,2263,乗客アプリ（目的地から）,27,781,2,1,,2018/10/10 20:59,2018/10/10 21:08,35.447541 139.644914,シルク博物館,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 21:00,2018/10/10 21:00,2018/10/10 21:17,2018/10/10 21:17,,2018/10/10 20:55,0:08:38,0:08:38,,00,03,,,,
★,☆,20,2018/10/10 17:19,2213,街角設置端末（店舗から）,0,1102,4,2,2018/10/10 17:20,,,35.443704 139.651332,ホテルメルパルク横浜,35.453715 139.638133,横浜ワールドポーターズ,2018/10/10 20:18,,2018/10/10 20:33,,2018/10/10 20:18,2018/10/10 20:18,0:00:00,0:00:00,,00,00,,,,
★,☆,20,2018/10/10 18:08,2227,乗客アプリ（目的地から）,990,1101,7,1,2018/10/10 18:10,,,35.443908 139.635249,イセザキ・モール,35.453715 139.638133,横浜ワールドポーターズ,2018/10/10 20:08,,2018/10/10 20:19,,2018/10/10 20:08,2018/10/10 20:08,0:00:00,0:00:00,,00,00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
