,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
-,-,19,2018/10/9 19:18,1994,乗客アプリ（地図から）,1771,469,10,1,,2018/10/9 19:23,2018/10/9 19:31,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 19:23,2018/10/9 19:23,2018/10/9 19:35,2018/10/9 19:35,,2018/10/9 19:18,0:07:37,0:07:37,,00,05,,,,
-,-,19,2018/10/9 19:20,1995,乗客アプリ（目的地から）,985,841,4,1,,2018/10/9 19:25,2018/10/9 19:29,35.450447 139.635947,みなとみらい線　馬車道駅,35.448676 139.635696,横浜平和プラザホテル,2018/10/9 19:26,2018/10/9 19:26,2018/10/9 19:30,2018/10/9 19:30,,2018/10/9 19:20,0:03:55,0:03:55,,00,05,,,,
-,-,19,2018/10/9 19:23,1996,街角設置端末（店舗から）,0,870,3,1,,2018/10/9 19:28,2018/10/9 19:33,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/9 19:31,2018/10/9 19:31,2018/10/9 19:42,2018/10/9 19:42,,2018/10/9 19:23,0:05:09,0:05:09,,00,04,,,,
-,-,19,2018/10/9 19:43,1997,街角設置端末（店舗から）,0,1300,7,1,,2018/10/9 19:49,2018/10/9 19:56,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/9 19:54,2018/10/9 19:54,2018/10/9 20:14,2018/10/9 20:14,,2018/10/9 19:43,0:06:31,0:06:31,,0,05,,,,
-,-,19,2018/10/9 19:48,2001,乗客アプリ（地図から）,985,338,8,1,,2018/10/9 19:50,2018/10/9 19:55,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/9 19:53,2018/10/9 19:53,2018/10/9 20:01,2018/10/9 20:01,,2018/10/9 19:48,0:05:06,0:05:06,,0,02,,,,
★,☆,19,2018/10/9 16:25,1938,街角設置端末（店舗から）,0,993,4,2,2018/10/9 17:18,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/9 19:45,,2018/10/9 19:58,,2018/10/9 19:45,2018/10/9 19:45,0:00:00,0:00:00,,00,00,,,,
★,-,20,2018/10/9 19:56,2002,乗客アプリ（地図から）,2246,663,5,2,,2018/10/9 20:00,2018/10/9 20:17,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/9 20:02,2018/10/9 20:02,2018/10/9 20:21,2018/10/9 20:21,2018/10/9 20:00,2018/10/9 20:00,0:16:40,0:33:20,239,0,00,02,01,,
★,-,20,2018/10/9 15:50,1928,乗客アプリ（目的地から）,2084,1237,7,1,,2018/10/9 20:29,2018/10/9 20:32,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/9 20:30,2018/10/9 20:32,2018/10/9 20:41,2018/10/9 20:43,2018/10/9 20:30,2018/10/9 20:30,0:03:16,0:03:16,,00,00,,,,
★,-,20,2018/10/9 19:46,1998,乗客アプリ（目的地から）,2261,1026,1,2,,2018/10/9 19:52,2018/10/9 19:58,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.453715 139.638133,横浜ワールドポーターズ,2018/10/9 20:00,2018/10/9 20:00,2018/10/9 20:14,2018/10/9 20:14,2018/10/9 20:00,2018/10/9 20:00,0:06:27,0:12:54,,0,00,,,,
★,-,20,2018/10/9 19:47,2000,乗客アプリ（地図から）,2250,697,5,2,,2018/10/9 20:37,2018/10/9 20:44,35.452963 139.642093,横浜赤レンガ倉庫,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/9 20:50,2018/10/9 20:56,2018/10/9 21:06,2018/10/9 21:11,2018/10/9 20:50,2018/10/9 20:50,0:06:58,0:13:56,,0,00,,,,
-,-,20,2018/10/9 20:01,2004,乗客アプリ（目的地から）,985,1086,5,1,,2018/10/9 20:02,2018/10/9 20:10,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.445857 139.647636,ホテルモントレ横浜,2018/10/9 20:06,2018/10/9 20:06,2018/10/9 20:15,2018/10/9 20:15,,2018/10/9 20:01,0:08:27,0:08:27,,0,00,,,,
-,-,20,2018/10/9 20:04,2005,街角設置端末（店舗から）,0,313,8,1,,2018/10/9 20:09,2018/10/9 20:13,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/9 20:11,2018/10/9 20:11,2018/10/9 20:22,2018/10/9 20:22,,2018/10/9 20:04,0:04:04,0:04:04,,0,04,,,,
-,-,20,2018/10/9 20:08,2006,乗客アプリ（地図から）,2064,314,7,3,,2018/10/9 20:12,2018/10/9 20:16,35.443908 139.635249,イセザキ・モール,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 20:14,2018/10/9 20:14,2018/10/9 20:24,2018/10/9 20:24,,2018/10/9 20:08,0:04:24,0:13:12,,0,04,,,,
-,-,20,2018/10/9 20:10,2007,乗客アプリ（目的地から）,1358,1198,4,1,,2018/10/9 20:19,2018/10/9 20:31,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 20:18,2018/10/9 20:21,2018/10/9 20:30,2018/10/9 20:38,,2018/10/9 20:10,0:12:02,0:12:02,,01,09,,,,
-,-,20,2018/10/9 20:11,2008,乗客アプリ（目的地から）,985,892,6,1,,2018/10/9 20:13,2018/10/9 20:20,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.445857 139.647636,ホテルモントレ横浜,2018/10/9 20:13,2018/10/9 20:13,2018/10/9 20:22,2018/10/9 20:22,,2018/10/9 20:11,0:06:33,0:06:33,,00,02,,,,
-,-,20,2018/10/9 20:11,2009,乗客アプリ（目的地から）,2281,990,9,2,,2018/10/9 20:18,2018/10/9 20:29,35.45435 139.631762,横浜ロイヤルパークホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/9 20:17,2018/10/9 20:17,2018/10/9 20:37,2018/10/9 20:41,,2018/10/9 20:11,0:10:47,0:21:34,,00,06,,,,
-,-,20,2018/10/9 20:11,2010,乗客アプリ（目的地から）,2208,327,4,2,,2018/10/9 20:19,2018/10/9 20:25,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/9 20:20,2018/10/9 20:20,2018/10/9 20:32,2018/10/9 20:32,,2018/10/9 20:11,0:06:00,0:12:00,,0,07,,,,
-,-,20,2018/10/9 20:17,2011,乗客アプリ（地図から）,2261,436,8,2,,2018/10/9 20:18,2018/10/9 20:24,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/9 20:23,2018/10/9 20:23,2018/10/9 20:35,2018/10/9 20:35,,2018/10/9 20:17,0:06:11,0:12:22,,0,00,,,,
-,-,20,2018/10/9 20:18,2012,乗客アプリ（地図から）,2246,976,9,2,,2018/10/9 20:19,2018/10/9 20:23,35.45435 139.631762,横浜ロイヤルパークホテル,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/9 20:20,2018/10/9 20:20,2018/10/9 20:27,2018/10/9 20:27,,2018/10/9 20:18,0:03:14,0:06:28,,0,01,,,,
★,-,20,2018/10/9 20:18,2013,乗客アプリ（地図から）,2225,1056,4,1,,2018/10/9 20:36,2018/10/9 20:40,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/9 20:47,2018/10/9 20:48,2018/10/9 20:59,2018/10/9 21:01,2018/10/9 20:40,2018/10/9 20:40,0:03:36,0:03:36,,0,00,,,,
★,-,20,2018/10/9 20:18,2014,乗客アプリ（目的地から）,1038,619,4,1,,2018/10/9 20:36,2018/10/9 20:40,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/9 20:47,2018/10/9 20:47,2018/10/9 21:00,2018/10/9 21:01,2018/10/9 20:40,2018/10/9 20:40,0:03:46,0:03:46,,0,00,,,,
★,-,20,2018/10/9 20:18,2015,乗客アプリ（目的地から）,1751,917,4,1,,2018/10/9 20:36,2018/10/9 20:36,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/9 20:47,2018/10/9 20:47,2018/10/9 21:00,2018/10/9 21:00,2018/10/9 20:40,2018/10/9 20:40,0:00:09,0:00:09,,0,00,,,,
-,-,20,2018/10/9 20:25,2016,乗客アプリ（目的地から）,1727,1105,3,2,,2018/10/9 20:27,2018/10/9 20:39,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/9 20:31,2018/10/9 20:31,2018/10/9 20:57,2018/10/9 20:57,,2018/10/9 20:25,0:11:34,0:23:08,,0,02,,,,
-,-,20,2018/10/9 20:36,2017,乗客アプリ（地図から）,2226,1088,10,1,,2018/10/9 20:41,2018/10/9 20:52,35.443659 139.650847,横浜マリンタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/9 20:42,2018/10/9 20:42,2018/10/9 21:10,2018/10/9 21:10,,2018/10/9 20:36,0:10:28,0:10:28,,0,05,,,,
-,-,20,2018/10/9 20:41,2018,乗客アプリ（地図から）,1457,827,8,2,,2018/10/9 20:46,2018/10/9 20:54,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/9 20:50,2018/10/9 20:50,2018/10/9 21:10,2018/10/9 21:10,,2018/10/9 20:41,0:08:16,0:16:32,,00,04,,,,
★,-,20,2018/10/9 17:59,1980,街角設置端末（店舗から）,0,690,7,2,,2018/10/9 20:56,2018/10/9 21:06,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/10/9 21:00,2018/10/9 21:00,2018/10/9 21:18,2018/10/9 21:18,2018/10/9 21:00,2018/10/9 21:00,0:10:43,0:21:26,,00,00,,,,
★,☆,20,2018/10/9 20:01,2003,街角設置端末（地図から）,0,682,5,2,2018/10/9 20:10,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/9 20:45,,2018/10/9 21:16,,2018/10/9 20:45,2018/10/9 20:45,0:00:00,0:00:00,,0,00,,,,
★,☆,20,2018/10/9 20:55,2019,乗客アプリ（地図から）,1076,636,6,1,2018/10/9 21:08,,,35.443908 139.635249,イセザキ・モール,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/9 21:05,,2018/10/9 21:19,,2018/10/9 21:05,2018/10/9 21:05,0:00:00,0:00:00,,0,02,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
