,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車,合成キー,評価,,,
★,☆,17,2018/11/4 17:14,167-301-CAKE,9759,乗客アプリWeb（目的地から）,4477,477,5,2,2018/11/4 17:15,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 17:44,,2018/11/4 17:56,,2018/11/4 17:23,2018/11/4 17:23,0:00:00,0:00:00,,00,,,,2018/11/4 17:14,1900/1/0 0:00,43408.71805555560,#N/A,,※同一人物と思われるため一番短いものを採用,
★,☆,17,2018/11/4 17:15,106-131-SNOW,9760,乗客アプリ（地図から）,4959,408,4,1,2018/11/4 17:28,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/11/4 17:25,,2018/11/4 17:34,,2018/11/4 17:25,2018/11/4 17:25,0:00:00,0:00:00,,00,03,,,2018/11/4 17:15,1900/1/0 0:00,43408.718750,#N/A,,,
-,☆,17,2018/11/4 17:15,167-301-CAKE,9761,乗客アプリWeb（地図から）,4477,910,5,1,2018/11/4 17:16,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 17:31,,2018/11/4 17:41,,,2018/11/4 17:15,0:00:00,0:00:00,,00,15,,,2018/11/4 17:15,1900/1/0 0:00,43408.718750,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/4 17:16,167-301-CAKE,9762,乗客アプリWeb（地図から）,4477,592,5,2,2018/11/4 17:28,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 17:44,,2018/11/4 17:56,,,2018/11/4 17:16,0:00:00,0:00:00,,00,,,,2018/11/4 17:16,1900/1/0 0:00,43408.71944444440,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/4 17:21,023-634-GREEN 022-526-GREEN,9766,乗客アプリ（地図から）,4679,352,9,2,2018/11/4 17:22,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/4 17:53,,2018/11/4 18:04,,,2018/11/4 17:21,0:00:00,0:00:00,,00,,,,2018/11/4 17:21,1900/1/0 0:00,43408.72291666670,#N/A,,※433行と同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/4 17:22,023-634-GREEN 022-526-GREEN,9767,乗客アプリ（地図から）,4679,603,7,2,2018/11/4 17:24,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/4 17:47,,2018/11/4 18:02,,,2018/11/4 17:22,0:00:00,0:00:00,,00,25,,,2018/11/4 17:22,1900/1/0 0:00,43408.72361111110,#N/A,,※432行と同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/4 17:24,017-181-RED,9768,乗客アプリ（目的地から）,2138,61,9,1,2018/11/4 17:42,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/4 17:50,,2018/11/4 18:10,,,2018/11/4 17:24,0:00:00,0:00:00,,00,25,,,2018/11/4 17:24,1900/1/0 0:00,43408.7250,#N/A,,,
-,☆,17,2018/11/4 17:25,026-211-GREEN,9769,乗客アプリ（地図から）,5056,358,7,1,2018/11/4 17:27,,,35.454389 139.630904,横浜ランドマークタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/4 17:52,,2018/11/4 18:02,,,2018/11/4 17:25,0:00:00,0:00:00,,00,26,,,2018/11/4 17:25,1900/1/0 0:00,43408.72569444440,#N/A,,,
-,☆,17,2018/11/4 17:28,167-301-CAKE,9772,乗客アプリ（目的地から）,4477,778,5,2,2018/11/4 17:31,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 17:49,,2018/11/4 18:00,,,2018/11/4 17:28,0:00:00,0:00:00,,00,,,,2018/11/4 17:28,1900/1/0 0:00,43408.72777777780,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/4 17:33,167-306-CAKE,9774,乗客アプリWeb（目的地から）,4694,300,5,1,2018/11/4 17:33,,,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 17:46,,2018/11/4 17:54,,,2018/11/4 17:33,0:00:00,0:00:00,,00,13,,,2018/11/4 17:33,1900/1/0 0:00,43408.731250,#N/A,,,
★,-,18,2018/11/4 17:12,064-526-BANANA 024-539-GREEN,9756,まちかど端末（乗降ポイントから）,0,747,1,2,,2018/11/4 18:04,2018/11/4 18:11,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/4 18:11,2018/11/4 18:11,2018/11/4 18:20,2018/11/4 18:20,2018/11/4 18:11,2018/11/4 18:11,0:07:16,0:14:32,170,00,00,03,03,2018/11/4 17:12,2018/11/4 18:11,43408.716666666743408.7576388889,#N/A,,,
★,-,18,2018/11/4 18:02,059-478-STRAWBERRY,9783,乗客アプリ（目的地から）,5050,224,10,1,,2018/11/4 18:16,2018/11/4 18:21,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 18:12,2018/11/4 18:12,2018/11/4 18:20,2018/11/4 18:22,2018/11/4 18:12,2018/11/4 18:12,0:05:10,0:05:10,,03,03,,,2018/11/4 18:02,2018/11/4 18:21,43408.751388888943408.7645833333,#N/A,,,
★,-,18,2018/11/4 18:03,059-490-STRAWBERRY,9784,乗客アプリ（目的地から）,5052,974,10,1,,2018/11/4 18:16,2018/11/4 18:21,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 18:13,2018/11/4 18:13,2018/11/4 18:21,2018/11/4 18:21,2018/11/4 18:13,2018/11/4 18:13,0:04:57,0:04:57,,02,02,,,2018/11/4 18:03,2018/11/4 18:21,43408.752083333343408.7645833333,#N/A,,,
-,-,18,2018/11/4 18:04,023-634-GREEN 022-526-GREEN,9786,乗客アプリ（地図から）,4679,265,8,2,,2018/11/4 18:08,2018/11/4 18:15,35.450681 139.632446,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/4 18:08,2018/11/4 18:08,2018/11/4 18:18,2018/11/4 18:18,,2018/11/4 18:04,0:07:24,0:14:48,,00,04,,,2018/11/4 18:04,2018/11/4 18:15,43408.752777777843408.7604166667,#N/A,,,
★,-,18,2018/11/4 18:04,167-289-CAKE,9787,乗客アプリ（目的地から）,2669,96,9,1,,2018/11/4 18:07,2018/11/4 18:15,35.453715 139.638133,横浜ワールドポーターズ,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 18:14,2018/11/4 18:14,2018/11/4 18:25,2018/11/4 18:25,2018/11/4 18:14,2018/11/4 18:14,0:07:43,0:07:43,,00,00,,,2018/11/4 18:04,2018/11/4 18:15,43408.752777777843408.7604166667,#N/A,,,
-,-,18,2018/11/4 18:10,109-375-SNOW,9788,乗客アプリ（地図から）,5025,845,7,1,,2018/11/4 18:13,2018/11/4 18:20,35.454389 139.630904,横浜ランドマークタワー,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/4 18:13,2018/11/4 18:13,2018/11/4 18:26,2018/11/4 18:26,,2018/11/4 18:10,0:06:22,0:06:22,,00,02,,,2018/11/4 18:10,2018/11/4 18:20,43408.756944444443408.7638888889,肯定的,,,
-,-,18,2018/11/4 18:17,023-405-GREEN 015-765-RED,9789,乗客アプリ（目的地から）,5078,216,6,2,,2018/11/4 18:19,2018/11/4 18:24,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/11/4 18:20,2018/11/4 18:20,2018/11/4 18:31,2018/11/4 18:31,,2018/11/4 18:17,0:05:41,0:11:22,,00,01,,,2018/11/4 18:17,2018/11/4 18:24,43408.761805555643408.7666666667,肯定的,,,
-,-,18,2018/11/4 18:25,113-645-SUN,9792,乗客アプリ（目的地から）,1325,316,8,1,,2018/11/4 18:27,2018/11/4 18:33,35.450681 139.632446,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/4 18:26,2018/11/4 18:26,2018/11/4 18:34,2018/11/4 18:34,,2018/11/4 18:25,0:05:34,0:05:34,,00,02,,,2018/11/4 18:25,2018/11/4 18:33,43408.767361111143408.7729166667,肯定的,,,
-,-,18,2018/11/4 18:27,023-406-GREEN,9794,まちかど端末（乗降ポイントから）,0,264,6,1,,2018/11/4 18:31,2018/11/4 18:36,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 18:32,2018/11/4 18:32,2018/11/4 18:41,2018/11/4 18:41,,2018/11/4 18:27,0:05:00,0:05:00,,00,03,,,2018/11/4 18:27,2018/11/4 18:36,43408.7687543408.775,#N/A,,,
-,-,18,2018/11/4 18:28,017-754-RED,9795,乗客アプリ（目的地から）,5079,502,1,1,,2018/11/4 18:32,2018/11/4 18:36,35.453715 139.638133,横浜ワールドポーターズ,35.456605 139.635327,横浜ベイホテル東急,2018/11/4 18:30,2018/11/4 18:30,2018/11/4 18:40,2018/11/4 18:40,,2018/11/4 18:28,0:04:03,0:04:03,,02,04,,,2018/11/4 18:28,2018/11/4 18:36,43408.769444444443408.775,#N/A,,,
-,-,18,2018/11/4 18:29,109-376-SNOW,9796,乗客アプリ（地図から）,2535,999,7,1,,2018/11/4 18:31,2018/11/4 18:42,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/4 18:31,2018/11/4 18:31,2018/11/4 18:45,2018/11/4 18:45,,2018/11/4 18:29,0:11:34,0:11:34,,00,01,,,2018/11/4 18:29,2018/11/4 18:42,43408.770138888943408.7791666667,肯定的,,,
-,-,18,2018/11/4 18:30,023-408-GREEN 023-409-GREEN,9797,まちかど端末（店舗から）,0,519,2,2,,2018/11/4 18:35,2018/11/4 18:42,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/11/4 18:36,2018/11/4 18:36,2018/11/4 18:46,2018/11/4 18:46,,2018/11/4 18:30,0:07:19,0:14:38,,00,04,,,2018/11/4 18:30,2018/11/4 18:42,43408.770833333343408.7791666667,#N/A,,,
-,-,18,2018/11/4 18:32,027-837-GREEN,9798,乗客アプリ（目的地から）,1291,76,3,1,,2018/11/4 18:34,2018/11/4 18:41,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/4 18:35,2018/11/4 18:35,2018/11/4 18:46,2018/11/4 18:46,,2018/11/4 18:32,0:06:55,0:06:55,,00,02,,,2018/11/4 18:32,2018/11/4 18:41,43408.772222222243408.7784722222,#N/A,,,
-,-,18,2018/11/4 18:33,109-375-SNOW,9799,乗客アプリ（地図から）,5025,790,9,1,,2018/11/4 18:34,2018/11/4 18:41,35.445783 139.642958,横浜情報文化センター,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/4 18:34,2018/11/4 18:34,2018/11/4 18:49,2018/11/4 18:49,,2018/11/4 18:33,0:06:44,0:06:44,,00,01,,,2018/11/4 18:33,2018/11/4 18:41,43408.772916666743408.7784722222,肯定的,,,
-,-,18,2018/11/4 18:41,063-972-BANANA 063-973-BANANA,9800,乗客アプリ（目的地から）,3442,297,1,2,,2018/11/4 18:47,2018/11/4 18:55,35.453715 139.638133,横浜ワールドポーターズ,35.454389 139.630904,横浜ランドマークタワー,2018/11/4 18:46,2018/11/4 18:46,2018/11/4 18:55,2018/11/4 18:55,,2018/11/4 18:41,0:07:43,0:15:26,,01,06,,,2018/11/4 18:41,2018/11/4 18:55,43408.778472222243408.7881944444,肯定的,,,
★,-,18,2018/11/4 18:41,062-471-BANANA,9801,乗客アプリ（地図から）,2737,917,3,1,,2018/11/4 18:50,2018/11/4 19:00,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/4 18:51,2018/11/4 18:51,2018/11/4 18:59,2018/11/4 18:59,2018/11/4 18:51,2018/11/4 18:51,0:09:39,0:09:39,,00,00,,,2018/11/4 18:41,2018/11/4 19:00,43408.778472222243408.7916666667,#N/A,,,
-,-,18,2018/11/4 18:48,167-255-CAKE,9802,乗客アプリ（目的地から）,4796,332,2,1,,2018/11/4 18:54,2018/11/4 19:02,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 18:52,2018/11/4 18:52,2018/11/4 19:01,2018/11/4 19:01,,2018/11/4 18:48,0:07:29,0:07:29,,02,06,,,2018/11/4 18:48,2018/11/4 19:02,43408.783333333343408.7930555556,肯定的,,,
-,-,18,2018/11/4 18:48,109-376-SNOW,9804,乗客アプリ（地図から）,2535,286,10,1,,2018/11/4 18:53,2018/11/4 19:00,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/4 18:56,2018/11/4 18:56,2018/11/4 19:08,2018/11/4 19:08,,2018/11/4 18:48,0:06:59,0:06:59,,00,05,,,2018/11/4 18:48,2018/11/4 19:00,43408.783333333343408.7916666667,肯定的,,,
-,-,18,2018/11/4 18:53,020-190-GREEN,9806,乗客アプリ（地図から）,1352,63,9,1,,2018/11/4 18:57,2018/11/4 19:02,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 18:59,2018/11/4 18:59,2018/11/4 19:08,2018/11/4 19:08,,2018/11/4 18:53,0:05:18,0:05:18,,00,03,,,2018/11/4 18:53,2018/11/4 19:02,43408.786805555643408.7930555556,#N/A,,,
-,-,18,2018/11/4 18:55,167-289-CAKE,9807,乗客アプリ（目的地から）,2669,115,4,1,,2018/11/4 19:00,2018/11/4 19:06,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 18:58,2018/11/4 18:58,2018/11/4 19:07,2018/11/4 19:07,,2018/11/4 18:55,0:06:16,0:06:16,,02,05,,,2018/11/4 18:55,2018/11/4 19:06,43408.788194444443408.7958333333,肯定的,,,
★,☆,18,2018/11/4 17:26,008-521-BLUE 008-523-BLUE 014-122-RED 003-351-BLUE 007-738-BLUE,9770,乗客アプリ（地図から）,3029,978,2,5,2018/11/4 17:26,,,35.453715 139.638133,横浜ワールドポーターズ,35.443073 139.651914,横浜人形の家,2018/11/4 18:26,,2018/11/4 18:45,,2018/11/4 18:26,2018/11/4 18:26,0:00:00,0:00:00,,00,00,,,2018/11/4 17:26,1900/1/0 0:00,43408.72638888890,#N/A,,,
★,☆,18,2018/11/4 18:04,112-262-SUN 112-261-SUN 112-793-SUN 112-794-SUN,9785,乗客アプリ（簡単予約）,3844,323,5,4,2018/11/4 18:17,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 18:14,,2018/11/4 18:26,,2018/11/4 18:14,2018/11/4 18:14,0:00:00,0:00:00,,00,,,,2018/11/4 18:04,1900/1/0 0:00,43408.75277777780,#N/A,,※461行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/4 18:18,065-340-BANANA 065-341-BANANA,9790,まちかど端末（乗降ポイントから）,0,273,8,2,2018/11/4 18:19,,,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/4 18:24,,2018/11/4 18:36,,,2018/11/4 18:18,0:00:00,0:00:00,,00,06,,,2018/11/4 18:18,1900/1/0 0:00,43408.76250,#N/A,,,
★,☆,18,2018/11/4 18:20,112-262-SUN 112-261-SUN 112-793-SUN 112-794-SUN,9791,乗客アプリ（簡単予約）,3844,868,10,4,2018/11/4 18:22,2018/11/4 18:22,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 18:30,2018/11/4 18:30,2018/11/4 18:42,,2018/11/4 18:30,2018/11/4 18:30,,,,00,00,,,2018/11/4 18:20,1900/1/0 0:00,43408.76388888890,#N/A,,※459行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/4 18:27,109-376-SNOW,9793,乗客アプリ（地図から）,2535,269,7,1,2018/11/4 18:29,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443704 139.651332,ホテルメルパルク横浜,2018/11/4 18:32,,2018/11/4 18:45,,,2018/11/4 18:27,0:00:00,0:00:00,,00,05,,,2018/11/4 18:27,1900/1/0 0:00,43408.768750,#N/A,,,
-,☆,18,2018/11/4 18:50,022-881-GREEN,9805,乗客アプリ（目的地から）,3457,123,9,1,2018/11/4 18:51,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/4 18:58,,2018/11/4 19:07,,,2018/11/4 18:50,0:00:00,0:00:00,,00,08,,,2018/11/4 18:50,1900/1/0 0:00,43408.78472222220,#N/A,,,
★,-,19,2018/11/4 18:48,167-293-CAKE,9803,乗客アプリWeb（目的地から）,5004,75,1,1,,2018/11/4 19:43,2018/11/4 19:54,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 19:46,2018/11/4 19:46,2018/11/4 20:00,2018/11/4 20:07,2018/11/4 19:46,2018/11/4 19:46,0:10:56,0:10:56,382,00,00,07,07,2018/11/4 18:48,2018/11/4 19:54,43408.783333333343408.8291666667,#N/A,,,
★,-,19,2018/11/4 18:55,063-621-BANANA 063-639-BANANA 063-637-BANANA 063-638-BANANA,9808,乗客アプリ（地図から）,3333,210,1,4,,2018/11/4 19:09,2018/11/4 19:19,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 19:08,2018/11/4 19:08,2018/11/4 19:20,2018/11/4 19:20,2018/11/4 19:05,2018/11/4 19:05,0:10:27,0:41:48,,01,04,,,2018/11/4 18:55,2018/11/4 19:19,43408.788194444443408.8048611111,#N/A,,,
★,-,19,2018/11/4 18:59,109-402-SNOW,9810,乗客アプリ（簡単予約）,5074,823,3,1,,2018/11/4 19:08,2018/11/4 19:25,35.456605 139.635327,横浜ベイホテル東急,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/4 19:11,2018/11/4 19:12,2018/11/4 19:23,2018/11/4 19:30,2018/11/4 19:09,2018/11/4 19:09,0:17:03,0:17:03,,00,00,,,2018/11/4 18:59,2018/11/4 19:25,43408.790972222243408.8090277778,肯定的,,,
-,-,19,2018/11/4 19:00,004-646-BLUE,9811,まちかど端末（店舗から）,0,662,10,1,,2018/11/4 19:08,2018/11/4 19:14,35.443073 139.651914,横浜人形の家,35.447546 139.64358,横浜開港資料館,2018/11/4 19:09,2018/11/4 19:09,2018/11/4 19:15,2018/11/4 19:15,,2018/11/4 19:00,0:06:01,0:06:01,,00,07,,,2018/11/4 19:00,2018/11/4 19:14,43408.791666666743408.8013888889,#N/A,,,
-,-,19,2018/11/4 19:03,023-405-GREEN 015-765-RED,9812,乗客アプリ（目的地から）,5078,720,9,2,,2018/11/4 19:17,2018/11/4 19:22,35.454389 139.630904,横浜ランドマークタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/4 19:09,2018/11/4 19:13,2018/11/4 19:20,2018/11/4 19:25,,2018/11/4 19:03,0:05:02,0:10:04,,08,14,,,2018/11/4 19:03,2018/11/4 19:22,43408.7937543408.8069444444,#N/A,,,
-,-,19,2018/11/4 19:03,020-263-GREEN,9813,乗客アプリ（地図から）,3217,173,2,1,,2018/11/4 19:11,2018/11/4 19:25,35.443659 139.650847,横浜マリンタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 19:13,2018/11/4 19:13,2018/11/4 19:25,2018/11/4 19:27,,2018/11/4 19:03,0:13:54,0:13:54,,00,07,,,2018/11/4 19:03,2018/11/4 19:25,43408.7937543408.8090277778,肯定的,,,
-,-,19,2018/11/4 19:04,113-972-SUN,9814,乗客アプリ（目的地から）,2040,428,5,1,,2018/11/4 19:12,2018/11/4 19:21,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 19:16,2018/11/4 19:16,2018/11/4 19:26,2018/11/4 19:22,,2018/11/4 19:04,0:08:29,0:08:29,,00,07,,,2018/11/4 19:04,2018/11/4 19:21,43408.794444444443408.80625,#N/A,,,
-,-,19,2018/11/4 19:07,074-469-ORANGE 074-468-ORANGE,9816,乗客アプリ（目的地から）,4967,821,3,2,,2018/11/4 19:13,2018/11/4 19:21,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/4 19:13,2018/11/4 19:13,2018/11/4 19:25,2018/11/4 19:25,,2018/11/4 19:07,0:08:12,0:16:24,,00,05,,,2018/11/4 19:07,2018/11/4 19:21,43408.796527777843408.80625,#N/A,,,
-,-,19,2018/11/4 19:09,167-254-CAKE,9818,乗客アプリWeb（目的地から）,4793,347,2,1,,2018/11/4 19:16,2018/11/4 19:31,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/4 19:18,2018/11/4 19:18,2018/11/4 19:36,2018/11/4 19:36,,2018/11/4 19:09,0:14:50,0:14:50,,00,06,,,2018/11/4 19:09,2018/11/4 19:31,43408.797916666743408.8131944444,#N/A,,,
-,-,19,2018/11/4 19:11,109-376-SNOW,9821,乗客アプリ（地図から）,2535,779,4,1,,2018/11/4 19:18,2018/11/4 19:28,35.452963 139.642093,横浜赤レンガ倉庫,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/4 19:16,2018/11/4 19:18,2018/11/4 19:24,2018/11/4 19:28,,2018/11/4 19:11,0:09:28,0:09:28,,02,07,,,2018/11/4 19:11,2018/11/4 19:28,43408.799305555643408.8111111111,肯定的,,,
-,-,19,2018/11/4 19:12,063-262-BANANA,9823,乗客アプリ（地図から）,3750,311,10,1,,2018/11/4 19:24,2018/11/4 19:30,35.456605 139.635327,横浜ベイホテル東急,35.453715 139.638133,横浜ワールドポーターズ,2018/11/4 19:26,2018/11/4 19:27,2018/11/4 19:32,2018/11/4 19:34,,2018/11/4 19:12,0:05:20,0:05:20,,00,12,,,2018/11/4 19:12,2018/11/4 19:30,43408.843408.8125,肯定的,,,
-,-,19,2018/11/4 19:12,072-503-ORANGE,9824,乗客アプリ（地図から）,3445,991,1,1,,2018/11/4 19:24,2018/11/4 19:30,35.456605 139.635327,横浜ベイホテル東急,35.453715 139.638133,横浜ワールドポーターズ,2018/11/4 19:27,2018/11/4 19:27,2018/11/4 19:33,2018/11/4 19:33,,2018/11/4 19:12,0:05:34,0:05:34,,00,12,,,2018/11/4 19:12,2018/11/4 19:30,43408.843408.8125,肯定的,,,
-,-,19,2018/11/4 19:12,028-002-GREEN 028-333-GREEN 028-001-GREEN 028-111-GREEN,9826,乗客アプリ（目的地から）,5083,176,5,4,,2018/11/4 19:26,2018/11/4 19:34,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/11/4 19:28,2018/11/4 19:28,2018/11/4 19:44,2018/11/4 19:44,,2018/11/4 19:12,0:08:30,0:34:00,,00,13,,,2018/11/4 19:12,2018/11/4 19:34,43408.843408.8152777778,#N/A,,,
-,-,19,2018/11/4 19:13,166-951-agekke,9827,乗客アプリ（目的地から）,3162,69,10,1,,2018/11/4 19:21,2018/11/4 19:35,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/4 19:27,2018/11/4 19:27,2018/11/4 19:43,2018/11/4 19:43,,2018/11/4 19:13,0:13:07,0:13:07,,00,08,,,2018/11/4 19:13,2018/11/4 19:35,43408.800694444443408.8159722222,#N/A,,,
-,-,19,2018/11/4 19:16,017-823-RED,9828,乗客アプリ（地図から）,2902,23,6,1,,2018/11/4 19:18,2018/11/4 19:22,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/4 19:18,2018/11/4 19:18,2018/11/4 19:30,2018/11/4 19:30,,2018/11/4 19:16,0:04:13,0:04:13,,00,01,,,2018/11/4 19:16,2018/11/4 19:22,43408.802777777843408.8069444444,肯定的,,,
-,-,19,2018/11/4 19:19,050-906-STRAWBERRY 050-905-STRAWBERRY 063-753-BANANA,9829,乗客アプリ（目的地から）,4980,853,3,3,,2018/11/4 19:29,2018/11/4 19:36,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/11/4 19:33,2018/11/4 19:33,2018/11/4 19:44,2018/11/4 19:44,,2018/11/4 19:19,0:07:18,0:21:54,,00,09,,,2018/11/4 19:19,2018/11/4 19:36,43408.804861111143408.8166666667,#N/A,,,
-,-,19,2018/11/4 19:25,026-909-GREEN 026-908-GREEN 026-910-GREEN 029-834-GREEN,9830,乗客アプリ（目的地から）,5082,351,6,4,,2018/11/4 19:29,2018/11/4 19:35,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/11/4 19:31,2018/11/4 19:31,2018/11/4 19:47,2018/11/4 19:47,,2018/11/4 19:25,0:06:18,0:25:12,,00,03,,,2018/11/4 19:25,2018/11/4 19:35,43408.809027777843408.8159722222,#N/A,,,
-,-,19,2018/11/4 19:32,109-376-SNOW,9832,乗客アプリ（地図から）,2535,560,4,1,,2018/11/4 19:35,2018/11/4 19:42,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/4 19:36,2018/11/4 19:36,2018/11/4 19:43,2018/11/4 19:43,,2018/11/4 19:32,0:06:49,0:06:49,,00,03,,,2018/11/4 19:32,2018/11/4 19:42,43408.813888888943408.8208333333,肯定的,,,
-,-,19,2018/11/4 19:32,006-293-BLUE,9833,乗客アプリ（地図から）,3537,553,7,1,,2018/11/4 19:39,2018/11/4 19:45,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 19:41,2018/11/4 19:41,2018/11/4 19:51,2018/11/4 19:53,,2018/11/4 19:32,0:05:21,0:05:21,,00,07,,,2018/11/4 19:32,2018/11/4 19:45,43408.813888888943408.8229166667,#N/A,,,
★,-,19,2018/11/4 19:32,108-223-SNOW,9834,乗客アプリ（地図から）,2546,489,2,1,,2018/11/4 19:39,2018/11/4 19:55,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.445783 139.642958,横浜情報文化センター,2018/11/4 19:42,2018/11/4 19:42,2018/11/4 19:55,2018/11/4 19:59,2018/11/4 19:42,2018/11/4 19:42,0:15:40,0:15:40,,00,00,,,2018/11/4 19:32,2018/11/4 19:55,43408.813888888943408.8298611111,肯定的,,,
