,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,日時,降車時間,合成キー,評価,,,,
-,☆,15,2018/10/27 15:10,7019,まちかど設置端末（地図から）,0,529,10,1,2018/10/27 15:11,,,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/27 15:26,,2018/10/27 15:39,,,2018/10/27 15:10,0:00:00,0:00:00,,00,15,,,2018/10/27 15:10,1900/1/0 0:00,43400.63194444440,#N/A,,,,
-,☆,15,2018/10/27 15:14,7020,乗客アプリ（地図から）,4183,621,7,1,2018/10/27 15:15,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/27 15:19,,2018/10/27 15:35,,,2018/10/27 15:14,0:00:00,0:00:00,,00,05,,,2018/10/27 15:14,1900/1/0 0:00,43400.63472222220,#N/A,,,,
-,☆,15,2018/10/27 15:32,7030,乗客アプリ（目的地から）,1390,428,1,1,2018/10/27 15:32,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/27 15:40,,2018/10/27 15:53,,,2018/10/27 15:32,0:00:00,0:00:00,,00,,,,2018/10/27 15:32,1900/1/0 0:00,43400.64722222220,#N/A,,"※173,174行と同一人物と思われるため一番短いものを採用",,
-,☆,15,2018/10/27 15:35,7034,乗客アプリ（目的地から）,1390,1205,2,1,2018/10/27 15:35,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443659 139.650847,横浜マリンタワー,2018/10/27 15:44,,2018/10/27 15:57,,,2018/10/27 15:35,0:00:00,0:00:00,,00,,,,2018/10/27 15:35,1900/1/0 0:00,43400.64930555560,#N/A,,"※173,175行と同一人物と思われるため一番短いものを採用",,
-,☆,15,2018/10/27 15:44,7044,乗客アプリ（目的地から）,1390,977,7,1,2018/10/27 15:44,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/10/27 15:50,,2018/10/27 15:58,,,2018/10/27 15:44,0:00:00,0:00:00,,00,05,,,2018/10/27 15:44,1900/1/0 0:00,43400.65555555560,#N/A,,"※173,174行と同一人物と思われるため一番短いものを採用",,
-,☆,15,2018/10/27 15:45,7045,乗客アプリ（目的地から）,2662,404,2,1,2018/10/27 15:45,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454389 139.630904,横浜ランドマークタワー,2018/10/27 15:53,,2018/10/27 16:12,,,2018/10/27 15:45,0:00:00,0:00:00,,00,07,,,2018/10/27 15:45,1900/1/0 0:00,43400.656250,#N/A,,,,
-,-,16,2018/10/27 16:00,7050,乗客アプリ（目的地から）,1162,944,10,1,,2018/10/27 16:07,2018/10/27 16:26,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/27 16:09,2018/10/27 16:09,2018/10/27 16:17,2018/10/27 16:17,,2018/10/27 16:00,0:18:39,0:18:39,693,00,06,06,05,2018/10/27 16:00,2018/10/27 16:26,43400.666666666743400.6847222222,#N/A,,,,
-,-,16,2018/10/27 16:02,7051,まちかど設置端末（店舗から）,0,1165,5,1,,2018/10/27 16:08,2018/10/27 16:15,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/27 16:04,2018/10/27 16:04,2018/10/27 16:13,2018/10/27 16:13,,2018/10/27 16:02,0:06:47,0:06:47,,04,05,,,2018/10/27 16:02,2018/10/27 16:15,43400.668055555643400.6770833333,#N/A,,,,
-,-,16,2018/10/27 16:07,7053,まちかど設置端末（店舗から）,0,329,6,3,,2018/10/27 16:14,2018/10/27 16:20,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/27 16:18,2018/10/27 16:18,2018/10/27 16:34,2018/10/27 16:34,,2018/10/27 16:07,0:06:50,0:20:30,,00,06,,,2018/10/27 16:07,2018/10/27 16:20,43400.671527777843400.6805555556,#N/A,,,,
-,-,16,2018/10/27 16:08,7054,まちかど設置端末（店舗から）,0,315,9,1,,2018/10/27 16:11,2018/10/27 16:17,35.450681 139.632446,横浜桜木町ワシントンホテル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/27 16:14,2018/10/27 16:14,2018/10/27 16:27,2018/10/27 16:27,,2018/10/27 16:08,0:05:57,0:05:57,,00,03,,,2018/10/27 16:08,2018/10/27 16:17,43400.672222222243400.6784722222,#N/A,,,,
-,-,16,2018/10/27 16:10,7055,乗客アプリ（地図から）,4185,974,10,5,,2018/10/27 16:15,2018/10/27 16:26,35.445857 139.647636,ホテルモントレ横浜,35.443908 139.635249,イセザキ・モール,2018/10/27 16:15,2018/10/27 16:15,2018/10/27 16:29,2018/10/27 16:29,,2018/10/27 16:10,0:10:31,0:52:35,,00,05,,,2018/10/27 16:10,2018/10/27 16:26,43400.673611111143400.6847222222,#N/A,,,,
-,-,16,2018/10/27 16:11,7056,乗客アプリ（地図から）,4183,1005,5,1,,2018/10/27 16:15,2018/10/27 16:24,35.450681 139.632446,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 16:18,2018/10/27 16:18,2018/10/27 16:30,2018/10/27 16:30,,2018/10/27 16:11,0:09:08,0:09:08,,00,03,,,2018/10/27 16:11,2018/10/27 16:24,43400.674305555643400.6833333333,肯定的,,,,
-,-,16,2018/10/27 16:12,7057,乗客アプリ（地図から）,2924,828,2,3,,2018/10/27 16:14,2018/10/27 16:24,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/27 16:14,2018/10/27 16:14,2018/10/27 16:34,2018/10/27 16:34,,2018/10/27 16:12,0:09:37,0:28:51,,00,02,,,2018/10/27 16:12,2018/10/27 16:24,43400.67543400.6833333333,#N/A,,,,
-,-,16,2018/10/27 16:16,7058,まちかど設置端末（地図から）,0,752,5,2,,2018/10/27 16:24,2018/10/27 16:30,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/27 16:26,2018/10/27 16:26,2018/10/27 16:32,2018/10/27 16:32,,2018/10/27 16:16,0:05:12,0:10:24,,00,08,,,2018/10/27 16:16,2018/10/27 16:30,43400.677777777843400.6875,#N/A,,,,
-,-,16,2018/10/27 16:19,7059,まちかど設置端末（地図から）,0,644,1,3,,2018/10/27 16:22,2018/10/27 16:33,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.445857 139.647636,ホテルモントレ横浜,2018/10/27 16:22,2018/10/27 16:22,2018/10/27 16:42,2018/10/27 16:42,,2018/10/27 16:19,0:10:51,0:32:33,,00,02,,,2018/10/27 16:19,2018/10/27 16:33,43400.679861111143400.6895833333,#N/A,,,,
-,-,16,2018/10/27 16:22,7060,乗客アプリ（目的地から）,2888,995,6,1,,2018/10/27 16:26,2018/10/27 16:33,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/27 16:32,2018/10/27 16:32,2018/10/27 16:40,2018/10/27 16:40,,2018/10/27 16:22,0:07:31,0:07:31,,00,04,,,2018/10/27 16:22,2018/10/27 16:33,43400.681944444443400.6895833333,#N/A,,,,
-,-,16,2018/10/27 16:29,7061,乗客アプリ（地図から）,1751,1136,5,1,,2018/10/27 16:30,2018/10/27 16:48,35.454389 139.630904,横浜ランドマークタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 16:30,2018/10/27 16:30,2018/10/27 16:43,2018/10/27 16:43,,2018/10/27 16:29,0:17:42,0:17:42,,00,01,,,2018/10/27 16:29,2018/10/27 16:48,43400.686805555643400.7,#N/A,,,,
-,-,16,2018/10/27 16:30,7062,乗客アプリ（目的地から）,1603,597,1,3,,2018/10/27 16:40,2018/10/27 16:55,35.441002 139.650809,横浜元町ショッピングストリート,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 16:37,2018/10/27 16:37,2018/10/27 17:02,2018/10/27 17:02,,2018/10/27 16:30,0:15:15,0:45:45,,02,10,,,2018/10/27 16:30,2018/10/27 16:55,43400.687543400.7048611111,#N/A,,,,
-,-,16,2018/10/27 16:30,7063,まちかど設置端末（地図から）,0,565,4,2,,2018/10/27 16:34,2018/10/27 16:48,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/27 16:37,2018/10/27 16:37,2018/10/27 16:52,2018/10/27 16:52,,2018/10/27 16:30,0:13:40,0:27:20,,00,03,,,2018/10/27 16:30,2018/10/27 16:48,43400.687543400.7,#N/A,,,,
-,-,16,2018/10/27 16:30,7065,乗客アプリ（地図から）,1756,574,6,2,,2018/10/27 16:38,2018/10/27 16:48,35.445783 139.642958,横浜情報文化センター,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 16:39,2018/10/27 16:39,2018/10/27 16:52,2018/10/27 16:58,,2018/10/27 16:30,0:10:35,0:21:10,,00,07,,,2018/10/27 16:30,2018/10/27 16:48,43400.687543400.7,#N/A,,,,
-,-,16,2018/10/27 16:32,7066,乗客アプリ（地図から）,3224,1213,5,1,,2018/10/27 16:41,2018/10/27 16:58,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/27 16:38,2018/10/27 16:38,2018/10/27 16:58,2018/10/27 16:58,,2018/10/27 16:32,0:16:18,0:16:18,,03,09,,,2018/10/27 16:32,2018/10/27 16:58,43400.688888888943400.7069444444,#N/A,,,,
★,-,16,2018/10/27 16:32,7067,まちかど設置端末（店舗から）,0,970,3,3,,2018/10/27 17:43,2018/10/27 17:51,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/27 17:32,2018/10/27 17:32,2018/10/27 17:45,2018/10/27 17:45,2018/10/27 17:32,2018/10/27 17:32,0:07:46,0:23:18,,11,11,,,2018/10/27 16:32,2018/10/27 17:51,43400.688888888943400.74375,#N/A,,,,
-,-,16,2018/10/27 16:35,7069,まちかど設置端末（地図から）,0,1274,6,1,,2018/10/27 16:42,2018/10/27 17:01,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/27 16:44,2018/10/27 16:44,2018/10/27 17:12,2018/10/27 17:20,,2018/10/27 16:35,0:18:37,0:18:37,,00,07,,,2018/10/27 16:35,2018/10/27 17:01,43400.690972222243400.7090277778,#N/A,,,,
-,-,16,2018/10/27 16:36,7071,乗客アプリ（目的地から）,1157,594,7,2,,2018/10/27 16:41,2018/10/27 16:55,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/10/27 16:39,2018/10/27 16:39,2018/10/27 16:53,2018/10/27 17:02,,2018/10/27 16:36,0:14:46,0:29:32,,01,04,,,2018/10/27 16:36,2018/10/27 16:55,43400.691666666743400.7048611111,#N/A,,,,
-,-,16,2018/10/27 16:37,7072,乗客アプリ（地図から）,3338,615,3,3,,2018/10/27 16:44,2018/10/27 16:53,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/10/27 16:47,2018/10/27 16:47,2018/10/27 16:58,2018/10/27 16:58,,2018/10/27 16:37,0:09:23,0:28:09,,00,07,,,2018/10/27 16:37,2018/10/27 16:53,43400.692361111143400.7034722222,#N/A,,,,
-,-,16,2018/10/27 16:37,7074,乗客アプリ（地図から）,1340,534,4,1,,2018/10/27 16:42,2018/10/27 17:09,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/27 16:43,2018/10/27 16:43,2018/10/27 17:03,2018/10/27 17:03,,2018/10/27 16:37,0:26:48,0:26:48,,00,04,,,2018/10/27 16:37,2018/10/27 17:09,43400.692361111143400.7145833333,#N/A,,,,
-,-,16,2018/10/27 16:39,7076,まちかど設置端末（地図から）,0,1068,7,2,,2018/10/27 16:47,2018/10/27 17:05,35.454389 139.630904,横浜ランドマークタワー,35.443073 139.651914,横浜人形の家,2018/10/27 16:49,2018/10/27 16:49,2018/10/27 17:13,2018/10/27 17:13,,2018/10/27 16:39,0:17:58,0:35:56,,00,08,,,2018/10/27 16:39,2018/10/27 17:05,43400.6937543400.7118055556,肯定的,,,,
-,-,16,2018/10/27 16:42,7077,まちかど設置端末（店舗から）,0,1141,2,3,,2018/10/27 16:46,2018/10/27 16:53,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/27 16:49,2018/10/27 16:50,2018/10/27 16:57,2018/10/27 17:00,,2018/10/27 16:42,0:06:46,0:20:18,,00,04,,,2018/10/27 16:42,2018/10/27 16:53,43400.695833333343400.7034722222,#N/A,,,,
-,-,16,2018/10/27 16:43,7078,乗客アプリ（目的地から）,2395,661,2,1,,2018/10/27 16:48,2018/10/27 17:01,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 16:54,2018/10/27 16:54,2018/10/27 17:11,2018/10/27 17:11,,2018/10/27 16:43,0:12:13,0:12:13,,00,05,,,2018/10/27 16:43,2018/10/27 17:01,43400.696527777843400.7090277778,#N/A,,,,
-,-,16,2018/10/27 16:49,7079,乗客アプリ（地図から）,1310,485,6,1,,2018/10/27 16:55,2018/10/27 17:01,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/10/27 16:57,2018/10/27 16:57,2018/10/27 17:04,2018/10/27 17:04,,2018/10/27 16:49,0:05:41,0:05:41,,00,06,,,2018/10/27 16:49,2018/10/27 17:01,43400.700694444443400.7090277778,#N/A,,,,
-,-,16,2018/10/27 16:52,7081,乗客アプリ（地図から）,4132,331,8,3,,2018/10/27 16:55,2018/10/27 17:12,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 16:55,2018/10/27 16:55,2018/10/27 17:12,2018/10/27 17:12,,2018/10/27 16:52,0:16:35,0:49:45,,00,03,,,2018/10/27 16:52,2018/10/27 17:12,43400.702777777843400.7166666667,#N/A,,,,
-,-,16,2018/10/27 16:57,7082,乗客アプリ（地図から）,4196,814,8,1,,2018/10/27 17:02,2018/10/27 17:12,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 17:05,2018/10/27 17:05,2018/10/27 17:20,2018/10/27 17:21,,2018/10/27 16:57,0:10:15,0:10:15,,00,04,,,2018/10/27 16:57,2018/10/27 17:12,43400.7062543400.7166666667,#N/A,,,,
-,-,16,2018/10/27 16:58,7084,乗客アプリ（地図から）,2924,369,3,3,,2018/10/27 17:11,2018/10/27 17:43,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/27 17:07,2018/10/27 17:08,2018/10/27 17:21,2018/10/27 17:29,,2018/10/27 16:58,0:31:45,1:35:15,,04,13,,,2018/10/27 16:58,2018/10/27 17:43,43400.706944444443400.7381944444,#N/A,,,,
-,-,16,2018/10/27 16:59,7085,まちかど設置端末（店舗から）,0,470,3,1,,2018/10/27 17:04,2018/10/27 17:21,35.445783 139.642958,横浜情報文化センター,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/27 17:04,2018/10/27 17:04,2018/10/27 17:23,2018/10/27 17:23,,2018/10/27 16:59,0:16:53,0:16:53,,00,05,,,2018/10/27 16:59,2018/10/27 17:21,43400.707638888943400.7229166667,#N/A,,,,
★,☆,16,2018/10/27 15:09,7017,まちかど設置端末（地図から）,0,972,2,5,2018/10/27 15:09,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/10/27 16:08,,2018/10/27 16:32,,2018/10/27 16:08,2018/10/27 16:08,0:00:00,0:00:00,,00,00,,,2018/10/27 15:09,1900/1/0 0:00,43400.631250,#N/A,,,,
-,☆,16,2018/10/27 16:07,7052,乗客アプリ（目的地から）,1603,679,6,3,2018/10/27 16:09,,,35.441002 139.650809,横浜元町ショッピングストリート,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 16:10,,2018/10/27 16:35,,,2018/10/27 16:07,0:00:00,0:00:00,,00,03,,,2018/10/27 16:07,1900/1/0 0:00,43400.67152777780,#N/A,,,,
-,☆,16,2018/10/27 16:30,7064,乗客アプリ（目的地から）,1390,865,3,1,2018/10/27 16:31,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/27 16:38,,2018/10/27 16:56,,,2018/10/27 16:30,0:00:00,0:00:00,,00,07,,,2018/10/27 16:30,1900/1/0 0:00,43400.68750,#N/A,,,,
-,☆,16,2018/10/27 16:34,7068,乗客アプリ（地図から）,3338,1286,2,3,2018/10/27 16:35,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/27 16:42,,2018/10/27 16:55,,,2018/10/27 16:34,0:00:00,0:00:00,,00,08,,,2018/10/27 16:34,1900/1/0 0:00,43400.69027777780,#N/A,,※208行と同一人物と思われるため一番短いものを採用,,
-,☆,16,2018/10/27 16:36,7070,乗客アプリ（地図から）,3338,804,4,1,2018/10/27 16:36,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/10/27 16:45,,2018/10/27 16:54,,,2018/10/27 16:36,0:00:00,0:00:00,,00,,,,2018/10/27 16:36,1900/1/0 0:00,43400.69166666670,#N/A,,※207行と同一人物と思われるため一番短いものを採用,,
-,☆,16,2018/10/27 16:37,7073,乗客アプリ（地図から）,1310,557,7,1,2018/10/27 16:37,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/10/27 16:46,,2018/10/27 16:53,,,2018/10/27 16:37,0:00:00,0:00:00,,00,08,,,2018/10/27 16:37,1900/1/0 0:00,43400.69236111110,#N/A,,,,
-,☆,16,2018/10/27 16:50,7080,乗客アプリ（地図から）,2924,589,4,1,2018/10/27 16:58,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/27 16:59,,2018/10/27 17:16,,,2018/10/27 16:50,0:00:00,0:00:00,,00,09,,,2018/10/27 16:50,1900/1/0 0:00,43400.70138888890,#N/A,,,,
-,☆,16,2018/10/27 16:58,7083,乗客アプリ（地図から）,2512,965,6,1,2018/10/27 17:00,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 17:09,,2018/10/27 17:20,,,2018/10/27 16:58,0:00:00,0:00:00,,00,11,,,2018/10/27 16:58,1900/1/0 0:00,43400.70694444440,#N/A,,,,
-,-,17,2018/10/27 17:01,7086,まちかど設置端末（地図から）,0,1080,8,2,,2018/10/27 17:04,2018/10/27 17:12,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 17:05,2018/10/27 17:05,2018/10/27 17:22,2018/10/27 17:22,,2018/10/27 17:01,0:08:14,0:16:28,332,00,02,04,04,2018/10/27 17:01,2018/10/27 17:12,43400.709027777843400.7166666667,#N/A,,,,
-,-,17,2018/10/27 17:03,7087,乗客アプリ（地図から）,2512,558,6,1,,2018/10/27 17:06,2018/10/27 17:11,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 17:06,2018/10/27 17:06,2018/10/27 17:13,2018/10/27 17:13,,2018/10/27 17:03,0:05:09,0:05:09,,00,03,,,2018/10/27 17:03,2018/10/27 17:11,43400.710416666743400.7159722222,#N/A,,,,
-,-,17,2018/10/27 17:03,7088,まちかど設置端末（地図から）,0,846,1,2,,2018/10/27 17:11,2018/10/27 17:18,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 17:12,2018/10/27 17:12,2018/10/27 17:22,2018/10/27 17:22,,2018/10/27 17:03,0:07:00,0:14:00,,00,08,,,2018/10/27 17:03,2018/10/27 17:18,43400.710416666743400.7208333333,#N/A,,,,
-,-,17,2018/10/27 17:03,7089,まちかど設置端末（店舗から）,0,391,10,5,,2018/10/27 17:15,2018/10/27 17:23,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/27 17:16,2018/10/27 17:16,2018/10/27 17:29,2018/10/27 17:29,,2018/10/27 17:03,0:07:50,0:39:10,,00,11,,,2018/10/27 17:03,2018/10/27 17:23,43400.710416666743400.7243055556,#N/A,,,,
-,-,17,2018/10/27 17:11,7091,まちかど設置端末（地図から）,0,1116,7,2,,2018/10/27 17:20,2018/10/27 17:28,35.443704 139.651332,ホテルメルパルク横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 17:19,2018/10/27 17:19,2018/10/27 17:35,2018/10/27 17:35,,2018/10/27 17:11,0:07:33,0:15:06,,01,09,,,2018/10/27 17:11,2018/10/27 17:28,43400.715972222243400.7277777778,#N/A,,,,
-,-,17,2018/10/27 17:16,7092,まちかど設置端末（地図から）,0,353,6,2,,2018/10/27 17:18,2018/10/27 17:28,35.452963 139.642093,横浜赤レンガ倉庫,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/27 17:17,2018/10/27 17:17,2018/10/27 17:29,2018/10/27 17:29,,2018/10/27 17:16,0:09:59,0:19:58,,01,02,,,2018/10/27 17:16,2018/10/27 17:28,43400.719444444443400.7277777778,#N/A,,,,
-,-,17,2018/10/27 17:22,7094,まちかど設置端末（店舗から）,0,1013,9,2,,2018/10/27 17:24,2018/10/27 17:31,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/27 17:24,2018/10/27 17:24,2018/10/27 17:39,2018/10/27 17:39,,2018/10/27 17:22,0:06:36,0:13:12,,00,01,,,2018/10/27 17:22,2018/10/27 17:31,43400.723611111143400.7298611111,#N/A,,,,
★,-,17,2018/10/27 17:27,7096,乗客アプリ（目的地から）,4094,699,5,1,,2018/10/27 17:56,2018/10/27 18:14,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/27 17:57,2018/10/27 17:58,2018/10/27 18:11,2018/10/27 18:12,2018/10/27 17:57,2018/10/27 17:57,0:18:23,0:18:23,,00,00,,,2018/10/27 17:27,2018/10/27 18:14,43400.727083333343400.7597222222,#N/A,,,,
-,-,17,2018/10/27 17:27,7097,乗客アプリ（目的地から）,3765,378,8,2,,2018/10/27 17:34,2018/10/27 17:47,35.45435 139.631762,横浜ロイヤルパークホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/27 17:35,2018/10/27 17:35,2018/10/27 17:52,2018/10/27 17:52,,2018/10/27 17:27,0:12:24,0:24:48,,00,07,,,2018/10/27 17:27,2018/10/27 17:47,43400.727083333343400.7409722222,#N/A,,,,
-,-,17,2018/10/27 17:38,7099,まちかど設置端末（地図から）,0,875,7,4,,2018/10/27 17:46,2018/10/27 17:54,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/27 17:50,2018/10/27 17:50,2018/10/27 18:03,2018/10/27 18:03,,2018/10/27 17:38,0:07:52,0:31:28,,00,08,,,2018/10/27 17:38,2018/10/27 17:54,43400.734722222243400.7458333333,#N/A,,,,
★,-,17,2018/10/27 17:45,7100,乗客アプリ（目的地から）,4170,562,7,3,,2018/10/27 18:12,2018/10/27 18:20,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/27 18:15,2018/10/27 18:15,2018/10/27 18:29,2018/10/27 18:29,2018/10/27 18:15,2018/10/27 18:15,0:08:01,0:24:03,,00,00,,,2018/10/27 17:45,2018/10/27 18:20,43400.739583333343400.7638888889,肯定的,,,,
-,-,17,2018/10/27 17:48,7101,乗客アプリ（地図から）,2215,638,10,1,,2018/10/27 17:51,2018/10/27 18:04,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/27 17:53,2018/10/27 17:53,2018/10/27 18:03,2018/10/27 18:11,,2018/10/27 17:48,0:12:14,0:12:14,,00,03,,,2018/10/27 17:48,2018/10/27 18:04,43400.741666666743400.7527777778,#N/A,,,,
-,-,17,2018/10/27 17:49,7102,乗客アプリ（地図から）,3598,955,5,1,,2018/10/27 17:52,2018/10/27 18:16,35.450681 139.632446,横浜桜木町ワシントンホテル,35.445857 139.647636,ホテルモントレ横浜,2018/10/27 17:54,2018/10/27 17:54,2018/10/27 18:15,2018/10/27 18:15,,2018/10/27 17:49,0:23:32,0:23:32,,00,03,,,2018/10/27 17:49,2018/10/27 18:16,43400.742361111143400.7611111111,#N/A,,,,
-,-,17,2018/10/27 17:49,7103,まちかど設置端末（店舗から）,0,1093,6,2,,2018/10/27 17:54,2018/10/27 18:02,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/10/27 17:55,2018/10/27 17:55,2018/10/27 18:08,2018/10/27 18:08,,2018/10/27 17:49,0:07:07,0:14:14,,00,05,,,2018/10/27 17:49,2018/10/27 18:02,43400.742361111143400.7513888889,#N/A,,,,
-,-,17,2018/10/27 17:50,7104,まちかど設置端末（店舗から）,0,891,7,1,,2018/10/27 17:58,2018/10/27 18:02,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/27 17:59,2018/10/27 17:59,2018/10/27 18:06,2018/10/27 18:06,,2018/10/27 17:50,0:04:26,0:04:26,,00,07,,,2018/10/27 17:50,2018/10/27 18:02,43400.743055555643400.7513888889,#N/A,,,,
-,-,17,2018/10/27 17:51,7105,まちかど設置端末（地図から）,0,865,10,1,,2018/10/27 17:54,2018/10/27 17:58,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/10/27 17:57,2018/10/27 17:57,2018/10/27 18:05,2018/10/27 18:05,,2018/10/27 17:51,0:04:15,0:04:15,,00,03,,,2018/10/27 17:51,2018/10/27 17:58,43400.7437543400.7486111111,#N/A,,,,
-,-,17,2018/10/27 17:51,7106,乗客アプリ（目的地から）,4208,967,4,3,,2018/10/27 18:01,2018/10/27 18:08,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 18:01,2018/10/27 18:01,2018/10/27 18:14,2018/10/27 18:14,,2018/10/27 17:51,0:07:39,0:22:57,,00,09,,,2018/10/27 17:51,2018/10/27 18:08,43400.7437543400.7555555556,#N/A,,,,
