,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,日時,降車時間,合成キー,評価,,,,
-,-,17,2018/10/31 17:30,7968,乗客アプリ（地図から）,1216,25,10,2,,2018/10/31 17:40,2018/10/31 18:02,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/31 17:37,2018/10/31 17:37,2018/10/31 18:14,2018/10/31 18:14,,2018/10/31 17:30,0:22:07,0:44:14,,03,09,,,2018/10/31 17:30,2018/10/31 18:02,43404.729166666743404.7513888889,#N/A,,,,
-,-,17,2018/10/31 17:31,7969,乗客アプリ（地図から）,3048,752,5,1,,2018/10/31 17:40,2018/10/31 18:08,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/31 17:40,2018/10/31 17:40,2018/10/31 18:05,2018/10/31 18:13,,2018/10/31 17:31,0:27:54,0:27:54,,00,08,,,2018/10/31 17:31,2018/10/31 18:08,43404.729861111143404.7555555556,#N/A,,,,
-,-,17,2018/10/31 17:32,7970,まちかど端末（乗降ポイントから）,0,286,7,1,,2018/10/31 17:34,2018/10/31 17:42,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/31 17:34,2018/10/31 17:34,2018/10/31 17:46,2018/10/31 17:52,,2018/10/31 17:32,0:07:23,0:07:23,,00,02,,,2018/10/31 17:32,2018/10/31 17:42,43404.730555555643404.7375,#N/A,,,,
-,-,17,2018/10/31 17:32,7971,乗客アプリ（地図から）,67,37,9,1,,2018/10/31 17:41,2018/10/31 17:55,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 17:40,2018/10/31 17:41,2018/10/31 17:58,2018/10/31 18:00,,2018/10/31 17:32,0:14:38,0:14:38,,00,08,,,2018/10/31 17:32,2018/10/31 17:55,43404.730555555643404.7465277778,肯定的,,,,
-,-,17,2018/10/31 17:33,7972,まちかど端末（乗降ポイントから）,0,444,9,1,,2018/10/31 17:39,2018/10/31 17:55,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 17:40,2018/10/31 17:40,2018/10/31 17:59,2018/10/31 17:59,,2018/10/31 17:33,0:15:58,0:15:58,,00,06,,,2018/10/31 17:33,2018/10/31 17:55,43404.7312543404.7465277778,#N/A,,,,
-,-,17,2018/10/31 17:34,7973,まちかど端末（店舗から）,0,114,7,3,,2018/10/31 17:37,2018/10/31 17:42,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 17:41,2018/10/31 17:41,2018/10/31 17:58,2018/10/31 17:52,,2018/10/31 17:34,0:05:07,0:15:21,,00,02,,,2018/10/31 17:34,2018/10/31 17:42,43404.731944444443404.7375,#N/A,,,,
-,-,17,2018/10/31 17:34,7974,乗客アプリ（目的地から）,4363,547,8,1,,2018/10/31 17:39,2018/10/31 17:44,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/10/31 17:42,2018/10/31 17:42,2018/10/31 17:49,2018/10/31 17:49,,2018/10/31 17:34,0:04:23,0:04:23,,00,05,,,2018/10/31 17:34,2018/10/31 17:44,43404.731944444443404.7388888889,肯定的,,,,
★,-,17,2018/10/31 17:35,7975,乗客アプリ（地図から）,1269,774,5,1,,2018/10/31 18:01,2018/10/31 18:08,35.454389 139.630904,横浜ランドマークタワー,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/31 18:05,2018/10/31 18:05,2018/10/31 18:13,2018/10/31 18:07,2018/10/31 18:05,2018/10/31 18:05,0:06:37,0:06:37,,00,00,,,2018/10/31 17:35,2018/10/31 18:08,43404.732638888943404.7555555556,肯定的,,,,
-,-,17,2018/10/31 17:37,7977,まちかど端末（乗降ポイントから）,0,254,7,1,,2018/10/31 17:53,2018/10/31 17:59,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/31 18:04,2018/10/31 18:04,2018/10/31 18:14,2018/10/31 18:20,,2018/10/31 17:37,0:06:34,0:06:34,,00,15,,,2018/10/31 17:37,2018/10/31 17:59,43404.734027777843404.7493055556,#N/A,,,,
-,-,17,2018/10/31 17:40,7979,乗客アプリ（地図から）,2554,799,7,1,,2018/10/31 18:05,2018/10/31 18:17,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/31 18:09,2018/10/31 18:09,2018/10/31 18:28,2018/10/31 18:26,,2018/10/31 17:40,0:12:05,0:12:05,,00,24,,,2018/10/31 17:40,2018/10/31 18:17,43404.736111111143404.7618055556,肯定的,,,,
-,-,17,2018/10/31 17:46,7980,まちかど端末（店舗から）,0,416,4,1,,2018/10/31 17:58,2018/10/31 18:05,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/31 18:03,2018/10/31 18:03,2018/10/31 18:14,2018/10/31 18:14,,2018/10/31 17:46,0:06:47,0:06:47,,00,12,,,2018/10/31 17:46,2018/10/31 18:05,43404.740277777843404.7534722222,#N/A,,,,
-,-,17,2018/10/31 17:48,7984,まちかど端末（店舗から）,0,150,10,1,,2018/10/31 18:08,2018/10/31 18:36,35.441002 139.650809,横浜元町ショッピングストリート,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 18:13,2018/10/31 18:13,2018/10/31 18:28,2018/10/31 18:31,,2018/10/31 17:48,0:28:35,0:28:35,,00,19,,,2018/10/31 17:48,2018/10/31 18:36,43404.741666666743404.775,#N/A,,,,
★,-,17,2018/10/31 17:50,7985,まちかど端末（乗降ポイントから）,0,565,10,1,,2018/10/31 18:15,2018/10/31 18:36,35.443704 139.651332,ホテルメルパルク横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 18:20,2018/10/31 18:20,2018/10/31 18:33,2018/10/31 18:35,2018/10/31 18:20,2018/10/31 18:20,0:20:38,0:20:38,,00,00,,,2018/10/31 17:50,2018/10/31 18:36,43404.743055555643404.775,#N/A,,,,
★,-,17,2018/10/31 17:53,7986,まちかど端末（乗降ポイントから）,0,298,7,4,,2018/10/31 18:30,2018/10/31 18:36,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/31 18:32,2018/10/31 18:32,2018/10/31 18:43,2018/10/31 18:42,2018/10/31 18:22,2018/10/31 18:22,0:06:06,0:24:24,,00,07,,,2018/10/31 17:53,2018/10/31 18:36,43404.745138888943404.775,#N/A,,,,
-,-,17,2018/10/31 17:58,7987,乗客アプリ（地図から）,4234,482,8,2,,2018/10/31 18:06,2018/10/31 18:22,35.456605 139.635327,横浜ベイホテル東急,35.445857 139.647636,ホテルモントレ横浜,2018/10/31 18:09,2018/10/31 18:09,2018/10/31 18:34,2018/10/31 18:31,,2018/10/31 17:58,0:15:21,0:30:42,,00,07,,,2018/10/31 17:58,2018/10/31 18:22,43404.748611111143404.7652777778,#N/A,,,,
-,☆,17,2018/10/31 17:11,7952,乗客アプリ（地図から）,4414,232,10,1,2018/10/31 17:11,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/31 17:17,,2018/10/31 17:36,,,2018/10/31 17:11,0:00:00,0:00:00,,00,06,,,2018/10/31 17:11,1900/1/0 0:00,43404.71597222220,#N/A,,,,
-,☆,17,2018/10/31 17:13,7958,乗客アプリ（目的地から）,4474,605,10,1,2018/10/31 17:14,,,35.454389 139.630904,横浜ランドマークタワー,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/31 17:29,,2018/10/31 17:44,,,2018/10/31 17:13,0:00:00,0:00:00,,00,15,,,2018/10/31 17:13,1900/1/0 0:00,43404.71736111110,#N/A,,,,
-,☆,17,2018/10/31 17:21,7965,まちかど端末（乗降ポイントから）,0,736,7,1,2018/10/31 17:25,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/31 17:34,,2018/10/31 17:45,,,2018/10/31 17:21,0:00:00,0:00:00,,00,13,,,2018/10/31 17:21,1900/1/0 0:00,43404.72291666670,#N/A,,,,
-,☆,17,2018/10/31 17:36,7976,乗客アプリ（地図から）,4534,10,7,1,2018/10/31 17:37,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/31 18:08,,2018/10/31 18:25,,,2018/10/31 17:36,0:00:00,0:00:00,,00,32,,,2018/10/31 17:36,1900/1/0 0:00,43404.73333333330,#N/A,,,,
-,☆,17,2018/10/31 17:39,7978,乗客アプリ（地図から）,2554,924,7,1,2018/10/31 17:39,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/31 18:09,,2018/10/31 18:28,,,2018/10/31 17:39,0:00:00,0:00:00,,00,30,,,2018/10/31 17:39,1900/1/0 0:00,43404.73541666670,#N/A,,,,
-,☆,17,2018/10/31 17:46,7981,まちかど端末（乗降ポイントから）,0,226,10,2,2018/10/31 17:47,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 18:17,,2018/10/31 18:31,,,2018/10/31 17:46,0:00:00,0:00:00,,00,31,,,2018/10/31 17:46,1900/1/0 0:00,43404.74027777780,#N/A,,,,
-,☆,17,2018/10/31 17:47,7982,乗客アプリ（地図から）,3436,198,8,1,2018/10/31 17:47,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448676 139.635696,横浜平和プラザホテル,2018/10/31 18:22,,2018/10/31 18:37,,,2018/10/31 17:47,0:00:00,0:00:00,,00,,,,2018/10/31 17:47,1900/1/0 0:00,43404.74097222220,#N/A,,※255行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,17,2018/10/31 17:48,7983,乗客アプリ（地図から）,3436,485,8,1,2018/10/31 17:48,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448676 139.635696,横浜平和プラザホテル,2018/10/31 17:57,,2018/10/31 18:11,,,2018/10/31 17:48,0:00:00,0:00:00,,00,09,,,2018/10/31 17:48,1900/1/0 0:00,43404.74166666670,#N/A,,※254行と同一人物と思われるため一番短い待ち時間を採用,,
-,-,18,2018/10/31 18:00,7989,乗客アプリ（簡単予約）,4442,177,5,1,,2018/10/31 18:08,2018/10/31 18:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/31 18:11,2018/10/31 18:11,2018/10/31 18:19,2018/10/31 18:21,,2018/10/31 18:00,0:12:49,0:12:49,354,00,08,12,10,2018/10/31 18:00,2018/10/31 18:21,43404.7543404.7645833333,#N/A,,,,
-,-,18,2018/10/31 18:04,7996,乗客アプリ（目的地から）,1497,577,1,3,,2018/10/31 18:09,2018/10/31 18:20,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/31 18:11,2018/10/31 18:11,2018/10/31 18:24,2018/10/31 18:24,,2018/10/31 18:04,0:11:45,0:35:15,,00,04,,,2018/10/31 18:04,2018/10/31 18:20,43404.752777777843404.7638888889,肯定的,,,,
-,-,18,2018/10/31 18:07,7998,乗客アプリ（目的地から）,1075,900,9,1,,2018/10/31 18:21,2018/10/31 18:35,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/31 18:17,2018/10/31 18:19,2018/10/31 18:35,2018/10/31 18:38,,2018/10/31 18:07,0:14:00,0:14:00,,04,14,,,2018/10/31 18:07,2018/10/31 18:35,43404.754861111143404.7743055556,#N/A,,,,
★,-,18,2018/10/31 18:08,7999,まちかど端末（店舗から）,0,637,9,1,,2018/10/31 18:38,2018/10/31 18:47,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/31 18:45,2018/10/31 18:45,2018/10/31 18:54,2018/10/31 18:54,2018/10/31 18:38,2018/10/31 18:38,0:09:14,0:09:14,,00,00,,,2018/10/31 18:08,2018/10/31 18:47,43404.755555555643404.7826388889,#N/A,,,,
-,-,18,2018/10/31 18:10,8000,乗客アプリ（目的地から）,4363,759,5,1,,2018/10/31 18:18,2018/10/31 18:24,35.45435 139.631762,横浜ロイヤルパークホテル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/31 18:22,2018/10/31 18:22,2018/10/31 18:29,2018/10/31 18:29,,2018/10/31 18:10,0:05:27,0:05:27,,00,07,,,2018/10/31 18:10,2018/10/31 18:24,43404.756944444443404.7666666667,#N/A,,,,
-,-,18,2018/10/31 18:14,8001,まちかど端末（乗降ポイントから）,0,112,1,3,,2018/10/31 18:28,2018/10/31 18:40,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/31 18:29,2018/10/31 18:29,2018/10/31 18:42,2018/10/31 18:42,,2018/10/31 18:14,0:11:43,0:35:09,,00,13,,,2018/10/31 18:14,2018/10/31 18:40,43404.759722222243404.7777777778,#N/A,,,,
-,-,18,2018/10/31 18:16,8003,乗客アプリ（地図から）,1603,350,2,5,,2018/10/31 18:27,2018/10/31 18:36,35.441441 139.648505,横浜中華街朱雀門,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 18:27,2018/10/31 18:27,2018/10/31 18:41,2018/10/31 18:43,,2018/10/31 18:16,0:08:54,0:44:30,,00,10,,,2018/10/31 18:16,2018/10/31 18:36,43404.761111111143404.775,#N/A,,,,
-,-,18,2018/10/31 18:17,8004,まちかど端末（乗降ポイントから）,0,707,10,1,,2018/10/31 18:21,2018/10/31 18:36,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 18:22,2018/10/31 18:22,2018/10/31 18:32,2018/10/31 18:36,,2018/10/31 18:17,0:14:57,0:14:57,,00,04,,,2018/10/31 18:17,2018/10/31 18:36,43404.761805555643404.775,#N/A,,,,
-,-,18,2018/10/31 18:19,8005,まちかど端末（乗降ポイントから）,0,833,8,1,,2018/10/31 18:24,2018/10/31 18:32,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/10/31 18:24,2018/10/31 18:24,2018/10/31 18:32,2018/10/31 18:32,,2018/10/31 18:19,0:08:08,0:08:08,,00,05,,,2018/10/31 18:19,2018/10/31 18:32,43404.763194444443404.7722222222,#N/A,,,,
-,-,18,2018/10/31 18:21,8007,乗客アプリ（地図から）,4383,507,10,2,,2018/10/31 18:32,2018/10/31 18:46,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/31 18:31,2018/10/31 18:31,2018/10/31 18:47,2018/10/31 18:47,,2018/10/31 18:21,0:13:40,0:27:20,,00,10,,,2018/10/31 18:21,2018/10/31 18:46,43404.764583333343404.7819444444,#N/A,,,,
-,-,18,2018/10/31 18:27,8009,乗客アプリ（地図から）,4488,101,2,2,,2018/10/31 18:36,2018/10/31 18:45,35.450681 139.632446,横浜桜木町ワシントンホテル,35.447546 139.64358,横浜開港資料館,2018/10/31 18:43,2018/10/31 18:43,2018/10/31 18:52,2018/10/31 18:52,,2018/10/31 18:27,0:09:04,0:18:08,,00,09,,,2018/10/31 18:27,2018/10/31 18:45,43404.7687543404.78125,#N/A,,,,
-,-,18,2018/10/31 18:33,8011,まちかど端末（店舗から）,0,459,1,2,,2018/10/31 18:44,2018/10/31 18:51,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/10/31 18:42,2018/10/31 18:43,2018/10/31 18:52,2018/10/31 18:53,,2018/10/31 18:33,0:07:42,0:15:24,,01,11,,,2018/10/31 18:33,2018/10/31 18:51,43404.772916666743404.7854166667,#N/A,,,,
-,-,18,2018/10/31 18:33,8012,まちかど端末（店舗から）,0,957,1,1,,2018/10/31 18:44,2018/10/31 19:05,35.441002 139.650809,横浜元町ショッピングストリート,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 18:43,2018/10/31 18:43,2018/10/31 18:58,2018/10/31 18:58,,2018/10/31 18:33,0:21:17,0:21:17,,00,10,,,2018/10/31 18:33,2018/10/31 19:05,43404.772916666743404.7951388889,#N/A,,,,
-,-,18,2018/10/31 18:34,8013,乗客アプリ（目的地から）,1929,550,3,1,,2018/10/31 18:35,2018/10/31 18:41,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 18:36,2018/10/31 18:36,2018/10/31 18:44,2018/10/31 18:44,,2018/10/31 18:34,0:05:25,0:05:25,,00,01,,,2018/10/31 18:34,2018/10/31 18:41,43404.773611111143404.7784722222,#N/A,,,,
-,-,18,2018/10/31 18:37,8014,乗客アプリ（地図から）,4398,744,2,2,,2018/10/31 18:47,2018/10/31 18:56,35.445783 139.642958,横浜情報文化センター,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/31 18:46,2018/10/31 18:46,2018/10/31 18:59,2018/10/31 18:59,,2018/10/31 18:37,0:09:44,0:19:28,,00,09,,,2018/10/31 18:37,2018/10/31 18:56,43404.775694444443404.7888888889,肯定的,,,,
-,-,18,2018/10/31 18:42,8015,乗客アプリ（地図から）,2548,402,8,2,,2018/10/31 18:47,2018/10/31 18:59,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/31 18:48,2018/10/31 18:48,2018/10/31 19:00,2018/10/31 19:00,,2018/10/31 18:42,0:12:00,0:24:00,,00,05,,,2018/10/31 18:42,2018/10/31 18:59,43404.779166666743404.7909722222,#N/A,,,,
-,-,18,2018/10/31 18:47,8018,まちかど端末（乗降ポイントから）,0,314,9,1,,2018/10/31 18:56,2018/10/31 19:05,35.456605 139.635327,横浜ベイホテル東急,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/31 18:57,2018/10/31 18:57,2018/10/31 19:10,2018/10/31 19:10,,2018/10/31 18:47,0:08:44,0:08:44,,00,09,,,2018/10/31 18:47,2018/10/31 19:05,43404.782638888943404.7951388889,#N/A,,,,
-,-,18,2018/10/31 18:48,8019,乗客アプリ（地図から）,3175,707,8,1,,2018/10/31 18:51,2018/10/31 19:09,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.441441 139.648505,横浜中華街朱雀門,2018/10/31 18:57,2018/10/31 18:57,2018/10/31 19:13,2018/10/31 19:13,,2018/10/31 18:48,0:18:14,0:18:14,,00,02,,,2018/10/31 18:48,2018/10/31 19:09,43404.783333333343404.7979166667,#N/A,,,,
-,-,18,2018/10/31 18:49,8020,乗客アプリ（目的地から）,3930,405,2,1,,2018/10/31 18:55,2018/10/31 19:01,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/10/31 18:57,2018/10/31 18:57,2018/10/31 19:13,2018/10/31 19:13,,2018/10/31 18:49,0:06:26,0:06:26,,00,05,,,2018/10/31 18:49,2018/10/31 19:01,43404.784027777843404.7923611111,#N/A,,,,
-,-,18,2018/10/31 18:49,8021,乗客アプリ（地図から）,3462,486,10,1,,2018/10/31 18:54,2018/10/31 19:03,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/31 18:53,2018/10/31 18:53,2018/10/31 19:06,2018/10/31 19:06,,2018/10/31 18:49,0:08:52,0:08:52,,00,04,,,2018/10/31 18:49,2018/10/31 19:03,43404.784027777843404.79375,#N/A,,,,
-,-,18,2018/10/31 18:54,8022,乗客アプリ（目的地から）,4363,640,1,1,,2018/10/31 19:03,2018/10/31 19:05,35.448676 139.635696,横浜平和プラザホテル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 19:00,2018/10/31 19:00,2018/10/31 19:04,2018/10/31 19:04,,2018/10/31 18:54,0:01:57,0:01:57,,03,08,,,2018/10/31 18:54,2018/10/31 19:05,43404.787543404.7951388889,#N/A,,,,
-,☆,18,2018/10/31 18:00,7988,まちかど端末（店舗から）,0,805,10,6,2018/10/31 18:04,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/31 18:31,,2018/10/31 18:46,,,2018/10/31 18:00,0:00:00,0:00:00,,00,31,,,2018/10/31 18:00,1900/1/0 0:00,43404.750,#N/A,,,,
-,☆,18,2018/10/31 18:01,7990,乗客アプリ（目的地から）,1497,207,8,6,2018/10/31 18:01,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/31 18:45,,2018/10/31 19:00,,,2018/10/31 18:01,0:00:00,0:00:00,,00,,,,2018/10/31 18:01,1900/1/0 0:00,43404.75069444440,#N/A,,※282行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,18,2018/10/31 18:01,7991,乗客アプリ（地図から）,3674,824,5,2,2018/10/31 18:04,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/31 18:16,,2018/10/31 18:24,,,2018/10/31 18:01,0:00:00,0:00:00,,00,14,,,2018/10/31 18:01,1900/1/0 0:00,43404.75069444440,#N/A,,,,
-,☆,18,2018/10/31 18:01,7992,乗客アプリ（目的地から）,4363,946,9,1,2018/10/31 18:02,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/31 18:18,,2018/10/31 18:30,,,2018/10/31 18:01,0:00:00,0:00:00,,00,16,,,2018/10/31 18:01,1900/1/0 0:00,43404.75069444440,#N/A,,,,
-,☆,18,2018/10/31 18:02,7993,まちかど端末（店舗から）,0,412,9,1,2018/10/31 18:30,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/31 18:21,,2018/10/31 18:31,,,2018/10/31 18:02,0:00:00,0:00:00,,00,28,,,2018/10/31 18:02,1900/1/0 0:00,43404.75138888890,#N/A,,,,
-,☆,18,2018/10/31 18:02,7994,乗客アプリ（目的地から）,1497,174,8,6,2018/10/31 18:02,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/31 18:45,,2018/10/31 19:00,,,2018/10/31 18:02,0:00:00,0:00:00,,00,42,,,2018/10/31 18:02,1900/1/0 0:00,43404.75138888890,#N/A,,※278行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,18,2018/10/31 18:03,7995,乗客アプリ（目的地から）,4363,291,7,1,2018/10/31 18:03,,,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/31 18:14,,2018/10/31 18:25,,,2018/10/31 18:03,0:00:00,0:00:00,,00,,,,2018/10/31 18:03,1900/1/0 0:00,43404.75208333330,#N/A,,※284行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,18,2018/10/31 18:06,7997,乗客アプリ（目的地から）,4363,275,5,1,2018/10/31 18:08,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/31 18:16,,2018/10/31 18:29,,,2018/10/31 18:06,0:00:00,0:00:00,,00,10,,,2018/10/31 18:06,1900/1/0 0:00,43404.75416666670,#N/A,,※283行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,18,2018/10/31 18:15,8002,まちかど端末（乗降ポイントから）,0,423,10,1,2018/10/31 18:15,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 18:25,,2018/10/31 18:35,,,2018/10/31 18:15,0:00:00,0:00:00,,00,10,,,2018/10/31 18:15,1900/1/0 0:00,43404.76041666670,#N/A,,,,
-,☆,18,2018/10/31 18:19,8006,乗客アプリ（目的地から）,3871,703,10,1,2018/10/31 18:20,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 18:40,,2018/10/31 18:46,,,2018/10/31 18:19,0:00:00,0:00:00,,00,20,,,2018/10/31 18:19,1900/1/0 0:00,43404.76319444440,#N/A,,,,
-,☆,18,2018/10/31 18:26,8008,乗客アプリ（地図から）,2548,24,8,2,2018/10/31 18:29,,,35.456605 139.635327,横浜ベイホテル東急,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/31 18:44,,2018/10/31 18:51,,,2018/10/31 18:26,0:00:00,0:00:00,,00,18,,,2018/10/31 18:26,1900/1/0 0:00,43404.76805555560,#N/A,,,,
-,☆,18,2018/10/31 18:28,8010,まちかど端末（店舗から）,0,884,7,1,2018/10/31 18:52,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 18:49,,2018/10/31 18:58,,,2018/10/31 18:28,0:00:00,0:00:00,,00,24,,,2018/10/31 18:28,1900/1/0 0:00,43404.76944444440,#N/A,,,,
-,☆,18,2018/10/31 18:45,8017,乗客アプリ（目的地から）,4452,761,9,1,2018/10/31 18:46,,,35.443073 139.651914,横浜人形の家,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/31 18:56,,2018/10/31 19:03,,,2018/10/31 18:45,0:00:00,0:00:00,,00,10,,,2018/10/31 18:45,1900/1/0 0:00,43404.781250,#N/A,,,,
-,-,19,2018/10/31 19:04,8023,乗客アプリ（目的地から）,2078,530,4,1,,2018/10/31 19:08,2018/10/31 19:21,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/31 19:07,2018/10/31 19:08,2018/10/31 19:14,2018/10/31 19:22,,2018/10/31 19:04,0:12:20,0:12:20,223,01,04,06,05,2018/10/31 19:04,2018/10/31 19:21,43404.794444444443404.80625,#N/A,,,,
-,-,19,2018/10/31 19:07,8024,まちかど端末（店舗から）,0,35,4,2,,2018/10/31 19:14,2018/10/31 19:25,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 19:15,2018/10/31 19:15,2018/10/31 19:27,2018/10/31 19:27,,2018/10/31 19:07,0:11:17,0:22:34,,00,06,,,2018/10/31 19:07,2018/10/31 19:25,43404.796527777843404.8090277778,#N/A,,,,
