,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
★,☆,13,2018/11/11 13:20,102-899-SNOW 102-898-SNOW,12528,乗客アプリ（地図から）,5135,125,8,2,2018/11/11 13:32,,,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 13:30,,2018/11/11 13:48,,2018/11/11 13:30,2018/11/11 13:30,0:00:00,0:00:00,,00,01,,,2018/11/11 13:20,1900/1/0 0:00,43415.55555555560,#N/A,,,
-,☆,13,2018/11/11 13:24,051-686-STRAWBERRY 063-654-BANANA 066-945-BANANA,12532,乗客アプリ（地図から）,2825,636,4,3,2018/11/11 13:28,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 13:48,,2018/11/11 14:00,,,2018/11/11 13:24,0:00:00,0:00:00,,00,23,,,2018/11/11 13:24,1900/1/0 0:00,43415.55833333330,#N/A,,,
-,☆,13,2018/11/11 13:26,167-542-CAKE,12534,乗客アプリWeb（地図から）,5666,192,2,1,2018/11/11 13:26,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 13:31,,2018/11/11 13:56,,,2018/11/11 13:26,0:00:00,0:00:00,,00,04,,,2018/11/11 13:26,1900/1/0 0:00,43415.55972222220,#N/A,,,
★,☆,13,2018/11/11 13:40,167-543-CAKE,12544,乗客アプリWeb（地図から）,4632,268,13,1,2018/11/11 14:00,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 14:02,,2018/11/11 14:19,,2018/11/11 13:47,2018/11/11 13:47,0:00:00,0:00:00,,00,15,,,2018/11/11 13:40,1900/1/0 0:00,43415.56944444440,#N/A,,,
-,☆,13,2018/11/11 13:41,105-665-SNOW 105-664-SNOW,12545,乗客アプリ（地図から）,2535,313,3,2,2018/11/11 13:47,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/11 13:49,,2018/11/11 14:12,,,2018/11/11 13:41,0:00:00,0:00:00,,00,08,,,2018/11/11 13:41,1900/1/0 0:00,43415.57013888890,#N/A,,※184行と同一人物と思われるため一番短いものを採用,
-,☆,13,2018/11/11 13:47,105-665-SNOW,12551,乗客アプリ（地図から）,2535,440,3,1,2018/11/11 13:47,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 14:00,,2018/11/11 14:15,,,2018/11/11 13:47,0:00:00,0:00:00,,00,,,,2018/11/11 13:47,1900/1/0 0:00,43415.57430555560,#N/A,,※183行と同一人物と思われるため一番短いものを採用,
★,-,14,2018/11/11 13:16,064-644-BANANA,12523,乗客アプリ（目的地から）,3674,210,6,1,,2018/11/11 14:14,2018/11/11 14:21,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443659 139.650847,横浜マリンタワー,2018/11/11 14:16,2018/11/11 14:16,2018/11/11 14:26,2018/11/11 14:26,2018/11/11 14:16,2018/11/11 14:16,0:06:44,0:06:44,1151,00,00,16,16,2018/11/11 13:16,2018/11/11 14:21,43415.552777777843415.5979166667,#N/A,,,
★,-,14,2018/11/11 13:45,112-719-SUN 112-668-SUN,12547,乗客アプリ（目的地から）,5709,428,13,2,,2018/11/11 14:47,2018/11/11 15:01,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 14:45,2018/11/11 14:48,2018/11/11 15:00,2018/11/11 15:10,2018/11/11 14:45,2018/11/11 14:45,0:14:10,0:28:20,,01,01,,,2018/11/11 13:45,2018/11/11 15:01,43415.572916666743415.6256944444,肯定的,,,
★,-,14,2018/11/11 13:50,105-811-SNOW,12553,乗客アプリ（地図から）,5901,795,5,1,,2018/11/11 13:54,2018/11/11 13:57,35.450447 139.635947,みなとみらい線　馬車道駅,35.453715 139.638133,横浜ワールドポーターズ,2018/11/11 14:00,2018/11/11 14:00,2018/11/11 14:06,2018/11/11 14:06,2018/11/11 14:00,2018/11/11 14:00,0:02:58,0:02:58,,00,00,,,2018/11/11 13:50,2018/11/11 13:57,43415.576388888943415.58125,#N/A,,,
★,-,14,2018/11/11 13:56,019-185-RED 019-219-RED 019-220-RED 019-218-RED,12556,乗客アプリ（地図から）,4261,224,11,4,,2018/11/11 14:08,2018/11/11 14:20,35.441002 139.650809,横浜元町ショッピングストリート,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 14:07,2018/11/11 14:07,2018/11/11 14:31,2018/11/11 14:31,2018/11/11 14:06,2018/11/11 14:06,0:11:41,0:46:44,,01,02,,,2018/11/11 13:56,2018/11/11 14:20,43415.580555555643415.5972222222,#N/A,,,
-,-,14,2018/11/11 14:01,167-543-CAKE,12559,乗客アプリWeb（地図から）,4632,735,10,1,,2018/11/11 14:07,2018/11/11 14:29,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 14:12,2018/11/11 14:12,2018/11/11 14:29,2018/11/11 14:32,,2018/11/11 14:01,0:22:15,0:22:15,,00,05,,,2018/11/11 14:01,2018/11/11 14:29,43415.584027777843415.6034722222,#N/A,,,
-,-,14,2018/11/11 14:01,062-700-BANANA,12560,まちかど端末（店舗から）,0,621,13,1,,2018/11/11 14:14,2018/11/11 14:22,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 14:22,2018/11/11 14:22,2018/11/11 14:31,2018/11/11 14:31,,2018/11/11 14:01,0:08:11,0:08:11,,00,12,,,2018/11/11 14:01,2018/11/11 14:22,43415.584027777843415.5986111111,#N/A,,,
★,-,14,2018/11/11 14:03,167-521-CAKE,12562,乗客アプリWeb（地図から）,5876,22,10,3,,2018/11/11 14:13,2018/11/11 14:36,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.445857 139.647636,ホテルモントレ横浜,2018/11/11 14:14,2018/11/11 14:14,2018/11/11 14:36,2018/11/11 14:36,2018/11/11 14:12,2018/11/11 14:12,0:23:48,1:11:24,,00,01,,,2018/11/11 14:03,2018/11/11 14:36,43415.585416666743415.6083333333,#N/A,,,
-,-,14,2018/11/11 14:04,062-732-BANANA,12564,乗客アプリ（地図から）,5903,440,5,1,,2018/11/11 14:11,2018/11/11 14:25,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 14:16,2018/11/11 14:16,2018/11/11 14:31,2018/11/11 14:31,,2018/11/11 14:04,0:13:53,0:13:53,,00,07,,,2018/11/11 14:04,2018/11/11 14:25,43415.586111111143415.6006944444,肯定的,,,
-,-,14,2018/11/11 14:05,103-181-SNOW 103-180-SNOW 103-960-SNOW,12565,乗客アプリ（地図から）,5834,979,3,3,,2018/11/11 14:24,2018/11/11 14:29,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/11/11 14:25,2018/11/11 14:25,2018/11/11 14:34,2018/11/11 14:34,,2018/11/11 14:05,0:05:15,0:15:45,,00,18,,,2018/11/11 14:05,2018/11/11 14:29,43415.586805555643415.6034722222,肯定的,,,
-,-,14,2018/11/11 14:07,018-640-RED 018-638-RED 018-645-RED 018-644-RED,12567,まちかど端末（乗降ポイントから）,0,422,5,4,,2018/11/11 14:31,2018/11/11 14:40,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 14:37,2018/11/11 14:37,2018/11/11 14:58,2018/11/11 14:58,,2018/11/11 14:07,0:08:55,0:35:40,,00,24,,,2018/11/11 14:07,2018/11/11 14:40,43415.588194444443415.6111111111,#N/A,,,
★,-,14,2018/11/11 14:08,019-828-RED 019-827-RED,12568,乗客アプリ（地図から）,5558,500,8,2,,2018/11/11 14:14,2018/11/11 14:27,35.448801 139.636702,ホテルルートイン横浜馬車道,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/11 14:18,2018/11/11 14:18,2018/11/11 14:39,2018/11/11 14:41,2018/11/11 14:18,2018/11/11 14:18,0:13:16,0:26:32,,00,00,,,2018/11/11 14:08,2018/11/11 14:27,43415.588888888943415.6020833333,#N/A,,,
-,-,14,2018/11/11 14:09,073-238-ORANGE,12569,乗客アプリ（地図から）,4156,94,8,1,,2018/11/11 14:22,2018/11/11 14:34,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 14:30,2018/11/11 14:30,2018/11/11 14:49,2018/11/11 14:49,,2018/11/11 14:09,0:12:03,0:12:03,,00,13,,,2018/11/11 14:09,2018/11/11 14:34,43415.589583333343415.6069444444,#N/A,,,
-,-,14,2018/11/11 14:14,023-343-GREEN 025-808-GREEN 025-801-GREEN 018-720-RED,12570,乗客アプリ（地図から）,5857,991,6,4,,2018/11/11 14:28,2018/11/11 14:40,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 14:30,2018/11/11 14:30,2018/11/11 14:48,2018/11/11 14:48,,2018/11/11 14:14,0:12:02,0:48:08,,00,14,,,2018/11/11 14:14,2018/11/11 14:40,43415.593055555643415.6111111111,#N/A,,,
-,-,14,2018/11/11 14:15,167-532-CAKE,12572,乗客アプリWeb（目的地から）,5892,55,4,2,,2018/11/11 14:24,2018/11/11 14:35,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 14:26,2018/11/11 14:26,2018/11/11 14:42,2018/11/11 14:42,,2018/11/11 14:15,0:10:34,0:21:08,,00,08,,,2018/11/11 14:15,2018/11/11 14:35,43415.5937543415.6076388889,#N/A,,,
★,-,14,2018/11/11 14:16,111-017-SUN 111-021-SUN,12573,乗客アプリ（地図から）,4140,187,10,2,,2018/11/11 14:22,2018/11/11 14:50,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 14:26,2018/11/11 14:26,2018/11/11 14:56,2018/11/11 14:59,2018/11/11 14:26,2018/11/11 14:26,0:28:42,0:57:24,,00,00,,,2018/11/11 14:16,2018/11/11 14:50,43415.594444444443415.6180555556,#N/A,,,
-,-,14,2018/11/11 14:18,019-410-RED,12575,まちかど端末（乗降ポイントから）,0,218,9,1,,2018/11/11 14:23,2018/11/11 14:41,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 14:20,2018/11/11 14:22,2018/11/11 14:33,2018/11/11 14:47,,2018/11/11 14:18,0:18:19,0:18:19,,02,04,,,2018/11/11 14:18,2018/11/11 14:41,43415.595833333343415.6118055556,#N/A,,,
-,-,14,2018/11/11 14:20,019-408-RED 019-409-RED,12579,まちかど端末（乗降ポイントから）,0,725,9,2,,2018/11/11 14:23,2018/11/11 14:32,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 14:24,2018/11/11 14:24,2018/11/11 14:36,2018/11/11 14:36,,2018/11/11 14:20,0:09:02,0:18:04,,00,02,,,2018/11/11 14:20,2018/11/11 14:32,43415.597222222243415.6055555556,#N/A,,,
-,-,14,2018/11/11 14:21,015-195-RED 015-192-RED 015-196-RED,12581,乗客アプリ（目的地から）,4745,720,11,3,,2018/11/11 14:45,2018/11/11 14:56,35.443659 139.650847,横浜マリンタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 14:51,2018/11/11 14:51,2018/11/11 15:08,2018/11/11 15:08,,2018/11/11 14:21,0:10:51,0:32:33,,00,23,,,2018/11/11 14:21,2018/11/11 14:56,43415.597916666743415.6222222222,#N/A,,,
-,-,14,2018/11/11 14:26,167-514-CAKE,12584,乗客アプリWeb（目的地から）,5863,31,8,1,,2018/11/11 14:47,2018/11/11 14:56,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 14:47,2018/11/11 14:47,2018/11/11 14:57,2018/11/11 14:59,,2018/11/11 14:26,0:09:30,0:09:30,,00,21,,,2018/11/11 14:26,2018/11/11 14:56,43415.601388888943415.6222222222,#N/A,,,
-,-,14,2018/11/11 14:26,105-811-SNOW,12585,乗客アプリ（地図から）,5901,932,2,1,,2018/11/11 14:48,2018/11/11 15:07,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 14:49,2018/11/11 14:49,2018/11/11 15:04,2018/11/11 15:04,,2018/11/11 14:26,0:19:06,0:19:06,,00,22,,,2018/11/11 14:26,2018/11/11 15:07,43415.601388888943415.6298611111,#N/A,,,
-,-,14,2018/11/11 14:29,068-161-BANANA 068-160-BANANA,12587,乗客アプリ（地図から）,5883,648,13,2,,2018/11/11 14:35,2018/11/11 14:43,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/11 14:32,2018/11/11 14:38,2018/11/11 14:39,2018/11/11 14:45,,2018/11/11 14:29,0:08:30,0:17:00,,03,05,,,2018/11/11 14:29,2018/11/11 14:43,43415.603472222243415.6131944444,#N/A,,,
-,-,14,2018/11/11 14:31,105-367-SNOW 105-655-SNOW 103-173-SNOW,12589,乗客アプリ（目的地から）,5819,424,6,3,,2018/11/11 14:43,2018/11/11 14:48,35.452963 139.642093,横浜赤レンガ倉庫,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/11 14:46,2018/11/11 14:46,2018/11/11 14:58,2018/11/11 14:58,,2018/11/11 14:31,0:05:05,0:15:15,,00,12,,,2018/11/11 14:31,2018/11/11 14:48,43415.604861111143415.6166666667,#N/A,,,
-,-,14,2018/11/11 14:32,103-429-SNOW 103-428-SNOW,12590,乗客アプリ（地図から）,5277,950,8,2,,2018/11/11 14:53,2018/11/11 15:06,35.45435 139.631762,横浜ロイヤルパークホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 14:54,2018/11/11 14:54,2018/11/11 15:13,2018/11/11 15:13,,2018/11/11 14:32,0:13:18,0:26:36,,00,21,,,2018/11/11 14:32,2018/11/11 15:06,43415.605555555643415.6291666667,#N/A,,,
-,-,14,2018/11/11 14:33,018-162-RED,12593,まちかど端末（乗降ポイントから）,0,85,4,1,,2018/11/11 15:04,2018/11/11 15:37,35.447541 139.644914,シルク博物館,35.454389 139.630904,横浜ランドマークタワー,2018/11/11 15:05,2018/11/11 15:05,2018/11/11 15:22,2018/11/11 15:39,,2018/11/11 14:33,0:33:05,0:33:05,,00,31,,,2018/11/11 14:33,2018/11/11 15:37,43415.6062543415.6506944444,#N/A,,,
-,-,14,2018/11/11 14:33,167-546-CAKE,12594,乗客アプリWeb（簡単予約）,5185,75,10,3,,2018/11/11 14:45,2018/11/11 14:56,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/11 14:48,2018/11/11 14:48,2018/11/11 15:06,2018/11/11 15:06,,2018/11/11 14:33,0:10:24,0:31:12,,00,12,,,2018/11/11 14:33,2018/11/11 14:56,43415.6062543415.6222222222,#N/A,,,
-,-,14,2018/11/11 14:34,062-969-BANANA 062-968-BANANA 062-970-BANANA 064-749-BANANA,12597,乗客アプリ（目的地から）,5794,715,3,4,,2018/11/11 15:13,2018/11/11 15:24,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/11/11 15:13,2018/11/11 15:15,2018/11/11 15:31,2018/11/11 15:33,,2018/11/11 14:34,0:11:39,0:46:36,,00,38,,,2018/11/11 14:34,2018/11/11 15:24,43415.606944444443415.6416666667,#N/A,,,
-,-,14,2018/11/11 14:34,105-665-SNOW 105-664-SNOW,12598,乗客アプリ（地図から）,2535,973,13,2,,2018/11/11 14:50,2018/11/11 15:09,35.443659 139.650847,横浜マリンタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/11 14:54,2018/11/11 14:54,2018/11/11 15:23,2018/11/11 15:24,,2018/11/11 14:34,0:19:42,0:39:24,,00,15,,,2018/11/11 14:34,2018/11/11 15:09,43415.606944444443415.63125,#N/A,,,
★,-,14,2018/11/11 14:36,167-530-CAKE,12601,乗客アプリWeb（地図から）,5890,997,11,4,,2018/11/11 15:05,2018/11/11 15:17,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/11 15:08,2018/11/11 15:08,2018/11/11 15:25,2018/11/11 15:25,2018/11/11 14:43,2018/11/11 14:43,0:12:34,0:50:16,,00,22,,,2018/11/11 14:36,2018/11/11 15:17,43415.608333333343415.6368055556,#N/A,,,
★,-,14,2018/11/11 14:37,019-531-RED 019-619-RED,12605,乗客アプリ（簡単予約）,3203,193,9,2,,2018/11/11 14:45,2018/11/11 15:01,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/11 14:47,2018/11/11 14:47,2018/11/11 15:15,2018/11/11 15:10,2018/11/11 14:47,2018/11/11 14:47,0:16:41,0:33:22,,00,00,,,2018/11/11 14:37,2018/11/11 15:01,43415.609027777843415.6256944444,#N/A,,,
-,-,14,2018/11/11 14:38,062-620-BANANA 062-624-BANANA 062-621-BANANA 062-622-BANANA,12606,まちかど端末（乗降ポイントから）,0,528,5,4,,2018/11/11 15:08,2018/11/11 15:21,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 15:18,2018/11/11 15:18,2018/11/11 15:35,2018/11/11 15:35,,2018/11/11 14:38,0:13:16,0:53:04,,00,30,,,2018/11/11 14:38,2018/11/11 15:21,43415.609722222243415.6395833333,#N/A,,,
-,-,14,2018/11/11 14:41,062-709-BANANA,12608,まちかど端末（乗降ポイントから）,0,723,4,1,,2018/11/11 15:09,2018/11/11 15:33,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 15:09,2018/11/11 15:09,2018/11/11 15:27,2018/11/11 15:35,,2018/11/11 14:41,0:23:32,0:23:32,,00,27,,,2018/11/11 14:41,2018/11/11 15:33,43415.611805555643415.6479166667,#N/A,,,
-,-,14,2018/11/11 14:44,065-093-BANANA,12614,乗客アプリ（地図から）,1419,318,9,1,,2018/11/11 14:48,2018/11/11 14:53,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/11 14:52,2018/11/11 14:52,2018/11/11 14:59,2018/11/11 14:55,,2018/11/11 14:44,0:05:06,0:05:06,,00,04,,,2018/11/11 14:44,2018/11/11 14:53,43415.613888888943415.6201388889,#N/A,,,
★,-,14,2018/11/11 14:46,062-492-BANANA,12618,乗客アプリ（地図から）,2737,139,1,1,,2018/11/11 15:02,2018/11/11 15:07,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 14:59,2018/11/11 15:00,2018/11/11 15:08,2018/11/11 15:09,2018/11/11 14:56,2018/11/11 14:56,0:04:33,0:04:33,,02,05,,,2018/11/11 14:46,2018/11/11 15:07,43415.615277777843415.6298611111,#N/A,,,
-,-,14,2018/11/11 14:48,103-544-SNOW 103-543-SNOW,12622,乗客アプリ（地図から）,3975,892,9,2,,2018/11/11 15:02,2018/11/11 15:13,35.443908 139.635249,イセザキ・モール,35.443073 139.651914,横浜人形の家,2018/11/11 15:06,2018/11/11 15:06,2018/11/11 15:19,2018/11/11 15:19,,2018/11/11 14:48,0:11:02,0:22:04,,00,13,,,2018/11/11 14:48,2018/11/11 15:13,43415.616666666743415.6340277778,#N/A,,,
★,-,14,2018/11/11 14:49,018-496-RED 018-495-RED 018-497-RED,12625,乗客アプリ（地図から）,1345,515,2,3,,2018/11/11 14:55,2018/11/11 15:12,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 14:59,2018/11/11 14:59,2018/11/11 15:14,2018/11/11 15:14,2018/11/11 14:59,2018/11/11 14:59,0:16:56,0:50:48,,00,00,,,2018/11/11 14:49,2018/11/11 15:12,43415.617361111143415.6333333333,肯定的,,,
-,-,14,2018/11/11 14:51,027-115-GREEN 027-116-GREEN,12627,乗客アプリ（地図から）,3615,506,10,2,,2018/11/11 15:01,2018/11/11 15:15,35.454389 139.630904,横浜ランドマークタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 15:03,2018/11/11 15:04,2018/11/11 15:20,2018/11/11 15:24,,2018/11/11 14:51,0:13:28,0:26:56,,00,10,,,2018/11/11 14:51,2018/11/11 15:15,43415.6187543415.6354166667,#N/A,,,
-,-,14,2018/11/11 14:52,167-548-CAKE,12630,乗客アプリWeb（簡単予約）,5871,549,10,3,,2018/11/11 15:07,2018/11/11 15:15,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 15:10,2018/11/11 15:10,2018/11/11 15:25,2018/11/11 15:25,,2018/11/11 14:52,0:08:11,0:24:33,,00,14,,,2018/11/11 14:52,2018/11/11 15:15,43415.619444444443415.6354166667,#N/A,,,
-,-,14,2018/11/11 14:54,167-512-CAKE,12635,乗客アプリWeb（簡単予約）,5638,325,11,2,,2018/11/11 15:21,2018/11/11 15:29,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/11/11 15:30,2018/11/11 15:30,2018/11/11 15:44,2018/11/11 15:44,,2018/11/11 14:54,0:08:08,0:16:16,,00,26,,,2018/11/11 14:54,2018/11/11 15:29,43415.620833333343415.6451388889,#N/A,,,
-,-,14,2018/11/11 14:55,167-532-CAKE,12636,乗客アプリWeb（目的地から）,5892,832,13,2,,2018/11/11 15:01,2018/11/11 15:14,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 15:02,2018/11/11 15:02,2018/11/11 15:23,2018/11/11 15:23,,2018/11/11 14:55,0:12:58,0:25:56,,00,06,,,2018/11/11 14:55,2018/11/11 15:14,43415.621527777843415.6347222222,#N/A,,,
-,-,14,2018/11/11 14:56,167-489-CAKE,12638,乗客アプリ（目的地から）,5037,16,1,2,,2018/11/11 15:02,2018/11/11 15:07,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 15:00,2018/11/11 15:00,2018/11/11 15:10,2018/11/11 15:10,,2018/11/11 14:56,0:04:54,0:09:48,,01,06,,,2018/11/11 14:56,2018/11/11 15:07,43415.622222222243415.6298611111,#N/A,,,
-,-,14,2018/11/11 14:58,103-181-SNOW 103-180-SNOW 103-960-SNOW,12640,乗客アプリ（地図から）,5834,423,2,3,,2018/11/11 15:23,2018/11/11 15:50,35.443659 139.650847,横浜マリンタワー,35.454389 139.630904,横浜ランドマークタワー,2018/11/11 15:18,2018/11/11 15:23,2018/11/11 15:40,2018/11/11 15:53,,2018/11/11 14:58,0:27:09,1:21:27,,04,25,,,2018/11/11 14:58,2018/11/11 15:50,43415.623611111143415.6597222222,否定的,,,
