,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
-,-,14,2018/11/13 14:57,102-973-SNOW,13433,乗客アプリ（地図から）,1075,807,13,1,,2018/11/13 15:01,2018/11/13 15:09,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/13 15:03,2018/11/13 15:03,2018/11/13 15:14,2018/11/13 15:14,,2018/11/13 14:57,0:07:36,0:07:36,,00,04,,,2018/11/13 14:57,2018/11/13 15:09,43417.622916666743417.63125,#N/A,,,
-,-,14,2018/11/13 14:58,009-838-BLUE 009-837-BLUE,13435,乗客アプリ（地図から）,1019,530,10,2,,2018/11/13 14:59,2018/11/13 15:05,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 15:01,2018/11/13 15:01,2018/11/13 15:14,2018/11/13 15:14,,2018/11/13 14:58,0:06:03,0:12:06,,00,01,,,2018/11/13 14:58,2018/11/13 15:05,43417.623611111143417.6284722222,肯定的,,,
-,☆,14,2018/11/13 14:20,166-580-agekke,13413,まちかど端末（乗降ポイントから）,0,163,7,1,2018/11/13 14:20,,,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/13 14:46,,2018/11/13 14:59,,,2018/11/13 14:20,0:00:00,0:00:00,,00,25,,,2018/11/13 14:20,1900/1/0 0:00,43417.59722222220,#N/A,,,
★,☆,14,2018/11/13 14:39,115-685-SUN,13424,乗客アプリ（地図から）,1310,153,8,1,2018/11/13 14:39,,,35.456605 139.635327,横浜ベイホテル東急,35.448676 139.635696,横浜平和プラザホテル,2018/11/13 15:03,,2018/11/13 15:14,,2018/11/13 14:49,2018/11/13 14:49,0:00:00,0:00:00,,00,14,,,2018/11/13 14:39,1900/1/0 0:00,43417.61041666670,#N/A,,,
-,☆,14,2018/11/13 14:57,009-838-BLUE,13434,乗客アプリ（地図から）,1019,711,10,1,2018/11/13 14:58,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 15:03,,2018/11/13 15:15,,,2018/11/13 14:57,0:00:00,0:00:00,,00,05,,,2018/11/13 14:57,1900/1/0 0:00,43417.62291666670,#N/A,,,
★,-,15,2018/11/13 14:37,012-270-RED,13422,乗客アプリ（地図から）,3393,853,4,1,,2018/11/13 15:32,2018/11/13 15:52,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 15:37,2018/11/13 15:37,2018/11/13 15:48,2018/11/13 16:04,2018/11/13 15:37,2018/11/13 15:37,0:20:13,0:20:13,526,00,00,07,07,2018/11/13 14:37,2018/11/13 15:52,43417.609027777843417.6611111111,#N/A,,,
-,-,15,2018/11/13 15:03,112-647-SUN,13436,まちかど端末（乗降ポイントから）,0,540,9,1,,2018/11/13 15:10,2018/11/13 15:22,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/13 15:12,2018/11/13 15:12,2018/11/13 15:29,2018/11/13 15:29,,2018/11/13 15:03,0:11:46,0:11:46,,00,07,,,2018/11/13 15:03,2018/11/13 15:22,43417.627083333343417.6402777778,#N/A,,,
-,-,15,2018/11/13 15:09,004-894-BLUE,13437,乗客アプリ（地図から）,1761,444,2,1,,2018/11/13 15:15,2018/11/13 15:23,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.445783 139.642958,横浜情報文化センター,2018/11/13 15:14,2018/11/13 15:14,2018/11/13 15:28,2018/11/13 15:28,,2018/11/13 15:09,0:07:51,0:07:51,,00,06,,,2018/11/13 15:09,2018/11/13 15:23,43417.6312543417.6409722222,#N/A,,,
-,-,15,2018/11/13 15:10,016-973-RED,13438,まちかど端末（店舗から）,0,758,3,1,,2018/11/13 15:13,2018/11/13 15:25,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/13 15:16,2018/11/13 15:16,2018/11/13 15:33,2018/11/13 15:33,,2018/11/13 15:10,0:11:48,0:11:48,,00,03,,,2018/11/13 15:10,2018/11/13 15:25,43417.631944444443417.6423611111,#N/A,,,
★,-,15,2018/11/13 15:13,028-823-GREEN 062-777-BANANA,13439,乗客アプリ（地図から）,5131,661,4,2,,2018/11/13 15:21,2018/11/13 15:37,35.448676 139.635696,横浜平和プラザホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 15:23,2018/11/13 15:23,2018/11/13 15:48,2018/11/13 15:48,2018/11/13 15:23,2018/11/13 15:23,0:15:47,0:31:34,,00,00,,,2018/11/13 15:13,2018/11/13 15:37,43417.634027777843417.6506944444,#N/A,,,
-,-,15,2018/11/13 15:19,018-585-RED,13441,まちかど端末（乗降ポイントから）,0,624,11,1,,2018/11/13 15:26,2018/11/13 15:35,35.447541 139.644914,シルク博物館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 15:21,2018/11/13 15:21,2018/11/13 15:40,2018/11/13 15:40,,2018/11/13 15:19,0:09:26,0:09:26,,04,06,,,2018/11/13 15:19,2018/11/13 15:35,43417.638194444443417.6493055556,#N/A,,,
-,-,15,2018/11/13 15:19,068-532-BANANA 068-537-BANANA,13442,乗客アプリ（地図から）,6098,269,5,2,,2018/11/13 15:29,2018/11/13 15:43,35.441002 139.650809,横浜元町ショッピングストリート,35.447546 139.64358,横浜開港資料館,2018/11/13 15:27,2018/11/13 15:28,2018/11/13 15:36,2018/11/13 15:46,,2018/11/13 15:19,0:14:07,0:28:14,,01,09,,,2018/11/13 15:19,2018/11/13 15:43,43417.638194444443417.6548611111,#N/A,,,
-,-,15,2018/11/13 15:20,115-685-SUN,13443,乗客アプリ（地図から）,1310,67,13,1,,2018/11/13 15:25,2018/11/13 15:40,35.448676 139.635696,横浜平和プラザホテル,35.456605 139.635327,横浜ベイホテル東急,2018/11/13 15:27,2018/11/13 15:27,2018/11/13 15:39,2018/11/13 15:39,,2018/11/13 15:20,0:15:06,0:15:06,,00,05,,,2018/11/13 15:20,2018/11/13 15:40,43417.638888888943417.6527777778,#N/A,,,
-,-,15,2018/11/13 15:21,026-218-GREEN,13444,まちかど端末（乗降ポイントから）,0,515,6,1,,2018/11/13 15:22,2018/11/13 15:28,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/11/13 15:22,2018/11/13 15:22,2018/11/13 15:34,2018/11/13 15:34,,2018/11/13 15:21,0:05:57,0:05:57,,00,01,,,2018/11/13 15:21,2018/11/13 15:28,43417.639583333343417.6444444444,#N/A,,,
-,-,15,2018/11/13 15:23,166-605-agekke,13445,乗客アプリ（地図から）,2051,435,2,1,,2018/11/13 15:30,2018/11/13 15:48,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/11/13 15:33,2018/11/13 15:33,2018/11/13 15:46,2018/11/13 15:47,,2018/11/13 15:23,0:17:49,0:17:49,,00,07,,,2018/11/13 15:23,2018/11/13 15:48,43417.640972222243417.6583333333,肯定的,,,
-,-,15,2018/11/13 15:24,167-612-CAKE,13446,乗客アプリWeb（地図から）,6106,381,2,1,,2018/11/13 15:30,2018/11/13 15:48,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/11/13 15:34,2018/11/13 15:34,2018/11/13 15:47,2018/11/13 15:47,,2018/11/13 15:24,0:17:52,0:17:52,,00,05,,,2018/11/13 15:24,2018/11/13 15:48,43417.641666666743417.6583333333,#N/A,,,
★,-,15,2018/11/13 15:24,019-481-RED,13447,乗客アプリ（目的地から）,6122,670,1,1,,2018/11/13 15:39,2018/11/13 15:51,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 15:34,2018/11/13 15:36,2018/11/13 15:50,2018/11/13 15:57,2018/11/13 15:34,2018/11/13 15:34,0:12:54,0:12:54,,04,04,,,2018/11/13 15:24,2018/11/13 15:51,43417.641666666743417.6604166667,#N/A,,,
-,-,15,2018/11/13 15:25,066-251-BANANA 070-943-ORANGE 070-940-ORANGE 018-974-RED,13449,まちかど端末（乗降ポイントから）,0,538,3,4,,2018/11/13 15:34,2018/11/13 15:41,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 15:35,2018/11/13 15:35,2018/11/13 15:52,2018/11/13 15:52,,2018/11/13 15:25,0:07:14,0:28:56,,00,08,,,2018/11/13 15:25,2018/11/13 15:41,43417.642361111143417.6534722222,#N/A,,,
-,-,15,2018/11/13 15:26,103-569-SNOW,13450,乗客アプリ（目的地から）,4511,475,13,1,,2018/11/13 15:34,2018/11/13 15:40,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.456605 139.635327,横浜ベイホテル東急,2018/11/13 15:33,2018/11/13 15:33,2018/11/13 15:41,2018/11/13 15:41,,2018/11/13 15:26,0:05:48,0:05:48,,01,08,,,2018/11/13 15:26,2018/11/13 15:40,43417.643055555643417.6527777778,#N/A,,,
-,-,15,2018/11/13 15:26,110-400-SUN,13451,乗客アプリ（地図から）,6120,686,6,1,,2018/11/13 15:43,2018/11/13 15:43,35.447541 139.644914,シルク博物館,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/13 15:34,2018/11/13 15:34,2018/11/13 15:45,2018/11/13 15:45,,2018/11/13 15:26,0:00:19,0:00:19,,08,16,,,2018/11/13 15:26,2018/11/13 15:43,43417.643055555643417.6548611111,#N/A,,,
★,-,15,2018/11/13 15:27,167-589-CAKE,13452,乗客アプリWeb（簡単予約）,5430,383,5,1,,2018/11/13 15:35,2018/11/13 15:48,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 15:37,2018/11/13 15:37,2018/11/13 15:55,2018/11/13 15:55,2018/11/13 15:37,2018/11/13 15:37,0:12:37,0:12:37,,00,00,,,2018/11/13 15:27,2018/11/13 15:48,43417.6437543417.6583333333,#N/A,,,
-,-,15,2018/11/13 15:29,016-973-RED,13454,まちかど端末（乗降ポイントから）,0,895,9,1,,2018/11/13 15:38,2018/11/13 15:46,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 15:48,2018/11/13 15:48,2018/11/13 15:56,2018/11/13 15:56,,2018/11/13 15:29,0:07:27,0:07:27,,00,09,,,2018/11/13 15:29,2018/11/13 15:46,43417.645138888943417.6569444444,#N/A,,,
★,-,15,2018/11/13 15:31,068-326-BANANA,13455,乗客アプリ（地図から）,6067,849,7,1,,2018/11/13 15:39,2018/11/13 15:47,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/13 15:41,2018/11/13 15:41,2018/11/13 15:55,2018/11/13 15:56,2018/11/13 15:41,2018/11/13 15:41,0:07:51,0:07:51,,00,00,,,2018/11/13 15:31,2018/11/13 15:47,43417.646527777843417.6576388889,#N/A,,,
★,-,15,2018/11/13 15:33,114-425-SUN,13456,乗客アプリ（地図から）,4054,947,2,1,,2018/11/13 15:38,2018/11/13 15:44,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/13 15:43,2018/11/13 15:43,2018/11/13 15:49,2018/11/13 15:49,2018/11/13 15:43,2018/11/13 15:43,0:05:40,0:05:40,,00,00,,,2018/11/13 15:33,2018/11/13 15:44,43417.647916666743417.6555555556,#N/A,,,
-,-,15,2018/11/13 15:36,065-799-BANANA 062-656-BANANA,13457,乗客アプリ（目的地から）,6113,181,1,2,,2018/11/13 15:41,2018/11/13 15:47,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/11/13 15:39,2018/11/13 15:39,2018/11/13 15:53,2018/11/13 15:53,,2018/11/13 15:36,0:06:16,0:12:32,,02,05,,,2018/11/13 15:36,2018/11/13 15:47,43417.6543417.6576388889,#N/A,,,
★,-,15,2018/11/13 15:37,008-185-BLUE 109-611-SNOW 109-613-SNOW,13458,乗客アプリ（地図から）,4743,522,4,3,,2018/11/13 15:42,2018/11/13 15:52,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 15:46,2018/11/13 15:46,2018/11/13 16:05,2018/11/13 16:05,2018/11/13 15:46,2018/11/13 15:46,0:10:28,0:31:24,,00,00,,,2018/11/13 15:37,2018/11/13 15:52,43417.650694444443417.6611111111,#N/A,,,
-,-,15,2018/11/13 15:37,026-216-GREEN,13459,乗客アプリ（目的地から）,2351,205,8,1,,2018/11/13 15:42,2018/11/13 15:55,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/11/13 15:48,2018/11/13 15:48,2018/11/13 16:04,2018/11/13 16:09,,2018/11/13 15:37,0:13:07,0:13:07,,00,05,,,2018/11/13 15:37,2018/11/13 15:55,43417.650694444443417.6631944444,#N/A,,,
-,-,15,2018/11/13 15:38,031-014-YELLOW 031-015-YELLOW,13460,乗客アプリ（地図から）,2892,708,3,2,,2018/11/13 15:49,2018/11/13 15:58,35.456605 139.635327,横浜ベイホテル東急,35.445783 139.642958,横浜情報文化センター,2018/11/13 15:51,2018/11/13 15:51,2018/11/13 16:05,2018/11/13 16:05,,2018/11/13 15:38,0:09:03,0:18:06,,00,11,,,2018/11/13 15:38,2018/11/13 15:58,43417.651388888943417.6652777778,#N/A,,,
-,-,15,2018/11/13 15:38,018-806-RED 017-351-RED,13461,まちかど端末（店舗から）,0,566,7,2,,2018/11/13 15:43,2018/11/13 15:53,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 15:47,2018/11/13 15:47,2018/11/13 16:10,2018/11/13 16:10,,2018/11/13 15:38,0:10:10,0:20:20,,00,05,,,2018/11/13 15:38,2018/11/13 15:53,43417.651388888943417.6618055556,#N/A,,,
-,-,15,2018/11/13 15:40,167-621-CAKE,13463,乗客アプリ（目的地から）,2643,116,5,1,,2018/11/13 15:48,2018/11/13 16:06,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/11/13 15:54,2018/11/13 15:54,2018/11/13 16:03,2018/11/13 16:04,,2018/11/13 15:40,0:18:09,0:18:09,,00,08,,,2018/11/13 15:40,2018/11/13 16:06,43417.652777777843417.6708333333,肯定的,,,
-,-,15,2018/11/13 15:41,105-936-SNOW 105-935-SNOW 105-937-SNOW,13465,乗客アプリ（目的地から）,5908,391,11,3,,2018/11/13 16:03,2018/11/13 16:14,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445857 139.647636,ホテルモントレ横浜,2018/11/13 16:04,2018/11/13 16:04,2018/11/13 16:22,2018/11/13 16:22,,2018/11/13 15:41,0:10:53,0:32:39,,00,21,,,2018/11/13 15:41,2018/11/13 16:14,43417.653472222243417.6763888889,肯定的,,,
-,-,15,2018/11/13 15:41,004-894-BLUE,13466,乗客アプリ（地図から）,1761,952,9,1,,2018/11/13 15:51,2018/11/13 15:58,35.447546 139.64358,横浜開港資料館,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/13 15:56,2018/11/13 15:56,2018/11/13 16:10,2018/11/13 16:10,,2018/11/13 15:41,0:07:10,0:07:10,,00,09,,,2018/11/13 15:41,2018/11/13 15:58,43417.653472222243417.6652777778,#N/A,,,
-,-,15,2018/11/13 15:42,167-618-CAKE,13467,乗客アプリWeb（地図から）,6118,12,8,3,,2018/11/13 15:47,2018/11/13 16:01,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 15:51,2018/11/13 15:51,2018/11/13 16:18,2018/11/13 16:18,,2018/11/13 15:42,0:14:41,0:44:03,,00,05,,,2018/11/13 15:42,2018/11/13 16:01,43417.654166666743417.6673611111,#N/A,,,
-,-,15,2018/11/13 15:43,166-619-agekke,13468,乗客アプリ（地図から）,2424,793,10,1,,2018/11/13 15:51,2018/11/13 15:57,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/13 15:55,2018/11/13 15:55,2018/11/13 16:04,2018/11/13 16:04,,2018/11/13 15:43,0:05:43,0:05:43,,00,08,,,2018/11/13 15:43,2018/11/13 15:57,43417.654861111143417.6645833333,#N/A,,,
★,-,15,2018/11/13 15:43,026-218-GREEN,13469,乗客アプリ（目的地から）,3867,365,6,1,,2018/11/13 15:47,2018/11/13 15:56,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/11/13 15:53,2018/11/13 15:53,2018/11/13 16:15,2018/11/13 16:15,2018/11/13 15:53,2018/11/13 15:53,0:08:14,0:08:14,,00,00,,,2018/11/13 15:43,2018/11/13 15:56,43417.654861111143417.6638888889,#N/A,,,
-,-,15,2018/11/13 15:44,166-580-agekke,13470,まちかど端末（乗降ポイントから）,0,280,6,1,,2018/11/13 16:02,2018/11/13 16:12,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/13 15:57,2018/11/13 15:57,2018/11/13 16:20,2018/11/13 16:20,,2018/11/13 15:44,0:09:15,0:09:15,,05,18,,,2018/11/13 15:44,2018/11/13 16:12,43417.655555555643417.675,#N/A,,,
-,-,15,2018/11/13 15:48,107-231-SNOW,13473,まちかど端末（乗降ポイントから）,0,127,4,1,,2018/11/13 16:00,2018/11/13 16:09,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 16:01,2018/11/13 16:01,2018/11/13 16:19,2018/11/13 16:19,,2018/11/13 15:48,0:09:11,0:09:11,,00,11,,,2018/11/13 15:48,2018/11/13 16:09,43417.658333333343417.6729166667,#N/A,,,
-,-,15,2018/11/13 15:50,027-074-GREEN,13474,乗客アプリ（地図から）,2554,439,7,1,,2018/11/13 15:59,2018/11/13 16:08,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 16:07,2018/11/13 16:07,2018/11/13 16:25,2018/11/13 16:25,,2018/11/13 15:50,0:08:53,0:08:53,,00,08,,,2018/11/13 15:50,2018/11/13 16:08,43417.659722222243417.6722222222,#N/A,,,
-,-,15,2018/11/13 15:58,167-589-CAKE,13475,乗客アプリWeb（簡単予約）,5430,245,10,1,,2018/11/13 16:03,2018/11/13 16:18,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443659 139.650847,横浜マリンタワー,2018/11/13 16:03,2018/11/13 16:04,2018/11/13 16:16,2018/11/13 16:22,,2018/11/13 15:58,0:15:01,0:15:01,,00,05,,,2018/11/13 15:58,2018/11/13 16:18,43417.665277777843417.6791666667,#N/A,,,
-,-,15,2018/11/13 15:58,068-532-BANANA 068-537-BANANA,13476,乗客アプリ（地図から）,6098,572,3,2,,2018/11/13 16:03,2018/11/13 16:09,35.447546 139.64358,横浜開港資料館,35.443704 139.651332,ホテルメルパルク横浜,2018/11/13 16:01,2018/11/13 16:04,2018/11/13 16:09,2018/11/13 16:13,,2018/11/13 15:58,0:06:39,0:13:18,,01,04,,,2018/11/13 15:58,2018/11/13 16:09,43417.665277777843417.6729166667,#N/A,,,
-,☆,15,2018/11/13 15:13,028-273-GREEN,13440,まちかど端末（店舗から）,0,483,1,1,2018/11/13 15:28,2018/11/13 15:15,,35.443704 139.651332,ホテルメルパルク横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 15:15,2018/11/13 15:15,2018/11/13 15:29,,,2018/11/13 15:13,,,,00,14,,,2018/11/13 15:13,1900/1/0 0:00,43417.63402777780,#N/A,,,
★,☆,15,2018/11/13 15:28,016-973-RED,13453,まちかど端末（乗降ポイントから）,0,944,9,1,2018/11/13 15:28,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 15:48,,2018/11/13 15:56,,2018/11/13 15:38,2018/11/13 15:38,0:00:00,0:00:00,,00,10,,,2018/11/13 15:28,1900/1/0 0:00,43417.64444444440,#N/A,,,
-,☆,15,2018/11/13 15:39,001-008-BLUE,13462,まちかど端末（店舗から）,0,817,2,1,2018/11/13 16:05,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/13 16:00,,2018/11/13 16:10,,,2018/11/13 15:39,0:00:00,0:00:00,,00,26,,,2018/11/13 15:39,1900/1/0 0:00,43417.65208333330,#N/A,,,
-,☆,15,2018/11/13 15:41,167-610-CAKE,13464,乗客アプリ（地図から）,6102,305,5,2,2018/11/13 15:58,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/13 15:55,,2018/11/13 16:15,,,2018/11/13 15:41,0:00:00,0:00:00,,00,17,,,2018/11/13 15:41,1900/1/0 0:00,43417.65347222220,#N/A,,,
-,☆,15,2018/11/13 15:45,019-049-RED,13471,乗客アプリ（地図から）,2137,982,4,1,2018/11/13 15:45,,,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/11/13 16:02,,2018/11/13 16:12,,,2018/11/13 15:45,0:00:00,0:00:00,,00,17,,,2018/11/13 15:45,1900/1/0 0:00,43417.656250,#N/A,,※205行と同一人物と思われるため一番短いものを採用,
-,☆,15,2018/11/13 15:46,019-049-RED,13472,乗客アプリ（地図から）,2137,583,4,1,2018/11/13 15:46,,,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/11/13 16:04,,2018/11/13 16:15,,,2018/11/13 15:46,0:00:00,0:00:00,,00,,,,2018/11/13 15:46,1900/1/0 0:00,43417.65694444440,#N/A,,※204行と同一人物と思われるため一番短いものを採用,
★,-,16,2018/11/13 15:25,111-726-SUN 111-727-SUN,13448,乗客アプリ（簡単予約）,2518,10,1,2,,2018/11/13 16:19,2018/11/13 16:27,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 16:25,2018/11/13 16:25,2018/11/13 16:35,2018/11/13 16:35,2018/11/13 16:25,2018/11/13 16:25,0:07:04,0:14:08,409,00,00,05,05,2018/11/13 15:25,2018/11/13 16:27,43417.642361111143417.6854166667,#N/A,,,
-,-,16,2018/11/13 16:01,102-972-SNOW 102-971-SNOW,13478,乗客アプリ（目的地から）,6114,801,3,2,,2018/11/13 16:07,2018/11/13 16:24,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/13 16:08,2018/11/13 16:09,2018/11/13 16:20,2018/11/13 16:27,,2018/11/13 16:01,0:17:02,0:34:04,,00,06,,,2018/11/13 16:01,2018/11/13 16:24,43417.667361111143417.6833333333,#N/A,,,
