,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
-,-,11,2018/11/14 11:30,166-627-agekke,13766,乗客アプリ（地図から）,1751,547,4,1,,2018/11/14 11:38,2018/11/14 11:43,35.447546 139.64358,横浜開港資料館,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/14 11:34,2018/11/14 11:34,2018/11/14 11:39,2018/11/14 11:39,,2018/11/14 11:30,0:04:30,0:04:30,,03,08,,,2018/11/14 11:30,2018/11/14 11:43,43418.479166666743418.4881944444,#N/A,,,
-,-,11,2018/11/14 11:31,010-017-RED,13767,まちかど端末（店舗から）,0,323,10,1,,2018/11/14 11:41,2018/11/14 11:50,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/14 11:39,2018/11/14 11:40,2018/11/14 11:47,2018/11/14 11:52,,2018/11/14 11:31,0:09:54,0:09:54,,01,09,,,2018/11/14 11:31,2018/11/14 11:50,43418.479861111143418.4930555556,#N/A,,,
-,-,11,2018/11/14 11:31,006-865-BLUE,13768,乗客アプリ（目的地から）,2823,153,9,1,,2018/11/14 11:39,2018/11/14 11:42,35.456605 139.635327,横浜ベイホテル東急,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/14 11:37,2018/11/14 11:37,2018/11/14 11:43,2018/11/14 11:44,,2018/11/14 11:31,0:03:10,0:03:10,,02,08,,,2018/11/14 11:31,2018/11/14 11:42,43418.479861111143418.4875,#N/A,,,
-,-,11,2018/11/14 11:34,009-663-BLUE,13769,乗客アプリ（地図から）,2312,328,9,1,,2018/11/14 11:39,2018/11/14 11:47,35.456605 139.635327,横浜ベイホテル東急,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/14 11:38,2018/11/14 11:38,2018/11/14 11:50,2018/11/14 11:50,,2018/11/14 11:34,0:08:03,0:08:03,,01,05,,,2018/11/14 11:34,2018/11/14 11:47,43418.481944444443418.4909722222,#N/A,,,
-,-,11,2018/11/14 11:34,002-619-BLUE,13770,まちかど端末（店舗から）,0,491,5,1,,2018/11/14 11:40,2018/11/14 11:45,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 11:40,2018/11/14 11:40,2018/11/14 11:49,2018/11/14 11:49,,2018/11/14 11:34,0:05:09,0:05:09,,00,05,,,2018/11/14 11:34,2018/11/14 11:45,43418.481944444443418.4895833333,#N/A,,,
★,-,11,2018/11/14 11:35,008-185-BLUE 109-613-SNOW,13771,乗客アプリ（地図から）,4743,29,13,2,,2018/11/14 11:46,2018/11/14 12:15,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/14 11:48,2018/11/14 11:48,2018/11/14 12:02,2018/11/14 12:02,2018/11/14 11:44,2018/11/14 11:44,0:28:35,0:57:10,,00,01,,,2018/11/14 11:35,2018/11/14 12:15,43418.482638888943418.5104166667,#N/A,,,
-,-,11,2018/11/14 11:37,167-639-CAKE,13773,乗客アプリWeb（地図から）,1220,211,7,1,,2018/11/14 11:39,2018/11/14 11:46,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/14 11:42,2018/11/14 11:42,2018/11/14 11:51,2018/11/14 11:51,,2018/11/14 11:37,0:06:24,0:06:24,,00,02,,,2018/11/14 11:37,2018/11/14 11:46,43418.484027777843418.4902777778,#N/A,,,
-,-,11,2018/11/14 11:39,063-776-BANANA 063-780-BANANA 063-812-BANANA,13774,乗客アプリ（目的地から）,6166,492,10,3,,2018/11/14 11:42,2018/11/14 11:51,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/14 11:41,2018/11/14 11:41,2018/11/14 11:53,2018/11/14 11:53,,2018/11/14 11:39,0:08:44,0:26:12,,00,02,,,2018/11/14 11:39,2018/11/14 11:51,43418.485416666743418.49375,肯定的,,,
★,-,11,2018/11/14 11:41,001-834-BLUE,13775,乗客アプリ（地図から）,4855,962,11,1,,2018/11/14 11:51,2018/11/14 11:58,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/14 11:54,2018/11/14 11:54,2018/11/14 12:01,2018/11/14 12:01,2018/11/14 11:51,2018/11/14 11:51,0:06:27,0:06:27,,00,00,,,2018/11/14 11:41,2018/11/14 11:58,43418.486805555643418.4986111111,肯定的,,,
-,-,11,2018/11/14 11:46,019-049-RED,13777,乗客アプリ（地図から）,2137,41,9,1,,2018/11/14 11:56,2018/11/14 12:04,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/11/14 11:57,2018/11/14 11:57,2018/11/14 12:06,2018/11/14 12:08,,2018/11/14 11:46,0:08:37,0:08:37,,00,09,,,2018/11/14 11:46,2018/11/14 12:04,43418.490277777843418.5027777778,#N/A,,,
★,-,11,2018/11/14 11:47,009-545-BLUE,13778,乗客アプリ（簡単予約）,2550,60,13,1,,2018/11/14 11:54,2018/11/14 12:17,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/14 11:57,2018/11/14 11:57,2018/11/14 12:13,2018/11/14 12:13,2018/11/14 11:57,2018/11/14 11:57,0:22:34,0:22:34,,00,00,,,2018/11/14 11:47,2018/11/14 12:17,43418.490972222243418.5118055556,#N/A,,,
-,-,11,2018/11/14 11:47,117-889-SUN 117-888-SUN,13779,乗客アプリ（地図から）,6192,99,7,2,,2018/11/14 11:57,2018/11/14 12:04,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/14 11:56,2018/11/14 11:56,2018/11/14 12:06,2018/11/14 12:06,,2018/11/14 11:47,0:06:41,0:13:22,,01,10,,,2018/11/14 11:47,2018/11/14 12:04,43418.490972222243418.5027777778,#N/A,,,
-,-,11,2018/11/14 11:48,027-722-GREEN 027-790-GREEN,13780,乗客アプリ（地図から）,3965,150,8,2,,2018/11/14 11:58,2018/11/14 12:05,35.443908 139.635249,イセザキ・モール,35.447546 139.64358,横浜開港資料館,2018/11/14 11:57,2018/11/14 11:58,2018/11/14 12:04,2018/11/14 12:06,,2018/11/14 11:48,0:06:36,0:13:12,,01,10,,,2018/11/14 11:48,2018/11/14 12:05,43418.491666666743418.5034722222,#N/A,,,
-,-,11,2018/11/14 11:49,167-640-CAKE,13781,乗客アプリWeb（地図から）,6193,135,10,1,,2018/11/14 11:58,2018/11/14 12:07,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/14 12:01,2018/11/14 12:01,2018/11/14 12:11,2018/11/14 12:13,,2018/11/14 11:49,0:09:03,0:09:03,,00,09,,,2018/11/14 11:49,2018/11/14 12:07,43418.492361111143418.5048611111,#N/A,,,
-,-,11,2018/11/14 11:50,008-272-BLUE 008-271-BLUE,13782,乗客アプリ（地図から）,2053,315,11,2,,2018/11/14 12:03,2018/11/14 12:09,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/14 12:07,2018/11/14 12:07,2018/11/14 12:15,2018/11/14 12:15,,2018/11/14 11:50,0:05:17,0:10:34,,00,13,,,2018/11/14 11:50,2018/11/14 12:09,43418.493055555643418.50625,肯定的,,,
-,-,11,2018/11/14 11:52,066-144-BANANA,13783,まちかど端末（乗降ポイントから）,0,995,9,1,,2018/11/14 11:58,2018/11/14 12:13,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/14 12:00,2018/11/14 12:00,2018/11/14 12:17,2018/11/14 12:17,,2018/11/14 11:52,0:14:27,0:14:27,,00,06,,,2018/11/14 11:52,2018/11/14 12:13,43418.494444444443418.5090277778,#N/A,,,
-,-,11,2018/11/14 11:54,064-019-BANANA 064-020-BANANA,13784,乗客アプリ（目的地から）,4746,62,10,2,,2018/11/14 11:58,2018/11/14 12:19,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/14 12:02,2018/11/14 12:02,2018/11/14 12:25,2018/11/14 12:28,,2018/11/14 11:54,0:20:14,0:40:28,,00,04,,,2018/11/14 11:54,2018/11/14 12:19,43418.495833333343418.5131944444,#N/A,,,
-,-,11,2018/11/14 11:54,117-891-SUN 117-890-SUN 117-892-SUN,13785,乗客アプリ（地図から）,6199,48,10,3,,2018/11/14 11:59,2018/11/14 12:10,35.450554 139.632616,横浜桜木町ワシントンホテル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/14 12:03,2018/11/14 12:03,2018/11/14 12:18,2018/11/14 12:18,,2018/11/14 11:54,0:10:51,0:32:33,,00,04,,,2018/11/14 11:54,2018/11/14 12:10,43418.495833333343418.5069444444,#N/A,,,
-,-,11,2018/11/14 11:54,004-842-BLUE 028-494-GREEN 028-516-GREEN,13786,乗客アプリ（地図から）,4261,733,11,3,,2018/11/14 12:13,2018/11/14 12:20,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448676 139.635696,横浜平和プラザホテル,2018/11/14 12:17,2018/11/14 12:17,2018/11/14 12:28,2018/11/14 12:28,,2018/11/14 11:54,0:07:04,0:21:12,,00,18,,,2018/11/14 11:54,2018/11/14 12:20,43418.495833333343418.5138888889,#N/A,,,
-,-,11,2018/11/14 11:55,019-637-RED,13787,乗客アプリ（目的地から）,3203,108,1,1,,2018/11/14 12:00,2018/11/14 12:08,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/14 12:01,2018/11/14 12:01,2018/11/14 12:06,2018/11/14 12:06,,2018/11/14 11:55,0:07:30,0:07:30,,00,04,,,2018/11/14 11:55,2018/11/14 12:08,43418.496527777843418.5055555556,#N/A,,,
-,-,11,2018/11/14 11:59,069-428-BANANA,13792,乗客アプリ（地図から）,4596,966,13,1,,2018/11/14 12:15,2018/11/14 12:30,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/14 12:16,2018/11/14 12:16,2018/11/14 12:36,2018/11/14 12:36,,2018/11/14 11:59,0:15:22,0:15:22,,00,15,,,2018/11/14 11:59,2018/11/14 12:30,43418.499305555643418.5208333333,#N/A,,,
★,☆,11,2018/11/14 10:47,167-635-CAKE,13744,乗客アプリWeb（目的地から）,938,173,5,1,2018/11/14 10:47,,,35.443908 139.635249,イセザキ・モール,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/14 11:47,,2018/11/14 11:55,,2018/11/14 11:47,2018/11/14 11:47,0:00:00,0:00:00,,00,00,,,2018/11/14 10:47,1900/1/0 0:00,43418.44930555560,#N/A,,※73行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,11,2018/11/14 10:48,167-635-CAKE,13746,乗客アプリWeb（目的地から）,938,337,7,1,2018/11/14 10:48,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/11/14 11:48,,2018/11/14 11:53,,2018/11/14 11:48,2018/11/14 11:48,0:00:00,0:00:00,,00,,,,2018/11/14 10:48,1900/1/0 0:00,43418.450,#N/A,,※72行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,11,2018/11/14 11:25,167-622-CAKE,13764,乗客アプリ（地図から）,6126,664,11,1,2018/11/14 11:38,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 11:35,,2018/11/14 11:46,,2018/11/14 11:35,2018/11/14 11:35,0:00:00,0:00:00,,00,03,,,2018/11/14 11:25,1900/1/0 0:00,43418.47569444440,#N/A,,,
★,-,12,2018/11/14 11:35,008-014-BLUE,13772,まちかど端末（乗降ポイントから）,0,136,11,1,,2018/11/14 12:31,2018/11/14 12:41,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/14 12:35,2018/11/14 12:35,2018/11/14 12:44,2018/11/14 12:44,2018/11/14 12:35,2018/11/14 12:35,0:10:04,0:10:04,448,00,00,17,15,2018/11/14 11:35,2018/11/14 12:41,43418.482638888943418.5284722222,#N/A,,,
★,-,12,2018/11/14 11:58,103-495-SNOW,13789,乗客アプリ（地図から）,5652,415,13,1,,2018/11/14 12:08,2018/11/14 12:20,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/14 12:08,2018/11/14 12:08,2018/11/14 12:20,2018/11/14 12:21,2018/11/14 12:08,2018/11/14 12:08,0:12:14,0:12:14,,00,00,,,2018/11/14 11:58,2018/11/14 12:20,43418.498611111143418.5138888889,肯定的,,,
★,-,12,2018/11/14 11:59,054-453-STRAWBERRY,13791,乗客アプリ（地図から）,3016,295,1,1,,2018/11/14 12:58,2018/11/14 13:09,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/11/14 12:59,2018/11/14 12:59,2018/11/14 13:11,2018/11/14 13:15,2018/11/14 12:59,2018/11/14 12:59,0:10:33,0:10:33,,00,00,,,2018/11/14 11:59,2018/11/14 13:09,43418.499305555643418.5479166667,#N/A,,,
-,-,12,2018/11/14 12:03,063-232-BANANA,13794,乗客アプリ（地図から）,5528,110,1,1,,2018/11/14 12:23,2018/11/14 12:42,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/14 12:22,2018/11/14 12:22,2018/11/14 12:42,2018/11/14 12:42,,2018/11/14 12:03,0:19:24,0:19:24,,01,19,,,2018/11/14 12:03,2018/11/14 12:42,43418.502083333343418.5291666667,#N/A,,,
-,-,12,2018/11/14 12:05,065-800-BANANA 069-380-BANANA,13796,乗客アプリ（目的地から）,3123,673,2,2,,2018/11/14 12:15,2018/11/14 12:22,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 12:15,2018/11/14 12:16,2018/11/14 12:28,2018/11/14 12:29,,2018/11/14 12:05,0:06:59,0:13:58,,00,10,,,2018/11/14 12:05,2018/11/14 12:22,43418.503472222243418.5152777778,#N/A,,,
-,-,12,2018/11/14 12:07,106-146-SNOW 106-136-SNOW 001-834-BLUE,13799,乗客アプリ（地図から）,4855,913,2,3,,2018/11/14 12:28,2018/11/14 12:47,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/14 12:32,2018/11/14 12:34,2018/11/14 12:48,2018/11/14 12:55,,2018/11/14 12:07,0:18:35,0:55:45,,00,21,,,2018/11/14 12:07,2018/11/14 12:47,43418.504861111143418.5326388889,#N/A,,,
★,-,12,2018/11/14 12:16,018-556-RED 018-555-RED 000-557-BLUE,13801,まちかど端末（乗降ポイントから）,0,791,3,3,,2018/11/14 12:31,2018/11/14 12:39,35.447546 139.64358,横浜開港資料館,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/14 12:29,2018/11/14 12:29,2018/11/14 12:46,2018/11/14 12:46,2018/11/14 12:25,2018/11/14 12:25,0:07:31,0:22:33,,02,05,,,2018/11/14 12:16,2018/11/14 12:39,43418.511111111143418.5270833333,#N/A,,,
★,-,12,2018/11/14 12:20,103-004-SNOW,13803,乗客アプリ（目的地から）,6137,683,2,1,,2018/11/14 12:25,2018/11/14 12:42,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/14 12:30,2018/11/14 12:30,2018/11/14 12:45,2018/11/14 12:46,2018/11/14 12:30,2018/11/14 12:30,0:16:45,0:16:45,,00,00,,,2018/11/14 12:20,2018/11/14 12:42,43418.513888888943418.5291666667,#N/A,,,
-,-,12,2018/11/14 12:21,066-245-BANANA 066-244-BANANA 066-246-BANANA 066-243-BANANA,13805,まちかど端末（店舗から）,0,668,10,4,,2018/11/14 13:06,2018/11/14 13:22,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/11/14 13:03,2018/11/14 13:03,2018/11/14 13:25,2018/11/14 13:25,,2018/11/14 12:21,0:16:18,1:05:12,,02,44,,,2018/11/14 12:21,2018/11/14 13:22,43418.514583333343418.5569444444,#N/A,,,
-,-,12,2018/11/14 12:23,066-267-BANANA 066-268-BANANA,13807,まちかど端末（乗降ポイントから）,0,793,2,2,,2018/11/14 12:38,2018/11/14 12:58,35.456605 139.635327,横浜ベイホテル東急,35.443073 139.651914,横浜人形の家,2018/11/14 12:42,2018/11/14 12:42,2018/11/14 13:07,2018/11/14 13:07,,2018/11/14 12:23,0:20:11,0:40:22,,00,14,,,2018/11/14 12:23,2018/11/14 12:58,43418.515972222243418.5402777778,#N/A,,,
-,-,12,2018/11/14 12:25,166-570-agekke 166-634-agekke,13808,まちかど端末（乗降ポイントから）,0,128,3,2,,2018/11/14 12:55,2018/11/14 13:05,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/14 13:01,2018/11/14 13:01,2018/11/14 13:21,2018/11/14 13:21,,2018/11/14 12:25,0:10:38,0:21:16,,00,30,,,2018/11/14 12:25,2018/11/14 13:05,43418.517361111143418.5451388889,肯定的,,,
-,-,12,2018/11/14 12:34,019-817-RED 019-816-RED,13811,まちかど端末（店舗から）,0,470,4,2,,2018/11/14 12:39,2018/11/14 12:59,35.445783 139.642958,横浜情報文化センター,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/14 12:37,2018/11/14 12:40,2018/11/14 12:55,2018/11/14 13:07,,2018/11/14 12:34,0:20:07,0:40:14,,01,04,,,2018/11/14 12:34,2018/11/14 12:59,43418.523611111143418.5409722222,#N/A,,,
-,-,12,2018/11/14 12:36,070-950-ORANGE,13812,乗客アプリ（地図から）,2219,368,5,1,,2018/11/14 12:40,2018/11/14 12:49,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/14 12:42,2018/11/14 12:42,2018/11/14 12:52,2018/11/14 12:53,,2018/11/14 12:36,0:09:31,0:09:31,,00,03,,,2018/11/14 12:36,2018/11/14 12:49,43418.52543418.5340277778,#N/A,,,
-,-,12,2018/11/14 12:37,032-109-YELLOW,13814,まちかど端末（店舗から）,0,658,4,1,,2018/11/14 12:45,2018/11/14 12:55,35.447541 139.644914,シルク博物館,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/14 12:44,2018/11/14 12:44,2018/11/14 13:00,2018/11/14 13:00,,2018/11/14 12:37,0:09:42,0:09:42,,00,08,,,2018/11/14 12:37,2018/11/14 12:55,43418.525694444443418.5381944444,#N/A,,,
★,-,12,2018/11/14 12:37,018-795-RED 020-916-GREEN 020-915-GREEN,13815,乗客アプリ（簡単予約）,3620,804,5,3,,2018/11/14 12:54,2018/11/14 13:06,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/14 12:53,2018/11/14 12:53,2018/11/14 13:04,2018/11/14 13:08,2018/11/14 12:47,2018/11/14 12:47,0:12:33,0:37:39,,00,06,,,2018/11/14 12:37,2018/11/14 13:06,43418.525694444443418.5458333333,#N/A,,,
★,-,12,2018/11/14 12:39,166-627-agekke,13816,乗客アプリ（地図から）,1751,595,2,1,,2018/11/14 13:04,2018/11/14 13:11,35.445857 139.647636,ホテルモントレ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/14 13:06,2018/11/14 13:06,2018/11/14 13:17,2018/11/14 13:17,2018/11/14 12:49,2018/11/14 12:49,0:07:42,0:07:42,,00,15,,,2018/11/14 12:39,2018/11/14 13:11,43418.527083333343418.5493055556,肯定的,,,
-,-,12,2018/11/14 12:46,027-886-GREEN,13821,乗客アプリ（目的地から）,2215,198,8,1,,2018/11/14 12:51,2018/11/14 12:59,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.453715 139.638133,横浜ワールドポーターズ,2018/11/14 12:51,2018/11/14 12:51,2018/11/14 13:04,2018/11/14 13:04,,2018/11/14 12:46,0:08:32,0:08:32,,00,05,,,2018/11/14 12:46,2018/11/14 12:59,43418.531944444443418.5409722222,#N/A,,,
-,-,12,2018/11/14 12:47,166-578-agekke,13822,まちかど端末（乗降ポイントから）,0,680,5,1,,2018/11/14 12:59,2018/11/14 13:05,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/14 12:54,2018/11/14 12:54,2018/11/14 13:01,2018/11/14 13:01,,2018/11/14 12:47,0:06:00,0:06:00,,04,11,,,2018/11/14 12:47,2018/11/14 13:05,43418.532638888943418.5451388889,#N/A,,,
-,-,12,2018/11/14 12:47,167-639-CAKE,13823,乗客アプリWeb（地図から）,1220,370,7,1,,2018/11/14 12:56,2018/11/14 13:03,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 12:57,2018/11/14 12:57,2018/11/14 13:09,2018/11/14 13:09,,2018/11/14 12:47,0:07:01,0:07:01,,00,08,,,2018/11/14 12:47,2018/11/14 13:03,43418.532638888943418.54375,#N/A,,,
-,-,12,2018/11/14 12:51,018-529-RED,13824,乗客アプリ（地図から）,1029,570,1,1,,2018/11/14 12:58,2018/11/14 13:09,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/11/14 12:54,2018/11/14 12:54,2018/11/14 13:14,2018/11/14 13:14,,2018/11/14 12:51,0:10:09,0:10:09,,04,07,,,2018/11/14 12:51,2018/11/14 13:09,43418.535416666743418.5479166667,肯定的,,,
-,-,12,2018/11/14 12:54,000-364-BLUE,13826,乗客アプリ（目的地から）,4795,858,8,1,,2018/11/14 13:02,2018/11/14 13:09,35.452963 139.642093,横浜赤レンガ倉庫,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/14 13:09,2018/11/14 13:09,2018/11/14 13:18,2018/11/14 13:18,,2018/11/14 12:54,0:07:16,0:07:16,,00,08,,,2018/11/14 12:54,2018/11/14 13:09,43418.537543418.5479166667,#N/A,,,
-,-,12,2018/11/14 12:55,017-916-RED,13827,乗客アプリ（地図から）,2162,14,4,1,,2018/11/14 13:04,2018/11/14 13:11,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.445783 139.642958,横浜情報文化センター,2018/11/14 12:58,2018/11/14 13:02,2018/11/14 13:20,2018/11/14 13:28,,2018/11/14 12:55,0:07:24,0:07:24,,05,08,,,2018/11/14 12:55,2018/11/14 13:11,43418.538194444443418.5493055556,#N/A,,,
-,-,12,2018/11/14 12:56,167-622-CAKE,13828,乗客アプリ（地図から）,6126,958,7,1,,2018/11/14 13:12,2018/11/14 13:21,35.450554 139.632616,横浜桜木町ワシントンホテル,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/14 13:09,2018/11/14 13:09,2018/11/14 13:22,2018/11/14 13:22,,2018/11/14 12:56,0:08:47,0:08:47,,02,16,,,2018/11/14 12:56,2018/11/14 13:21,43418.538888888943418.55625,#N/A,,,
★,☆,12,2018/11/14 11:46,167-635-CAKE,13776,乗客アプリ（目的地から）,938,416,6,1,2018/11/14 11:46,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/11/14 12:46,,2018/11/14 12:51,,2018/11/14 12:46,2018/11/14 12:46,0:00:00,0:00:00,,00,00,,,2018/11/14 11:46,1900/1/0 0:00,43418.49027777780,#N/A,,※99行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,12,2018/11/14 11:57,167-635-CAKE,13788,乗客アプリWeb（目的地から）,938,189,8,1,2018/11/14 11:57,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/14 12:56,,2018/11/14 13:09,,2018/11/14 12:56,2018/11/14 12:56,0:00:00,0:00:00,,00,,,,2018/11/14 11:57,1900/1/0 0:00,43418.49791666670,#N/A,,※98行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,12,2018/11/14 11:59,063-232-BANANA,13790,乗客アプリ（地図から）,5528,981,1,1,2018/11/14 12:02,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/14 12:18,,2018/11/14 12:35,,2018/11/14 12:09,2018/11/14 12:09,0:00:00,0:00:00,,00,09,,,2018/11/14 11:59,1900/1/0 0:00,43418.49930555560,#N/A,,,
