,,,日時,,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,
-,-,17,2018/11/29 17:14,026-054-GREEN 020-661-GREEN,21851,乗客アプリ（簡単予約）,7757,912,15,2,,2018/11/29 17:23,2018/11/29 17:31,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 17:29,2018/11/29 17:29,2018/11/29 17:37,2018/11/29 17:38,,2018/11/29 17:14,0:07:58,0:15:56,,00,08,,,,,
-,-,17,2018/11/29 17:16,034-753-YELLOW 034-754-YELLOW,21854,乗客アプリ（目的地から）,7722,372,7,2,,2018/11/29 17:26,2018/11/29 17:37,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/29 17:23,2018/11/29 17:23,2018/11/29 17:44,2018/11/29 17:48,,2018/11/29 17:16,0:11:40,0:23:20,,02,09,,,,,
-,-,17,2018/11/29 17:17,118-835-SUN 118-660-SUN,21855,乗客アプリ（目的地から）,7705,440,8,2,,2018/11/29 17:33,2018/11/29 17:42,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/11/29 17:35,2018/11/29 17:35,2018/11/29 17:47,2018/11/29 17:52,,2018/11/29 17:17,0:09:15,0:18:30,,00,15,,,,,
-,-,17,2018/11/29 17:19,166-416-agekke,21856,乗客アプリ（目的地から）,2424,759,13,1,,2018/11/29 17:22,2018/11/29 17:31,35.441002 139.650809,横浜元町ショッピングストリート,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/29 17:22,2018/11/29 17:22,2018/11/29 17:32,2018/11/29 17:32,,2018/11/29 17:19,0:08:40,0:08:40,,00,03,,,,,
-,-,17,2018/11/29 17:19,118-363-SUN 118-362-SUN,21857,乗客アプリ（簡単予約）,7649,955,10,2,,2018/11/29 17:32,2018/11/29 17:50,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/29 17:32,2018/11/29 17:32,2018/11/29 17:48,2018/11/29 17:52,,2018/11/29 17:19,0:18:31,0:37:02,,00,12,,,,,
★,-,17,2018/11/29 17:19,028-664-GREEN,21858,乗客アプリ（地図から）,5422,457,15,1,,2018/11/29 17:26,2018/11/29 17:40,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/29 17:30,2018/11/29 17:30,2018/11/29 17:51,2018/11/29 17:51,2018/11/29 17:29,2018/11/29 17:29,0:14:48,0:14:48,,00,00,,,,,
-,-,17,2018/11/29 17:21,118-485-SUN,21861,乗客アプリ（地図から）,6362,129,5,1,,2018/11/29 17:38,2018/11/29 17:47,35.456605 139.635327,横浜ベイホテル東急,35.441441 139.648505,横浜中華街朱雀門,2018/11/29 17:40,2018/11/29 17:40,2018/11/29 17:56,2018/11/29 17:56,,2018/11/29 17:21,0:08:52,0:08:52,,00,17,,,,,
★,-,17,2018/11/29 17:22,034-777-YELLOW 034-778-YELLOW,21863,乗客アプリ（簡単予約）,7724,458,9,2,,2018/11/29 17:37,2018/11/29 17:56,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/29 17:36,2018/11/29 17:36,2018/11/29 17:53,2018/11/29 18:08,2018/11/29 17:32,2018/11/29 17:32,0:19:00,0:38:00,,00,04,,,,,
-,-,17,2018/11/29 17:24,033-811-YELLOW 033-816-YELLOW 033-815-YELLOW,21864,まちかど端末（店舗から）,0,15,11,3,,2018/11/29 17:29,2018/11/29 17:35,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 17:32,2018/11/29 17:32,2018/11/29 17:44,2018/11/29 17:44,,2018/11/29 17:24,0:05:57,0:17:51,,00,04,,,,,
★,-,17,2018/11/29 17:25,065-872-BANANA,21865,乗客アプリ（目的地から）,7188,875,7,1,,2018/11/29 17:53,2018/11/29 18:08,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 17:53,2018/11/29 17:53,2018/11/29 18:05,2018/11/29 18:08,2018/11/29 17:35,2018/11/29 17:35,0:14:28,0:14:28,,00,18,,,,,
-,-,17,2018/11/29 17:26,035-573-YELLOW 035-599-YELLOW,21866,まちかど端末（乗降ポイントから）,0,264,8,2,,2018/11/29 17:33,2018/11/29 17:44,35.452963 139.642093,横浜赤レンガ倉庫,35.443659 139.650847,横浜マリンタワー,2018/11/29 17:36,2018/11/29 17:36,2018/11/29 17:47,2018/11/29 17:47,,2018/11/29 17:26,0:10:38,0:21:16,,00,07,,,,,
-,-,17,2018/11/29 17:26,034-870-YELLOW 034-869-YELLOW,21867,まちかど端末（乗降ポイントから）,0,715,10,2,,2018/11/29 17:37,2018/11/29 17:50,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/29 17:36,2018/11/29 17:36,2018/11/29 17:51,2018/11/29 17:51,,2018/11/29 17:26,0:12:57,0:25:54,,00,11,,,,,
★,-,17,2018/11/29 17:26,027-081-GREEN,21868,乗客アプリ（Myルートから）,2554,739,6,1,,2018/11/29 17:36,2018/11/29 17:56,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/29 17:36,2018/11/29 17:36,2018/11/29 17:58,2018/11/29 17:58,2018/11/29 17:36,2018/11/29 17:36,0:20:31,0:20:31,,00,00,,,,,
★,-,17,2018/11/29 17:27,118-293-SUN,21869,乗客アプリ（地図から）,7735,570,9,1,,2018/11/29 17:46,2018/11/29 17:52,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/29 17:47,2018/11/29 17:47,2018/11/29 17:55,2018/11/29 17:56,2018/11/29 17:37,2018/11/29 17:37,0:06:15,0:06:15,,00,09,,,,,
★,-,17,2018/11/29 17:28,118-292-SUN,21871,乗客アプリ（地図から）,7749,66,9,1,,2018/11/29 17:46,2018/11/29 17:55,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.447541 139.644914,シルク博物館,2018/11/29 17:47,2018/11/29 17:47,2018/11/29 18:02,2018/11/29 18:02,2018/11/29 17:38,2018/11/29 17:38,0:09:07,0:09:07,,00,08,,,,,
-,-,17,2018/11/29 17:28,065-451-BANANA 065-452-BANANA 076-507-ORANGE 076-508-ORANGE,21872,乗客アプリ（地図から）,7602,701,2,4,,2018/11/29 18:05,2018/11/29 18:25,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/29 18:03,2018/11/29 18:04,2018/11/29 18:23,2018/11/29 18:31,,2018/11/29 17:28,0:20:09,1:20:36,,01,36,,,,,
★,-,17,2018/11/29 17:35,118-296-SUN,21883,乗客アプリ（地図から）,3908,783,11,1,,2018/11/29 17:51,2018/11/29 18:12,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/29 17:45,2018/11/29 17:52,2018/11/29 18:15,2018/11/29 18:21,2018/11/29 17:45,2018/11/29 17:45,0:20:28,0:20:28,,06,06,,,,,
-,-,17,2018/11/29 17:36,018-312-RED,21886,乗客アプリ（地図から）,7630,587,13,1,,2018/11/29 17:51,2018/11/29 18:08,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/29 17:51,2018/11/29 17:51,2018/11/29 18:10,2018/11/29 18:10,,2018/11/29 17:36,0:16:52,0:16:52,,00,14,,,,,
★,-,17,2018/11/29 17:38,034-925-YELLOW 034-926-YELLOW 034-924-YELLOW,21889,乗客アプリ（地図から）,7766,245,8,3,,2018/11/29 17:53,2018/11/29 18:01,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 17:53,2018/11/29 17:53,2018/11/29 18:06,2018/11/29 18:06,2018/11/29 17:48,2018/11/29 17:48,0:07:57,0:23:51,,00,05,,,,,
-,-,17,2018/11/29 17:41,118-295-SUN,21895,乗客アプリ（目的地から）,7761,357,11,1,,2018/11/29 17:56,2018/11/29 18:12,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/29 17:52,2018/11/29 17:59,2018/11/29 18:15,2018/11/29 18:21,,2018/11/29 17:41,0:15:22,0:15:22,,04,15,,,,,
-,-,17,2018/11/29 17:43,118-294-SUN,21903,乗客アプリ（地図から）,7760,33,11,1,,2018/11/29 17:57,2018/11/29 18:12,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/29 17:53,2018/11/29 17:59,2018/11/29 18:15,2018/11/29 18:20,,2018/11/29 17:43,0:15:08,0:15:08,,03,13,,,,,
-,-,17,2018/11/29 17:45,076-139-ORANGE 076-140-ORANGE,21906,まちかど端末（店舗から）,0,844,13,2,,2018/11/29 17:59,2018/11/29 18:13,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/11/29 18:01,2018/11/29 18:05,2018/11/29 18:17,2018/11/29 18:20,,2018/11/29 17:45,0:14:03,0:28:06,,00,14,,,,,
-,-,17,2018/11/29 17:54,166-416-agekke,21915,乗客アプリ（目的地から）,2424,799,13,1,,2018/11/29 18:22,2018/11/29 18:30,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.445783 139.642958,横浜情報文化センター,2018/11/29 18:30,2018/11/29 18:30,2018/11/29 18:35,2018/11/29 18:36,,2018/11/29 17:54,0:08:30,0:08:30,,00,27,,,,,
-,-,17,2018/11/29 17:55,036-058-YELLOW,21916,まちかど端末（乗降ポイントから）,0,525,7,1,,2018/11/29 18:08,2018/11/29 18:08,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/29 18:00,2018/11/29 18:00,2018/11/29 18:07,2018/11/29 18:07,,2018/11/29 17:55,0:00:11,0:00:11,,07,12,,,,,
-,-,17,2018/11/29 17:59,118-290-SUN 118-291-SUN,21922,乗客アプリ（地図から）,7762,515,10,2,,2018/11/29 18:18,2018/11/29 18:24,35.445783 139.642958,横浜情報文化センター,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/29 18:20,2018/11/29 18:20,2018/11/29 18:24,2018/11/29 18:24,,2018/11/29 17:59,0:05:56,0:11:52,,00,19,,,,,
★,☆,17,2018/11/29 16:58,020-661-GREEN,21833,乗客アプリ（目的地から）,7757,809,8,1,2018/11/29 16:59,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 17:08,,2018/11/29 17:16,,2018/11/29 17:08,2018/11/29 17:08,0:00:00,0:00:00,,00,00,,,,,※353行と同一人物と思われるため一番短い待ち時間を採用
★,☆,17,2018/11/29 16:58,020-663-GREEN,21834,乗客アプリ（簡単予約）,7756,746,4,1,2018/11/29 17:10,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 17:08,,2018/11/29 17:16,,2018/11/29 17:08,2018/11/29 17:08,0:00:00,0:00:00,,00,,,,,,※352行と同一人物と思われるため一番短い待ち時間を採用
★,☆,17,2018/11/29 17:07,168-004-CAKE,21842,乗客アプリWeb（地図から）,7758,860,3,1,2018/11/29 17:07,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/29 17:16,,2018/11/29 17:24,,2018/11/29 17:16,2018/11/29 17:16,0:00:00,0:00:00,,00,00,,,,,
-,☆,17,2018/11/29 17:16,034-753-YELLOW 034-754-YELLOW,21853,乗客アプリ（地図から）,7722,68,11,2,2018/11/29 17:16,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454389 139.630904,横浜ランドマークタワー,2018/11/29 17:25,,2018/11/29 17:43,,,2018/11/29 17:16,0:00:00,0:00:00,,00,08,,,,,
-,☆,17,2018/11/29 17:20,009-251-BLUE 009-252-BLUE 022-240-GREEN 022-241-GREEN,21859,乗客アプリ（目的地から）,4851,913,5,4,2018/11/29 17:21,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/11/29 17:37,,2018/11/29 17:53,,,2018/11/29 17:20,0:00:00,0:00:00,,00,,,,,,※358行と同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:21,027-336-GREEN 027-333-GREEN,21860,まちかど端末（店舗から）,0,298,6,2,2018/11/29 17:46,,,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/29 17:40,,2018/11/29 17:55,,,2018/11/29 17:21,0:00:00,0:00:00,,00,25,,,,,
-,☆,17,2018/11/29 17:22,009-251-BLUE 009-252-BLUE,21862,乗客アプリ（目的地から）,4851,857,11,2,2018/11/29 17:22,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/11/29 17:34,,2018/11/29 17:48,,,2018/11/29 17:22,0:00:00,0:00:00,,00,11,,,,,※356行と同一人物と思われるため一番短い待ち時間を採用
★,☆,17,2018/11/29 17:28,036-568-YELLOW 036-567-YELLOW 036-569-YELLOW 036-570-YELLOW 036-566-YELLOW,21870,まちかど端末（乗降ポイントから）,0,736,10,5,2018/11/29 17:31,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 17:57,,2018/11/29 18:12,,2018/11/29 17:37,2018/11/29 17:37,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
★,☆,17,2018/11/29 17:29,036-571-YELLOW 036-573-YELLOW 036-574-YELLOW 036-572-YELLOW 036-575-YELLOW,21873,まちかど端末（乗降ポイントから）,0,258,4,5,2018/11/29 17:33,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 18:26,,2018/11/29 18:40,,2018/11/29 17:38,2018/11/29 17:38,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:30,036-577-YELLOW 036-578-YELLOW 036-579-YELLOW 036-576-YELLOW,21874,まちかど端末（乗降ポイントから）,0,981,11,4,2018/11/29 17:33,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 18:13,,2018/11/29 18:27,,,2018/11/29 17:30,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:31,027-337-GREEN 033-926-YELLOW,21875,まちかど端末（店舗から）,0,326,10,2,2018/11/29 17:32,,,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/29 18:04,,2018/11/29 18:19,,,2018/11/29 17:31,0:00:00,0:00:00,,00,32,,,,,
-,☆,17,2018/11/29 17:32,018-312-RED,21876,乗客アプリ（地図から）,7630,294,1,1,2018/11/29 17:34,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/29 18:06,,2018/11/29 18:25,,,2018/11/29 17:32,0:00:00,0:00:00,,00,,,,,,※363行と同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:34,036-568-YELLOW 036-567-YELLOW 036-569-YELLOW 036-570-YELLOW,21877,まちかど端末（乗降ポイントから）,0,356,10,4,2018/11/29 17:36,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 17:55,,2018/11/29 18:09,,,2018/11/29 17:34,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:34,033-336-YELLOW,21878,乗客アプリ（地図から）,3880,238,11,1,2018/11/29 17:34,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/29 17:45,,2018/11/29 18:11,,,2018/11/29 17:34,0:00:00,0:00:00,,00,11,,,,,
★,☆,17,2018/11/29 17:34,118-296-SUN,21879,乗客アプリ（地図から）,3908,546,11,1,2018/11/29 17:35,,,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/29 18:23,,2018/11/29 18:36,,2018/11/29 17:44,2018/11/29 17:44,0:00:00,0:00:00,,00,38,,,,,
-,☆,17,2018/11/29 17:34,036-069-YELLOW,21880,まちかど端末（店舗から）,0,788,7,1,2018/11/29 18:02,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454389 139.630904,横浜ランドマークタワー,2018/11/29 17:59,,2018/11/29 18:03,,,2018/11/29 17:34,0:00:00,0:00:00,,00,28,,,,,
-,☆,17,2018/11/29 17:34,036-571-YELLOW 036-573-YELLOW 036-574-YELLOW 036-572-YELLOW,21881,まちかど端末（乗降ポイントから）,0,859,3,4,2018/11/29 17:34,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 18:18,,2018/11/29 18:32,,,2018/11/29 17:34,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:35,036-579-YELLOW 036-575-YELLOW,21882,まちかど端末（乗降ポイントから）,0,960,13,2,2018/11/29 17:35,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 17:50,,2018/11/29 18:02,,,2018/11/29 17:35,0:00:00,0:00:00,,00,15,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:35,018-312-RED,21884,乗客アプリ（地図から）,7630,590,10,1,2018/11/29 17:35,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/29 18:04,,2018/11/29 18:21,,,2018/11/29 17:35,0:00:00,0:00:00,,00,29,,,,,※370行と同一人物と思われるため一番短い待ち時間を採用
★,☆,17,2018/11/29 17:36,055-390-STRAWBERRY 065-732-BANANA 070-265-ORANGE,21887,乗客アプリ（地図から）,3969,616,10,3,2018/11/29 17:37,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441441 139.648505,横浜中華街朱雀門,2018/11/29 18:04,,2018/11/29 18:25,,2018/11/29 17:46,2018/11/29 17:46,0:00:00,0:00:00,,00,17,,,,,※372行と同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:37,055-390-STRAWBERRY 065-732-BANANA 070-265-ORANGE,21888,乗客アプリ（地図から）,3969,349,10,3,2018/11/29 18:03,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441441 139.648505,横浜中華街朱雀門,2018/11/29 18:04,,2018/11/29 18:25,,,2018/11/29 17:37,0:00:00,0:00:00,,00,,,,,,※371行と同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:38,118-262-SUN,21890,まちかど端末（乗降ポイントから）,0,493,9,1,2018/11/29 18:31,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/29 18:18,,2018/11/29 18:24,,,2018/11/29 17:38,0:00:00,0:00:00,,00,52,,,,,
-,☆,17,2018/11/29 17:39,118-290-SUN 118-291-SUN,21891,乗客アプリ（地図から）,7762,827,11,2,2018/11/29 17:40,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/29 17:52,,2018/11/29 18:22,,,2018/11/29 17:39,0:00:00,0:00:00,,00,12,,,,,※375行と同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:39,118-295-SUN,21892,乗客アプリ（地図から）,7761,912,3,1,2018/11/29 17:40,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/29 18:27,,2018/11/29 18:44,,,2018/11/29 17:39,0:00:00,0:00:00,,00,,,,,,※374行と同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/11/29 17:40,025-529-GREEN,21893,乗客アプリ（Myルートから）,5351,369,11,1,2018/11/29 17:40,,,35.445783 139.642958,横浜情報文化センター,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/29 18:13,,2018/11/29 18:34,,,2018/11/29 17:40,0:00:00,0:00:00,,00,32,,,,,
★,☆,17,2018/11/29 17:41,036-580-YELLOW,21897,まちかど端末（店舗から）,0,366,11,1,2018/11/29 17:41,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/29 18:26,,2018/11/29 18:37,,2018/11/29 17:50,2018/11/29 17:50,0:00:00,0:00:00,,00,35,,,,,
-,☆,17,2018/11/29 17:41,020-614-GREEN,21896,乗客アプリ（目的地から）,5521,567,6,1,2018/11/29 17:42,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.445857 139.647636,ホテルモントレ横浜,2018/11/29 18:48,,2018/11/29 19:05,,,2018/11/29 17:41,0:00:00,0:00:00,,00,,,,,,※382行と同一人物と思われるため一番短い待ち時間を採用
