,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,11,2018/12/10 11:08,070-796-ORANGE 070-654-ORANGE 076-430-ORANGE,28951,まちかど端末（店舗から）,0,265,11,3,,2018/12/10 11:17,2018/12/10 11:27,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 11:14,2018/12/10 11:14,2018/12/10 11:25,2018/12/10 11:30,,2018/12/10 11:08,0:09:52,0:29:36,,03,09,,,,,
-,-,11,2018/12/10 11:08,040-326-BLACK,28952,乗客アプリ（目的地から）,96,974,13,1,,2018/12/10 11:13,2018/12/10 11:26,35.443659 139.650847,横浜マリンタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 11:16,2018/12/10 11:16,2018/12/10 11:33,2018/12/10 11:30,,2018/12/10 11:08,0:13:28,0:13:28,,00,04,,,,,
-,-,11,2018/12/10 11:09,019-303-RED 019-285-RED 019-288-RED,28953,乗客アプリ（地図から）,3965,677,3,3,,2018/12/10 11:21,2018/12/10 11:28,35.447546 139.64358,横浜開港資料館,35.443908 139.635249,イセザキ・モール,2018/12/10 11:24,2018/12/10 11:24,2018/12/10 11:32,2018/12/10 11:32,,2018/12/10 11:09,0:06:25,0:19:15,,00,12,,,,,
★,-,11,2018/12/10 11:10,011-752-RED 012-466-RED 020-252-GREEN,28954,乗客アプリ（Myルートから）,4719,780,9,3,,2018/12/10 11:23,2018/12/10 11:41,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:26,2018/12/10 11:26,2018/12/10 11:41,2018/12/10 11:43,2018/12/10 11:20,2018/12/10 11:20,0:17:25,0:52:15,,00,03,,,,,
-,-,11,2018/12/10 11:11,034-992-YELLOW 036-398-YELLOW,28957,まちかど端末（店舗から）,0,778,5,2,,2018/12/10 11:29,2018/12/10 11:44,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:31,2018/12/10 11:32,2018/12/10 11:42,2018/12/10 11:45,,2018/12/10 11:11,0:14:59,0:29:58,,00,17,,,,,
★,-,11,2018/12/10 11:12,103-650-SNOW,28960,乗客アプリ（目的地から）,7936,792,3,1,,2018/12/10 11:28,2018/12/10 11:35,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/12/10 11:32,2018/12/10 11:32,2018/12/10 11:42,2018/12/10 11:39,2018/12/10 11:22,2018/12/10 11:22,0:06:16,0:06:16,,00,06,,,,,
★,-,11,2018/12/10 11:17,064-762-BANANA 062-660-BANANA,28962,乗客アプリ（Myルートから）,2855,459,13,2,,2018/12/10 11:32,2018/12/10 11:50,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 11:34,2018/12/10 11:34,2018/12/10 11:45,2018/12/10 11:48,2018/12/10 11:27,2018/12/10 11:27,0:17:59,0:35:58,,00,05,,,,,
★,-,11,2018/12/10 11:17,107-440-SNOW 107-441-SNOW,28963,乗客アプリ（地図から）,1268,191,6,2,,2018/12/10 11:30,2018/12/10 11:37,35.441002 139.650809,横浜元町ショッピングストリート,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/10 11:27,2018/12/10 11:29,2018/12/10 11:36,2018/12/10 11:37,2018/12/10 11:27,2018/12/10 11:27,0:07:07,0:14:14,,02,02,,,,,
-,-,11,2018/12/10 11:18,121-203-SKY,28964,乗客アプリ（目的地から）,8891,371,9,1,,2018/12/10 11:27,2018/12/10 11:40,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:30,2018/12/10 11:30,2018/12/10 11:42,2018/12/10 11:41,,2018/12/10 11:18,0:13:00,0:13:00,,00,09,,,,,
-,-,11,2018/12/10 11:24,011-063-RED 012-657-RED 011-071-RED 010-786-RED,28967,乗客アプリ（地図から）,6786,471,10,4,,2018/12/10 11:43,2018/12/10 11:59,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:46,2018/12/10 11:46,2018/12/10 12:02,2018/12/10 11:59,,2018/12/10 11:24,0:16:18,1:05:12,,00,18,,,,,
-,-,11,2018/12/10 11:25,016-893-RED 026-705-GREEN,28968,乗客アプリ（Myルートから）,8191,266,13,2,,2018/12/10 11:42,2018/12/10 12:15,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443073 139.651914,横浜人形の家,2018/12/10 11:40,2018/12/10 11:40,2018/12/10 11:59,2018/12/10 12:12,,2018/12/10 11:25,0:32:55,1:05:50,,01,17,,,,,
-,-,11,2018/12/10 11:28,060-838-BANANA 061-234-BANANA,28972,乗客アプリ（地図から）,8833,257,11,2,,2018/12/10 11:32,2018/12/10 11:41,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/10 11:34,2018/12/10 11:34,2018/12/10 11:47,2018/12/10 11:47,,2018/12/10 11:28,0:08:39,0:17:18,,00,03,,,,,
-,-,11,2018/12/10 11:29,053-184-STRAWBERRY,28973,乗客アプリ（目的地から）,8351,104,5,1,,2018/12/10 11:36,2018/12/10 11:44,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:41,2018/12/10 11:41,2018/12/10 11:50,2018/12/10 11:44,,2018/12/10 11:29,0:08:11,0:08:11,,00,06,,,,,
★,-,11,2018/12/10 11:29,168-329-CAKE,28974,乗客アプリWeb（地図から）,8895,897,6,2,,2018/12/10 11:39,2018/12/10 11:42,35.447541 139.644914,シルク博物館,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/10 11:41,2018/12/10 11:41,2018/12/10 11:47,2018/12/10 11:47,2018/12/10 11:39,2018/12/10 11:39,0:03:35,0:07:10,,00,00,,,,,
-,-,11,2018/12/10 11:33,040-313-BLACK,28984,乗客アプリ（地図から）,5119,136,6,1,,2018/12/10 11:43,2018/12/10 11:50,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.453715 139.638133,横浜ワールドポーターズ,2018/12/10 11:47,2018/12/10 11:47,2018/12/10 11:57,2018/12/10 11:52,,2018/12/10 11:33,0:06:36,0:06:36,,00,09,,,,,
-,-,11,2018/12/10 11:35,075-346-ORANGE,28986,まちかど端末（店舗から）,0,883,15,1,,2018/12/10 11:41,2018/12/10 11:50,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/10 11:40,2018/12/10 11:40,2018/12/10 11:51,2018/12/10 11:51,,2018/12/10 11:35,0:08:17,0:08:17,,01,05,,,,,
-,-,11,2018/12/10 11:37,121-202-SKY,28987,乗客アプリ（目的地から）,8359,504,9,1,,2018/12/10 11:49,2018/12/10 11:55,35.448676 139.635696,横浜平和プラザホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:47,2018/12/10 11:49,2018/12/10 11:54,2018/12/10 11:56,,2018/12/10 11:37,0:06:31,0:06:31,,01,12,,,,,
-,-,11,2018/12/10 11:37,052-102-STRAWBERRY 052-278-STRAWBERRY,28988,乗客アプリ（目的地から）,8885,746,10,2,,2018/12/10 11:50,2018/12/10 12:03,35.456605 139.635327,横浜ベイホテル東急,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/10 11:54,2018/12/10 11:54,2018/12/10 12:12,2018/12/10 12:05,,2018/12/10 11:37,0:12:31,0:25:02,,00,12,,,,,
-,-,11,2018/12/10 11:38,168-335-CAKE,28989,乗客アプリWeb（地図から）,8905,838,13,2,,2018/12/10 11:50,2018/12/10 11:56,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 11:48,2018/12/10 11:48,2018/12/10 11:58,2018/12/10 11:58,,2018/12/10 11:38,0:06:30,0:13:00,,01,12,,,,,
★,-,11,2018/12/10 11:38,027-708-GREEN,28990,乗客アプリ（Myルートから）,2177,157,8,1,,2018/12/10 11:46,2018/12/10 12:05,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:48,2018/12/10 11:48,2018/12/10 12:09,2018/12/10 12:10,2018/12/10 11:48,2018/12/10 11:48,0:19:32,0:19:32,,00,00,,,,,
★,-,11,2018/12/10 11:38,027-708-GREEN,28990,乗客アプリ（Myルートから）,2177,157,8,1,,2018/12/10 11:46,2018/12/10 12:05,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:48,2018/12/10 11:48,2018/12/10 12:09,2018/12/10 12:10,2018/12/10 11:48,2018/12/10 11:48,0:19:32,0:19:32,,00,00,,,,,
★,-,11,2018/12/10 11:39,110-528-SUN,28991,乗客アプリ（地図から）,3598,740,5,1,,2018/12/10 11:51,2018/12/10 11:54,35.445857 139.647636,ホテルモントレ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 11:49,2018/12/10 11:49,2018/12/10 11:58,2018/12/10 11:58,2018/12/10 11:49,2018/12/10 11:49,0:03:16,0:03:16,,02,02,,,,,
-,-,11,2018/12/10 11:39,039-952-YELLOW,28992,まちかど端末（店舗から）,0,642,9,1,,2018/12/10 11:56,2018/12/10 12:14,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 11:55,2018/12/10 11:56,2018/12/10 12:11,2018/12/10 12:15,,2018/12/10 11:39,0:18:13,0:18:13,,00,16,,,,,
-,-,11,2018/12/10 11:43,033-690-YELLOW,28996,乗客アプリ（目的地から）,6775,34,9,1,,2018/12/10 12:04,2018/12/10 12:10,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 12:05,2018/12/10 12:05,2018/12/10 12:14,2018/12/10 12:14,,2018/12/10 11:43,0:06:03,0:06:03,,00,21,,,,,
-,-,11,2018/12/10 11:46,103-764-SNOW,28998,乗客アプリ（Myルートから）,6349,28,8,1,,2018/12/10 11:59,2018/12/10 12:09,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443073 139.651914,横浜人形の家,2018/12/10 12:04,2018/12/10 12:04,2018/12/10 12:13,2018/12/10 12:09,,2018/12/10 11:46,0:09:51,0:09:51,,00,13,,,,,
-,-,11,2018/12/10 11:47,166-330-agekke,29001,乗客アプリ（地図から）,2314,502,5,1,,2018/12/10 12:34,2018/12/10 12:43,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443073 139.651914,横浜人形の家,2018/12/10 12:34,2018/12/10 12:37,2018/12/10 12:43,2018/12/10 12:50,,2018/12/10 11:47,0:09:27,0:09:27,,00,46,,,,,
-,-,11,2018/12/10 11:58,021-063-GREEN,29007,乗客アプリ（目的地から）,4323,195,7,1,,2018/12/10 12:20,2018/12/10 12:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 12:06,2018/12/10 12:25,2018/12/10 12:13,2018/12/10 12:33,,2018/12/10 11:58,0:02:19,0:02:19,,14,21,,,,,
-,-,11,2018/12/10 11:59,012-364-RED,29009,まちかど端末（乗降ポイントから）,0,161,11,1,,2018/12/10 12:05,2018/12/10 12:20,35.45435 139.631762,横浜ロイヤルパークホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/10 12:05,2018/12/10 12:05,2018/12/10 12:25,2018/12/10 12:25,,2018/12/10 11:59,0:15:17,0:15:17,,00,05,,,,,
★,☆,11,2018/12/10 10:25,168-328-CAKE,28915,乗客アプリWeb（目的地から）,6355,264,10,1,2018/12/10 10:27,,,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/12/10 11:25,,2018/12/10 11:34,,2018/12/10 11:25,2018/12/10 11:25,0:00:00,0:00:00,,00,00,,,,,
★,☆,11,2018/12/10 10:51,121-208-SKY,28937,乗客アプリ（地図から）,6624,392,9,1,2018/12/10 10:52,,,35.441002 139.650809,横浜元町ショッピングストリート,35.456605 139.635327,横浜ベイホテル東急,2018/12/10 11:51,,2018/12/10 12:09,,2018/12/10 11:51,2018/12/10 11:51,0:00:00,0:00:00,,00,00,,,,,
★,☆,11,2018/12/10 10:52,168-330-CAKE,28938,乗客アプリWeb（目的地から）,8897,129,15,1,2018/12/10 10:52,,,35.443908 139.635249,イセザキ・モール,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/10 11:01,,2018/12/10 11:13,,2018/12/10 11:01,2018/12/10 11:01,0:00:00,0:00:00,,00,00,,,,,
★,☆,11,2018/12/10 10:55,034-257-YELLOW 034-255-YELLOW 034-258-YELLOW 034-256-YELLOW,28940,乗客アプリ（目的地から）,1015,811,11,4,2018/12/10 11:59,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:55,,2018/12/10 12:11,,2018/12/10 11:55,2018/12/10 11:55,0:00:00,0:00:00,,00,03,,,,,
★,☆,11,2018/12/10 11:04,016-893-RED 026-705-GREEN,28947,乗客アプリ（Myルートから）,8191,46,6,2,2018/12/10 11:12,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443073 139.651914,横浜人形の家,2018/12/10 11:14,,2018/12/10 11:36,,2018/12/10 11:14,2018/12/10 11:14,0:00:00,0:00:00,,00,00,,,,※102行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,11,2018/12/10 11:08,064-762-BANANA 062-660-BANANA,28950,乗客アプリ（Myルートから）,2855,376,8,2,2018/12/10 11:08,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 11:12,,2018/12/10 11:23,,,2018/12/10 11:08,0:00:00,0:00:00,,00,04,,,,,
-,☆,11,2018/12/10 11:10,011-748-RED 020-250-GREEN 011-749-RED,28955,乗客アプリ（Myルートから）,6020,863,5,3,2018/12/10 11:11,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:34,,2018/12/10 11:49,,,2018/12/10 11:10,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
★,☆,11,2018/12/10 11:11,011-748-RED,28956,乗客アプリ（Myルートから）,6020,170,6,1,2018/12/10 11:11,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:21,,2018/12/10 11:40,,2018/12/10 11:21,2018/12/10 11:21,0:00:00,0:00:00,,00,00,,,,※同一人物と思われるため一番短い待ち時間を採用,
★,☆,11,2018/12/10 11:11,011-748-RED 020-250-GREEN 011-749-RED,28958,乗客アプリ（Myルートから）,6020,866,13,3,2018/12/10 11:12,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:35,,2018/12/10 11:51,,2018/12/10 11:21,2018/12/10 11:21,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,11,2018/12/10 11:12,011-748-RED 020-250-GREEN 011-749-RED,28959,乗客アプリ（Myルートから）,6020,784,13,3,2018/12/10 11:12,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:35,,2018/12/10 11:51,,,2018/12/10 11:12,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
★,☆,11,2018/12/10 11:24,016-893-RED 026-705-GREEN,28966,乗客アプリ（Myルートから）,8191,498,10,2,2018/12/10 11:24,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443073 139.651914,横浜人形の家,2018/12/10 11:43,,2018/12/10 12:00,,2018/12/10 11:34,2018/12/10 11:34,0:00:00,0:00:00,,00,,,,,※96行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,11,2018/12/10 11:27,060-838-BANANA,28970,乗客アプリ（地図から）,8833,608,11,1,2018/12/10 11:28,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/10 11:31,,2018/12/10 11:43,,,2018/12/10 11:27,0:00:00,0:00:00,,00,03,,,,,
-,☆,11,2018/12/10 11:30,121-202-SKY,28975,乗客アプリ（目的地から）,8359,806,9,1,2018/12/10 11:30,,,35.448676 139.635696,横浜平和プラザホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:49,,2018/12/10 11:56,,,2018/12/10 11:30,0:00:00,0:00:00,,00,,,,,※108行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,11,2018/12/10 11:30,040-313-BLACK,28976,乗客アプリ（地図から）,5119,10,9,1,2018/12/10 11:30,,,35.441441 139.648505,横浜中華街朱雀門,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/10 11:44,,2018/12/10 11:56,,,2018/12/10 11:30,0:00:00,0:00:00,,00,14,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,11,2018/12/10 11:31,119-596-SUN 119-597-SUN 119-595-SUN,28977,乗客アプリ（簡単予約）,8408,147,9,3,2018/12/10 11:35,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:52,,2018/12/10 12:03,,,2018/12/10 11:31,0:00:00,0:00:00,,00,21,,,,,
★,☆,11,2018/12/10 11:31,040-313-BLACK,28978,乗客アプリ（地図から）,5119,670,13,1,2018/12/10 11:31,,,35.441441 139.648505,横浜中華街朱雀門,35.453715 139.638133,横浜ワールドポーターズ,2018/12/10 12:02,,2018/12/10 12:13,,2018/12/10 11:41,2018/12/10 11:41,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
★,☆,11,2018/12/10 11:31,121-202-SKY,28979,乗客アプリ（目的地から）,8359,189,5,1,2018/12/10 11:35,,,35.448676 139.635696,横浜平和プラザホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 11:45,,2018/12/10 11:52,,2018/12/10 11:41,2018/12/10 11:41,0:00:00,0:00:00,,00,04,,,,※104行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,11,2018/12/10 11:31,040-313-BLACK,28980,乗客アプリ（Myルートから）,5119,207,13,1,2018/12/10 11:31,,,35.441441 139.648505,横浜中華街朱雀門,35.453715 139.638133,横浜ワールドポーターズ,2018/12/10 12:02,,2018/12/10 12:13,,,2018/12/10 11:31,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,11,2018/12/10 11:32,040-313-BLACK,28981,乗客アプリ（Myルートから）,5119,68,13,1,2018/12/10 11:32,,,35.441441 139.648505,横浜中華街朱雀門,35.453715 139.638133,横浜ワールドポーターズ,2018/12/10 12:02,,2018/12/10 12:13,,,2018/12/10 11:32,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,11,2018/12/10 11:33,055-460-STRAWBERRY,28983,乗客アプリ（目的地から）,8902,572,10,1,2018/12/10 11:33,,,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 12:09,,2018/12/10 12:22,,,2018/12/10 11:33,0:00:00,0:00:00,,00,,,,,※112行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,11,2018/12/10 11:33,055-460-STRAWBERRY,28985,乗客アプリ（目的地から）,8902,818,10,1,2018/12/10 11:34,,,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 12:09,,2018/12/10 12:22,,2018/12/10 11:43,2018/12/10 11:43,0:00:00,0:00:00,,00,25,,,,※111行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,11,2018/12/10 11:40,055-740-STRAWBERRY,28993,まちかど端末（店舗から）,0,346,13,1,2018/12/10 12:00,,,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/10 11:58,,2018/12/10 12:05,,,2018/12/10 11:40,0:00:00,0:00:00,,00,20,,,,,
★,☆,11,2018/12/10 11:42,024-040-GREEN,28994,乗客アプリ（地図から）,3880,820,9,1,2018/12/10 11:42,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/10 12:15,,2018/12/10 12:26,,2018/12/10 11:52,2018/12/10 11:52,0:00:00,0:00:00,,00,23,,,,"※118,115行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,11,2018/12/10 11:42,024-040-GREEN,28995,乗客アプリ（地図から）,3880,594,9,1,2018/12/10 11:42,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/10 12:15,,2018/12/10 12:26,,,2018/12/10 11:42,0:00:00,0:00:00,,00,,,,,"※114,118行と同一人物と思われるため一番短い待ち時間を採用",
★,☆,11,2018/12/10 11:45,103-764-SNOW,28997,乗客アプリ（Myルートから）,6349,288,8,1,2018/12/10 11:45,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443073 139.651914,横浜人形の家,2018/12/10 12:04,,2018/12/10 12:13,,2018/12/10 11:55,2018/12/10 11:55,0:00:00,0:00:00,,00,09,,,,,
★,☆,11,2018/12/10 11:47,111-971-SUN,29000,乗客アプリ（Myルートから）,3510,965,10,1,2018/12/10 11:47,,,35.443908 139.635249,イセザキ・モール,35.445783 139.642958,横浜情報文化センター,2018/12/10 12:19,,2018/12/10 12:25,,2018/12/10 11:57,2018/12/10 11:57,0:00:00,0:00:00,,00,22,,,,,
