,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,-,15,2018/12/3 15:42,039-525-YELLOW,24401,まちかど端末（乗降ポイントから）,0,655,7,1,,2018/12/3 15:47,2018/12/3 16:02,35.447541 139.644914,シルク博物館,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 15:49,2018/12/3 15:49,2018/12/3 16:07,2018/12/3 16:12,,2018/12/3 15:42,0:15:24,0:15:24,,00,05,,,,,,
★,-,15,2018/12/3 15:44,111-595-SUN,24402,乗客アプリ（Myルートから）,4777,234,4,1,,2018/12/3 15:52,2018/12/3 16:04,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/3 15:54,2018/12/3 15:54,2018/12/3 16:10,2018/12/3 16:10,2018/12/3 15:54,2018/12/3 15:54,0:11:56,0:11:56,,00,00,,,,,,
-,-,15,2018/12/3 15:50,065-911-BANANA 077-078-ORANGE,24405,乗客アプリ（地図から）,7188,170,8,2,,2018/12/3 15:55,2018/12/3 16:05,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/3 15:54,2018/12/3 15:54,2018/12/3 16:08,2018/12/3 16:08,,2018/12/3 15:50,0:09:38,0:19:16,,01,05,,,,,,
-,-,15,2018/12/3 15:52,033-856-YELLOW,24406,乗客アプリ（地図から）,7900,612,2,1,,2018/12/3 15:54,2018/12/3 16:00,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/3 15:54,2018/12/3 15:54,2018/12/3 16:05,2018/12/3 16:05,,2018/12/3 15:52,0:05:59,0:05:59,,00,02,,,,,,
-,-,15,2018/12/3 15:52,077-024-ORANGE 077-025-ORANGE,24407,まちかど端末（店舗から）,0,587,10,2,,2018/12/3 15:56,2018/12/3 16:05,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/12/3 15:54,2018/12/3 15:54,2018/12/3 16:12,2018/12/3 16:12,,2018/12/3 15:52,0:08:28,0:16:56,,02,04,,,,,,
-,-,15,2018/12/3 15:52,077-076-ORANGE 077-075-ORANGE,24408,まちかど端末（乗降ポイントから）,0,870,3,2,,2018/12/3 16:00,2018/12/3 16:09,35.443704 139.651332,ホテルメルパルク横浜,35.443908 139.635249,イセザキ・モール,2018/12/3 16:02,2018/12/3 16:02,2018/12/3 16:14,2018/12/3 16:14,,2018/12/3 15:52,0:09:06,0:18:12,,00,07,,,,,,
-,-,15,2018/12/3 15:55,070-392-ORANGE 064-253-BANANA,24409,乗客アプリ（目的地から）,4745,136,9,2,,2018/12/3 16:03,2018/12/3 16:10,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 16:03,2018/12/3 16:03,2018/12/3 16:13,2018/12/3 16:13,,2018/12/3 15:55,0:06:48,0:13:36,,00,07,,,,,,
★,☆,15,2018/12/3 14:43,168-138-CAKE,24355,乗客アプリ（地図から）,8225,858,3,1,2018/12/3 14:44,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/3 15:41,,2018/12/3 15:58,,2018/12/3 15:41,2018/12/3 15:41,0:00:00,0:00:00,,00,00,,,,,,
-,☆,15,2018/12/3 15:01,065-829-BANANA,24373,乗客アプリ（地図から）,6347,867,10,1,2018/12/3 15:01,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/3 15:10,,2018/12/3 15:19,,,2018/12/3 15:01,0:00:00,0:00:00,,00,09,,,,,,
-,☆,15,2018/12/3 15:02,073-219-ORANGE 066-115-BANANA,24376,乗客アプリ（地図から）,1162,287,4,2,2018/12/3 15:03,,,35.448676 139.635696,横浜平和プラザホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/3 15:08,,2018/12/3 15:18,,,2018/12/3 15:02,0:00:00,0:00:00,,00,05,,,,,,
-,☆,15,2018/12/3 15:06,168-136-CAKE,24378,乗客アプリWeb（簡単予約）,8218,861,3,3,2018/12/3 15:07,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.454389 139.630904,横浜ランドマークタワー,2018/12/3 15:25,,2018/12/3 15:38,,,2018/12/3 15:06,0:00:00,0:00:00,,00,18,,,,※265行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,15,2018/12/3 15:08,168-136-CAKE,24379,乗客アプリWeb（簡単予約）,8218,635,2,3,2018/12/3 15:09,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.454389 139.630904,横浜ランドマークタワー,2018/12/3 15:30,,2018/12/3 15:41,,,2018/12/3 15:08,0:00:00,0:00:00,,00,21,,,,※264行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,15,2018/12/3 15:24,036-287-YELLOW,24390,乗客アプリ（Myルートから）,3394,962,4,1,2018/12/3 15:31,,,35.453715 139.638133,横浜ワールドポーターズ,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/3 15:39,,2018/12/3 15:56,,,2018/12/3 15:24,0:00:00,0:00:00,,00,15,,,,,,
★,☆,15,2018/12/3 15:44,107-442-SNOW,24403,乗客アプリ（地図から）,8174,753,7,1,2018/12/3 15:52,2018/12/3 15:52,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/3 15:54,2018/12/3 15:54,2018/12/3 16:18,,2018/12/3 15:54,2018/12/3 15:54,,,,00,00,,,,,,
★,-,16,2018/12/3 15:27,141-324-STAR 056-492-STRAWBERRY,24391,乗客アプリ（簡単予約）,8115,864,6,2,,2018/12/3 16:10,2018/12/3 16:18,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 16:27,2018/12/3 16:27,2018/12/3 16:43,2018/12/3 16:43,2018/12/3 16:27,2018/12/3 16:27,0:07:46,0:15:32,536,00,00,03,03,,,,
★,-,16,2018/12/3 15:58,039-517-YELLOW,24410,まちかど端末（乗降ポイントから）,0,291,9,1,,2018/12/3 16:55,2018/12/3 17:10,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/3 16:58,2018/12/3 16:58,2018/12/3 17:17,2018/12/3 17:26,2018/12/3 16:58,2018/12/3 16:58,0:14:28,0:14:28,,00,00,,,,,,
-,-,16,2018/12/3 16:00,065-168-BANANA 065-169-BANANA,24411,乗客アプリ（Myルートから）,2892,449,2,2,,2018/12/3 16:05,2018/12/3 16:12,35.456605 139.635327,横浜ベイホテル東急,35.445783 139.642958,横浜情報文化センター,2018/12/3 16:09,2018/12/3 16:09,2018/12/3 16:22,2018/12/3 16:22,,2018/12/3 16:00,0:07:08,0:14:16,,00,05,,,,,,
-,-,16,2018/12/3 16:02,166-411-agekke,24412,乗客アプリ（地図から）,1885,369,13,1,,2018/12/3 16:10,2018/12/3 16:19,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/12/3 16:08,2018/12/3 16:08,2018/12/3 16:21,2018/12/3 16:21,,2018/12/3 16:02,0:09:24,0:09:24,,01,07,,,,,,
-,-,16,2018/12/3 16:03,066-599-BANANA,24413,乗客アプリ（簡単予約）,7887,11,7,1,,2018/12/3 16:07,2018/12/3 16:13,35.456605 139.635327,横浜ベイホテル東急,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/3 16:11,2018/12/3 16:11,2018/12/3 16:17,2018/12/3 16:17,,2018/12/3 16:03,0:05:45,0:05:45,,00,04,,,,,,
★,-,16,2018/12/3 16:05,117-806-SUN 117-792-SUN 117-807-SUN,24414,乗客アプリ（地図から）,6259,189,15,3,,2018/12/3 16:13,2018/12/3 16:23,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/3 16:15,2018/12/3 16:15,2018/12/3 16:30,2018/12/3 16:30,2018/12/3 16:15,2018/12/3 16:15,0:10:13,0:30:39,,00,00,,,,,,
-,-,16,2018/12/3 16:05,017-924-RED,24415,乗客アプリ（地図から）,8234,799,8,1,,2018/12/3 16:11,2018/12/3 16:38,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 16:12,2018/12/3 16:12,2018/12/3 16:29,2018/12/3 16:29,,2018/12/3 16:05,0:27:02,0:27:02,,00,06,,,,,,
-,-,16,2018/12/3 16:06,166-371-agekke,24416,乗客アプリ（目的地から）,2171,296,11,1,,2018/12/3 16:13,2018/12/3 16:20,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/12/3 16:15,2018/12/3 16:15,2018/12/3 16:34,2018/12/3 16:34,,2018/12/3 16:06,0:06:32,0:06:32,,00,07,,,,,,
-,-,16,2018/12/3 16:10,039-525-YELLOW,24417,まちかど端末（乗降ポイントから）,0,101,10,1,,2018/12/3 16:12,2018/12/3 16:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447541 139.644914,シルク博物館,2018/12/3 16:12,2018/12/3 16:12,2018/12/3 16:27,2018/12/3 16:31,,2018/12/3 16:10,0:08:47,0:08:47,,00,01,,,,,,
-,-,16,2018/12/3 16:10,066-271-BANANA,24418,乗客アプリ（目的地から）,4091,847,4,1,,2018/12/3 16:15,2018/12/3 16:38,35.445857 139.647636,ホテルモントレ横浜,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/3 16:15,2018/12/3 16:15,2018/12/3 16:32,2018/12/3 16:32,,2018/12/3 16:10,0:22:48,0:22:48,,00,05,,,,,,
-,-,16,2018/12/3 16:11,033-125-YELLOW 032-925-YELLOW,24419,まちかど端末（乗降ポイントから）,0,928,3,2,,2018/12/3 16:17,2018/12/3 16:26,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/3 16:16,2018/12/3 16:16,2018/12/3 16:30,2018/12/3 16:30,,2018/12/3 16:11,0:08:59,0:17:58,,01,06,,,,,,
★,-,16,2018/12/3 16:11,039-439-YELLOW 035-481-YELLOW,24420,乗客アプリ（地図から）,8235,951,10,2,,2018/12/3 16:17,2018/12/3 16:24,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/3 16:21,2018/12/3 16:21,2018/12/3 16:36,2018/12/3 16:36,2018/12/3 16:21,2018/12/3 16:21,0:07:41,0:15:22,,00,00,,,,,,
-,-,16,2018/12/3 16:12,066-115-BANANA,24421,乗客アプリ（地図から）,1162,673,9,1,,2018/12/3 16:16,2018/12/3 16:24,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/3 16:15,2018/12/3 16:16,2018/12/3 16:22,2018/12/3 16:24,,2018/12/3 16:12,0:08:37,0:08:37,,00,03,,,,,,
-,-,16,2018/12/3 16:13,038-071-YELLOW,24424,乗客アプリ（Myルートから）,5163,618,2,1,,2018/12/3 16:18,2018/12/3 16:30,35.443659 139.650847,横浜マリンタワー,35.454389 139.630904,横浜ランドマークタワー,2018/12/3 16:18,2018/12/3 16:18,2018/12/3 16:37,2018/12/3 16:37,,2018/12/3 16:13,0:11:54,0:11:54,,00,04,,,,,,
★,-,16,2018/12/3 16:14,025-600-GREEN,24425,乗客アプリ（Myルートから）,6191,194,5,1,,2018/12/3 16:25,2018/12/3 16:34,35.456605 139.635327,横浜ベイホテル東急,35.443659 139.650847,横浜マリンタワー,2018/12/3 16:24,2018/12/3 16:24,2018/12/3 16:39,2018/12/3 16:39,2018/12/3 16:24,2018/12/3 16:24,0:08:23,0:08:23,,01,01,,,,,,
-,-,16,2018/12/3 16:14,077-274-ORANGE,24426,乗客アプリ（地図から）,2788,351,7,1,,2018/12/3 16:22,2018/12/3 16:26,35.45435 139.631762,横浜ロイヤルパークホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/3 16:22,2018/12/3 16:23,2018/12/3 16:30,2018/12/3 16:41,,2018/12/3 16:14,0:04:18,0:04:18,,00,07,,,,,,
-,-,16,2018/12/3 16:15,168-138-CAKE,24427,乗客アプリ（目的地から）,8225,994,9,1,,2018/12/3 16:20,2018/12/3 16:29,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/12/3 16:20,2018/12/3 16:20,2018/12/3 16:34,2018/12/3 16:34,,2018/12/3 16:15,0:09:01,0:09:01,,00,04,,,,,,
-,-,16,2018/12/3 16:17,031-758-YELLOW,24428,まちかど端末（乗降ポイントから）,0,860,6,1,,2018/12/3 16:22,2018/12/3 16:29,35.450554 139.632616,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/3 16:23,2018/12/3 16:23,2018/12/3 16:34,2018/12/3 16:34,,2018/12/3 16:17,0:07:00,0:07:00,,00,04,,,,,,
★,-,16,2018/12/3 16:20,116-234-SUN 116-235-SUN,24429,乗客アプリ（簡単予約）,8220,183,4,2,,2018/12/3 16:31,2018/12/3 16:38,35.443908 139.635249,イセザキ・モール,35.453715 139.638133,横浜ワールドポーターズ,2018/12/3 16:30,2018/12/3 16:30,2018/12/3 16:41,2018/12/3 16:41,2018/12/3 16:30,2018/12/3 16:30,0:07:01,0:14:02,,01,01,,,,,,
★,-,16,2018/12/3 16:23,075-261-ORANGE 075-262-ORANGE,24432,乗客アプリ（地図から）,3336,977,9,2,,2018/12/3 16:33,2018/12/3 16:37,35.443908 139.635249,イセザキ・モール,35.448676 139.635696,横浜平和プラザホテル,2018/12/3 16:33,2018/12/3 16:33,2018/12/3 16:38,2018/12/3 16:38,2018/12/3 16:33,2018/12/3 16:33,0:04:21,0:08:42,,00,00,,,,,,
-,-,16,2018/12/3 16:23,102-456-SNOW 007-217-BLUE,24433,乗客アプリ（地図から）,2331,388,11,2,,2018/12/3 16:25,2018/12/3 16:31,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/3 16:24,2018/12/3 16:24,2018/12/3 16:39,2018/12/3 16:39,,2018/12/3 16:23,0:06:16,0:12:32,,00,01,,,,,,
-,-,16,2018/12/3 16:23,070-244-ORANGE,24434,乗客アプリ（地図から）,3760,1001,13,1,,2018/12/3 16:26,2018/12/3 16:35,35.445783 139.642958,横浜情報文化センター,35.456605 139.635327,横浜ベイホテル東急,2018/12/3 16:26,2018/12/3 16:26,2018/12/3 16:43,2018/12/3 16:43,,2018/12/3 16:23,0:08:58,0:08:58,,00,03,,,,,,
★,-,16,2018/12/3 16:25,032-796-YELLOW 025-265-GREEN,24435,乗客アプリ（地図から）,6535,246,15,2,,2018/12/3 16:35,2018/12/3 16:42,35.448676 139.635696,横浜平和プラザホテル,35.445783 139.642958,横浜情報文化センター,2018/12/3 16:35,2018/12/3 16:35,2018/12/3 16:42,2018/12/3 16:42,2018/12/3 16:35,2018/12/3 16:35,0:06:44,0:13:28,,00,00,,,,,,
-,-,16,2018/12/3 16:26,033-937-YELLOW,24437,乗客アプリ（簡単予約）,5719,311,3,1,,2018/12/3 16:32,2018/12/3 16:46,35.45435 139.631762,横浜ロイヤルパークホテル,35.443073 139.651914,横浜人形の家,2018/12/3 16:31,2018/12/3 16:31,2018/12/3 16:47,2018/12/3 16:51,,2018/12/3 16:26,0:14:02,0:14:02,,00,05,,,,,,
-,-,16,2018/12/3 16:27,012-535-RED,24438,まちかど端末（店舗から）,0,485,7,1,,2018/12/3 16:36,2018/12/3 16:41,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/3 16:37,2018/12/3 16:37,2018/12/3 16:49,2018/12/3 16:49,,2018/12/3 16:27,0:05:28,0:05:28,,00,08,,,,,,
-,-,16,2018/12/3 16:29,029-376-GREEN,24439,乗客アプリ（地図から）,6917,825,5,1,,2018/12/3 16:35,2018/12/3 16:46,35.443704 139.651332,ホテルメルパルク横浜,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/3 16:35,2018/12/3 16:35,2018/12/3 16:56,2018/12/3 16:56,,2018/12/3 16:29,0:11:08,0:11:08,,00,05,,,,,,
-,-,16,2018/12/3 16:29,077-256-ORANGE,24440,まちかど端末（乗降ポイントから）,0,875,2,1,,2018/12/3 16:32,2018/12/3 16:40,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/3 16:32,2018/12/3 16:32,2018/12/3 16:42,2018/12/3 16:42,,2018/12/3 16:29,0:08:30,0:08:30,,00,02,,,,,,
-,-,16,2018/12/3 16:31,039-473-YELLOW 039-474-YELLOW,24442,乗客アプリ（地図から）,6424,849,10,2,,2018/12/3 16:32,2018/12/3 16:43,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 16:32,2018/12/3 16:32,2018/12/3 16:54,2018/12/3 16:54,,2018/12/3 16:31,0:11:01,0:22:02,,00,00,,,,,,
-,-,16,2018/12/3 16:31,077-274-ORANGE,24444,乗客アプリ（地図から）,2788,416,6,1,,2018/12/3 16:36,2018/12/3 16:43,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/3 16:39,2018/12/3 16:39,2018/12/3 16:49,2018/12/3 16:49,,2018/12/3 16:31,0:06:34,0:06:34,,00,04,,,,,,
-,-,16,2018/12/3 16:32,166-380-agekke,24445,まちかど端末（乗降ポイントから）,0,479,7,1,,2018/12/3 16:46,2018/12/3 16:51,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/12/3 16:49,2018/12/3 16:49,2018/12/3 17:03,2018/12/3 17:03,,2018/12/3 16:32,0:04:56,0:04:56,,00,14,,,,,,
-,-,16,2018/12/3 16:37,035-483-YELLOW 035-482-YELLOW,24447,まちかど端末（店舗から）,0,110,13,2,,2018/12/3 16:38,2018/12/3 16:57,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 16:41,2018/12/3 16:41,2018/12/3 16:54,2018/12/3 16:54,,2018/12/3 16:37,0:19:00,0:38:00,,00,01,,,,,,
-,-,16,2018/12/3 16:38,115-516-SUN,24448,乗客アプリ（地図から）,8236,538,8,1,,2018/12/3 16:42,2018/12/3 16:51,35.454389 139.630904,横浜ランドマークタワー,35.443659 139.650847,横浜マリンタワー,2018/12/3 16:42,2018/12/3 16:42,2018/12/3 16:58,2018/12/3 16:58,,2018/12/3 16:38,0:08:58,0:08:58,,00,03,,,,,,
★,-,16,2018/12/3 16:40,037-361-YELLOW 037-362-YELLOW,24449,乗客アプリ（地図から）,6661,148,13,2,,2018/12/3 16:50,2018/12/3 17:00,35.443908 139.635249,イセザキ・モール,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/3 16:50,2018/12/3 16:50,2018/12/3 17:11,2018/12/3 17:11,2018/12/3 16:50,2018/12/3 16:50,0:09:39,0:19:18,,00,00,,,,,,
★,-,16,2018/12/3 16:40,066-293-BANANA,24450,乗客アプリ（Myルートから）,5037,342,15,1,,2018/12/3 16:49,2018/12/3 16:55,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/3 16:50,2018/12/3 16:50,2018/12/3 16:58,2018/12/3 16:58,2018/12/3 16:50,2018/12/3 16:50,0:05:27,0:05:27,,00,00,,,,,,
-,-,16,2018/12/3 16:41,033-440-YELLOW 033-441-YELLOW,24451,乗客アプリ（Myルートから）,7890,504,1,2,,2018/12/3 16:41,2018/12/3 16:47,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.441441 139.648505,横浜中華街朱雀門,2018/12/3 16:43,2018/12/3 16:43,2018/12/3 16:49,2018/12/3 16:49,,2018/12/3 16:41,0:05:35,0:11:10,,00,00,,,,,,
★,-,16,2018/12/3 16:43,038-023-YELLOW 038-025-YELLOW,24452,乗客アプリ（簡単予約）,8175,891,5,2,,2018/12/3 16:50,2018/12/3 16:58,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 16:53,2018/12/3 16:53,2018/12/3 17:04,2018/12/3 17:04,2018/12/3 16:53,2018/12/3 16:53,0:07:11,0:14:22,,00,00,,,,,,
-,-,16,2018/12/3 16:46,077-025-ORANGE 077-024-ORANGE,24453,まちかど端末（店舗から）,0,555,10,2,,2018/12/3 16:49,2018/12/3 16:54,35.45435 139.631762,横浜ロイヤルパークホテル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 16:51,2018/12/3 16:51,2018/12/3 16:57,2018/12/3 16:57,,2018/12/3 16:46,0:05:21,0:10:42,,00,03,,,,,,
-,-,16,2018/12/3 16:48,031-758-YELLOW,24454,まちかど端末（乗降ポイントから）,0,193,3,1,,2018/12/3 16:50,2018/12/3 16:57,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/3 16:50,2018/12/3 16:50,2018/12/3 16:56,2018/12/3 16:56,,2018/12/3 16:48,0:06:56,0:06:56,,00,02,,,,,,
-,-,16,2018/12/3 16:48,113-413-SUN 113-412-SUN,24455,乗客アプリ（地図から）,1228,841,4,2,,2018/12/3 16:52,2018/12/3 17:02,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/3 16:50,2018/12/3 16:50,2018/12/3 17:07,2018/12/3 17:07,,2018/12/3 16:48,0:10:20,0:20:40,,01,04,,,,,,
-,-,16,2018/12/3 16:48,020-964-GREEN,24456,乗客アプリ（Myルートから）,2978,617,6,1,,2018/12/3 16:55,2018/12/3 17:01,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/3 17:00,2018/12/3 17:00,2018/12/3 17:06,2018/12/3 17:07,,2018/12/3 16:48,0:06:15,0:06:15,,00,06,,,,,,
-,-,16,2018/12/3 16:49,019-714-RED,24457,乗客アプリ（地図から）,3880,668,6,1,,2018/12/3 16:56,2018/12/3 17:09,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/3 17:00,2018/12/3 17:00,2018/12/3 17:16,2018/12/3 17:16,,2018/12/3 16:49,0:13:11,0:13:11,,00,06,,,,,,
-,-,16,2018/12/3 16:52,166-363-agekke,24459,乗客アプリ（Myルートから）,2306,403,10,1,,2018/12/3 16:55,2018/12/3 16:59,35.450554 139.632616,横浜桜木町ワシントンホテル,35.456605 139.635327,横浜ベイホテル東急,2018/12/3 16:57,2018/12/3 16:57,2018/12/3 17:08,2018/12/3 17:17,,2018/12/3 16:52,0:03:11,0:03:11,,00,03,,,,,,
-,-,16,2018/12/3 16:54,071-158-ORANGE,24461,乗客アプリ（地図から）,5167,453,15,1,,2018/12/3 16:59,2018/12/3 17:04,35.443908 139.635249,イセザキ・モール,35.445783 139.642958,横浜情報文化センター,2018/12/3 17:04,2018/12/3 17:04,2018/12/3 17:11,2018/12/3 17:11,,2018/12/3 16:54,0:04:38,0:04:38,,00,05,,,,,,
-,-,16,2018/12/3 16:57,012-535-RED,24463,まちかど端末（乗降ポイントから）,0,906,11,1,,2018/12/3 16:59,2018/12/3 17:05,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.447541 139.644914,シルク博物館,2018/12/3 16:59,2018/12/3 16:59,2018/12/3 17:07,2018/12/3 17:07,,2018/12/3 16:57,0:05:09,0:05:09,,00,02,,,,,,
★,☆,16,2018/12/3 15:46,033-441-YELLOW,24404,乗客アプリ（地図から）,7890,687,1,1,2018/12/3 16:41,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.441441 139.648505,横浜中華街朱雀門,2018/12/3 16:46,,2018/12/3 16:51,,2018/12/3 16:46,2018/12/3 16:46,0:00:00,0:00:00,,00,00,,,,,,
★,☆,16,2018/12/3 16:12,039-473-YELLOW 039-474-YELLOW,24422,乗客アプリ（地図から）,6424,380,8,2,2018/12/3 16:24,,,35.443073 139.651914,横浜人形の家,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 16:22,,2018/12/3 16:44,,2018/12/3 16:22,2018/12/3 16:22,0:00:00,0:00:00,,00,02,,,,※317行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,16,2018/12/3 16:12,025-600-GREEN,24423,乗客アプリ（地図から）,6191,531,5,1,2018/12/3 16:13,,,35.456605 139.635327,横浜ベイホテル東急,35.443659 139.650847,横浜マリンタワー,2018/12/3 16:19,,2018/12/3 16:34,,,2018/12/3 16:12,0:00:00,0:00:00,,00,06,,,,,,
-,☆,16,2018/12/3 16:20,012-535-RED,24430,まちかど端末（乗降ポイントから）,0,185,11,1,2018/12/3 16:21,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/3 16:26,,2018/12/3 16:38,,,2018/12/3 16:20,0:00:00,0:00:00,,00,05,,,,,,
★,☆,16,2018/12/3 16:21,012-535-RED,24431,まちかど端末（店舗から）,0,554,7,1,2018/12/3 16:22,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/3 16:31,,2018/12/3 16:44,,2018/12/3 16:31,2018/12/3 16:31,0:00:00,0:00:00,,00,00,,,,,,
-,☆,16,2018/12/3 16:25,039-473-YELLOW,24436,乗客アプリ（地図から）,6424,772,10,1,2018/12/3 16:30,,,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 16:28,,2018/12/3 16:49,,,2018/12/3 16:25,0:00:00,0:00:00,,00,,,,,※313行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,16,2018/12/3 16:30,115-516-SUN,24441,乗客アプリ（地図から）,8236,361,3,1,2018/12/3 16:30,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.443704 139.651332,ホテルメルパルク横浜,2018/12/3 16:32,,2018/12/3 16:47,,,2018/12/3 16:30,0:00:00,0:00:00,,00,02,,,,※319行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,16,2018/12/3 16:31,115-516-SUN,24443,乗客アプリ（地図から）,8236,955,11,1,2018/12/3 16:37,,,35.454389 139.630904,横浜ランドマークタワー,35.443659 139.650847,横浜マリンタワー,2018/12/3 16:39,,2018/12/3 16:54,,,2018/12/3 16:31,0:00:00,0:00:00,,00,,,,,※318行と同一人物と思われるため一番短い待ち時間を採用,,
