,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,☆,18,2018/12/4 18:07,077-345-ORANGE 077-351-ORANGE 077-350-ORANGE,25089,乗客アプリ（地図から）,2758,510,1,3,2018/12/4 18:08,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443073 139.651914,横浜人形の家,2018/12/4 18:32,,2018/12/4 18:43,,,2018/12/4 18:07,0:00:00,0:00:00,,00,,,,,※464行と同一人物と思われるため一番短いものを採用,
★,☆,18,2018/12/4 18:10,026-238-GREEN 026-249-GREEN 027-401-GREEN 035-218-YELLOW,25092,乗客アプリ（地図から）,8191,140,2,4,2018/12/4 18:22,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 18:47,,2018/12/4 18:59,,2018/12/4 18:20,2018/12/4 18:20,0:00:00,0:00:00,,00,,,,,※463行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/12/4 18:11,077-672-ORANGE,25094,乗客アプリ（簡単予約）,8250,987,3,1,2018/12/4 18:13,,,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 18:26,,2018/12/4 18:47,,,2018/12/4 18:11,0:00:00,0:00:00,,00,14,,,,,
-,☆,18,2018/12/4 18:13,018-917-RED,25095,乗客アプリ（地図から）,6678,787,7,1,2018/12/4 18:13,,,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/12/4 18:53,,2018/12/4 19:03,,,2018/12/4 18:13,0:00:00,0:00:00,,00,40,,,,,
★,☆,18,2018/12/4 18:14,033-541-YELLOW,25098,乗客アプリ（地図から）,6786,976,7,1,2018/12/4 18:15,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447546 139.64358,横浜開港資料館,2018/12/4 18:47,,2018/12/4 18:59,,2018/12/4 18:24,2018/12/4 18:24,0:00:00,0:00:00,,00,22,,,,,
-,☆,18,2018/12/4 18:17,076-614-ORANGE,25100,乗客アプリ（地図から）,2654,936,4,1,2018/12/4 18:17,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 18:49,,2018/12/4 18:57,,,2018/12/4 18:17,0:00:00,0:00:00,,00,31,,,,,
-,☆,18,2018/12/4 18:19,110-910-SUN,25103,乗客アプリ（目的地から）,2321,375,1,1,2018/12/4 18:19,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 18:59,,2018/12/4 19:08,,,2018/12/4 18:19,0:00:00,0:00:00,,00,,,,,※472行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/12/4 18:19,110-910-SUN,25104,乗客アプリ（目的地から）,2321,47,1,1,2018/12/4 18:20,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 18:59,,2018/12/4 19:09,,,2018/12/4 18:19,0:00:00,0:00:00,,00,39,,,,※471行と同一人物と思われるため一番短いものを採用,
★,☆,18,2018/12/4 18:23,026-238-GREEN 026-249-GREEN 027-401-GREEN 035-218-YELLOW,25107,乗客アプリ（地図から）,8191,746,2,4,2018/12/4 18:29,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 18:41,,2018/12/4 18:53,,2018/12/4 18:33,2018/12/4 18:33,0:00:00,0:00:00,,00,,,,,"※477,475行と同一人物と思われるため一番短いものを採用",
-,☆,18,2018/12/4 18:26,037-102-YELLOW,25108,まちかど端末（店舗から）,0,559,3,1,2018/12/4 18:27,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 18:59,,2018/12/4 19:08,,,2018/12/4 18:26,0:00:00,0:00:00,,00,33,,,,,
★,☆,18,2018/12/4 18:32,026-238-GREEN 026-249-GREEN 027-401-GREEN 035-218-YELLOW,25111,乗客アプリ（簡単予約）,8191,163,6,4,2018/12/4 18:32,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 18:45,,2018/12/4 18:57,,2018/12/4 18:42,2018/12/4 18:42,0:00:00,0:00:00,,00,,,,,"※473,477行と同一人物と思われるため一番短いものを採用",
-,☆,18,2018/12/4 18:35,076-180-ORANGE 076-179-ORANGE,25114,まちかど端末（店舗から）,0,573,5,2,2018/12/4 18:52,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 18:47,,2018/12/4 18:56,,,2018/12/4 18:35,0:00:00,0:00:00,,00,17,,,,,
★,☆,18,2018/12/4 18:46,026-238-GREEN 026-249-GREEN 027-401-GREEN 035-218-YELLOW,25119,乗客アプリ（地図から）,8191,477,8,4,2018/12/4 18:49,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 18:56,,2018/12/4 19:08,,2018/12/4 18:56,2018/12/4 18:56,0:00:00,0:00:00,,00,00,,,,"※473,475行と同一人物と思われるため一番短いものを採用",
-,☆,18,2018/12/4 18:52,020-800-GREEN,25125,乗客アプリ（Myルートから）,1789,818,3,1,2018/12/4 19:11,,,35.454389 139.630904,横浜ランドマークタワー,35.445857 139.647636,ホテルモントレ横浜,2018/12/4 19:07,,2018/12/4 19:18,,,2018/12/4 18:52,0:00:00,0:00:00,,00,18,,,,,
-,☆,18,2018/12/4 18:55,037-103-YELLOW,25128,まちかど端末（店舗から）,0,97,4,1,2018/12/4 18:56,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/4 19:08,,2018/12/4 19:15,,,2018/12/4 18:55,0:00:00,0:00:00,,00,12,,,,,
★,-,19,2018/12/4 18:52,057-116-STRAWBERRY,25124,乗客アプリ（地図から）,7171,351,15,1,,2018/12/4 18:59,2018/12/4 19:07,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/12/4 19:02,2018/12/4 19:02,2018/12/4 19:10,2018/12/4 19:10,2018/12/4 19:02,2018/12/4 19:02,0:08:19,0:08:19,550,00,00,04,03,,,
★,-,19,2018/12/4 18:52,070-245-ORANGE,25126,乗客アプリ（Myルートから）,5357,285,8,1,,2018/12/4 19:02,2018/12/4 19:11,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 19:02,2018/12/4 19:02,2018/12/4 19:14,2018/12/4 19:14,2018/12/4 19:02,2018/12/4 19:02,0:08:19,0:08:19,,00,00,,,,,
★,-,19,2018/12/4 19:00,026-238-GREEN 026-249-GREEN 027-401-GREEN 035-218-YELLOW,25131,乗客アプリ（地図から）,8191,949,6,4,,2018/12/4 19:11,2018/12/4 19:21,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 19:10,2018/12/4 19:10,2018/12/4 19:22,2018/12/4 19:22,2018/12/4 19:10,2018/12/4 19:10,0:10:35,0:42:20,,00,00,,,,,
-,-,19,2018/12/4 19:01,032-707-YELLOW,25132,乗客アプリ（地図から）,3217,741,9,1,,2018/12/4 19:02,2018/12/4 19:09,35.443659 139.650847,横浜マリンタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 19:05,2018/12/4 19:05,2018/12/4 19:17,2018/12/4 19:17,,2018/12/4 19:01,0:06:55,0:06:55,,00,01,,,,,
-,-,19,2018/12/4 19:02,166-230-agekke,25133,乗客アプリ（目的地から）,2424,820,10,1,,2018/12/4 19:08,2018/12/4 19:14,35.445783 139.642958,横浜情報文化センター,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 19:08,2018/12/4 19:08,2018/12/4 19:18,2018/12/4 19:18,,2018/12/4 19:02,0:06:07,0:06:07,,00,06,,,,,
-,-,19,2018/12/4 19:02,166-254-agekke,25134,乗客アプリ（目的地から）,1328,698,2,1,,2018/12/4 19:10,2018/12/4 19:17,35.443908 139.635249,イセザキ・モール,35.454389 139.630904,横浜ランドマークタワー,2018/12/4 19:10,2018/12/4 19:10,2018/12/4 19:21,2018/12/4 19:21,,2018/12/4 19:02,0:07:05,0:07:05,,00,07,,,,,
★,-,19,2018/12/4 19:02,037-502-YELLOW,25135,乗客アプリ（地図から）,8323,729,4,1,,2018/12/4 19:08,2018/12/4 19:18,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 19:12,2018/12/4 19:12,2018/12/4 19:25,2018/12/4 19:26,2018/12/4 19:12,2018/12/4 19:12,0:09:41,0:09:41,,00,00,,,,,
-,-,19,2018/12/4 19:03,166-326-agekke,25136,乗客アプリ（地図から）,1340,765,1,1,,2018/12/4 19:07,2018/12/4 19:13,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 19:10,2018/12/4 19:11,2018/12/4 19:17,2018/12/4 19:18,,2018/12/4 19:03,0:06:29,0:06:29,,00,03,,,,,
-,-,19,2018/12/4 19:03,037-104-YELLOW,25137,まちかど端末（店舗から）,0,138,7,1,,2018/12/4 19:13,2018/12/4 19:19,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 19:12,2018/12/4 19:12,2018/12/4 19:21,2018/12/4 19:21,,2018/12/4 19:03,0:05:27,0:05:27,,00,10,,,,,
-,-,19,2018/12/4 19:03,007-256-BLUE,25138,乗客アプリ（目的地から）,1291,917,4,1,,2018/12/4 19:07,2018/12/4 19:18,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 19:09,2018/12/4 19:09,2018/12/4 19:25,2018/12/4 19:25,,2018/12/4 19:03,0:10:34,0:10:34,,00,03,,,,,
-,-,19,2018/12/4 19:03,107-558-SNOW,25139,乗客アプリ（地図から）,1155,278,15,1,,2018/12/4 19:08,2018/12/4 19:14,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 19:07,2018/12/4 19:07,2018/12/4 19:18,2018/12/4 19:18,,2018/12/4 19:03,0:06:11,0:06:11,,01,04,,,,,
-,-,19,2018/12/4 19:04,166-206-agekke,25140,乗客アプリ（地図から）,6028,382,1,1,,2018/12/4 19:13,2018/12/4 19:19,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 19:18,2018/12/4 19:18,2018/12/4 19:25,2018/12/4 19:25,,2018/12/4 19:04,0:05:17,0:05:17,,00,09,,,,,
-,-,19,2018/12/4 19:05,168-169-CAKE,25141,乗客アプリWeb（地図から）,1212,360,10,4,,2018/12/4 19:15,2018/12/4 19:36,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 19:18,2018/12/4 19:18,2018/12/4 19:31,2018/12/4 19:31,,2018/12/4 19:05,0:21:01,1:24:04,,00,09,,,,,
-,-,19,2018/12/4 19:08,077-007-ORANGE 077-008-ORANGE,25142,まちかど端末（店舗から）,0,469,9,2,,2018/12/4 19:15,2018/12/4 19:17,35.45435 139.631762,横浜ロイヤルパークホテル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 19:14,2018/12/4 19:14,2018/12/4 19:19,2018/12/4 19:19,,2018/12/4 19:08,0:02:06,0:04:12,,00,06,,,,,
-,-,19,2018/12/4 19:11,076-022-ORANGE 076-021-ORANGE 076-019-ORANGE 076-020-ORANGE,25145,まちかど端末（乗降ポイントから）,0,300,5,4,,2018/12/4 19:17,2018/12/4 19:24,35.452963 139.642093,横浜赤レンガ倉庫,35.443704 139.651332,ホテルメルパルク横浜,2018/12/4 19:17,2018/12/4 19:17,2018/12/4 19:29,2018/12/4 19:29,,2018/12/4 19:11,0:07:08,0:28:32,,00,06,,,,,
-,-,19,2018/12/4 19:11,033-129-YELLOW,25146,乗客アプリ（目的地から）,3030,25,8,1,,2018/12/4 19:14,2018/12/4 19:20,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/12/4 19:15,2018/12/4 19:15,2018/12/4 19:21,2018/12/4 19:21,,2018/12/4 19:11,0:05:40,0:05:40,,00,03,,,,,
-,-,19,2018/12/4 19:12,168-139-CAKE,25147,乗客アプリ（簡単予約）,6318,513,8,1,,2018/12/4 19:21,2018/12/4 19:29,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 19:21,2018/12/4 19:21,2018/12/4 19:33,2018/12/4 19:33,,2018/12/4 19:12,0:07:24,0:07:24,,00,09,,,,,
-,-,19,2018/12/4 19:13,077-345-ORANGE 077-351-ORANGE 077-350-ORANGE,25149,乗客アプリ（地図から）,2758,804,9,3,,2018/12/4 19:26,2018/12/4 19:34,35.441002 139.650809,横浜元町ショッピングストリート,35.448676 139.635696,横浜平和プラザホテル,2018/12/4 19:29,2018/12/4 19:29,2018/12/4 19:41,2018/12/4 19:41,,2018/12/4 19:13,0:08:07,0:24:21,,00,12,,,,,
-,-,19,2018/12/4 19:13,005-786-BLUE,25150,乗客アプリ（Myルートから）,5179,668,15,1,,2018/12/4 19:20,2018/12/4 19:24,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/12/4 19:24,2018/12/4 19:24,2018/12/4 19:36,2018/12/4 19:36,,2018/12/4 19:13,0:03:41,0:03:41,,00,07,,,,,
-,-,19,2018/12/4 19:14,037-105-YELLOW,25151,まちかど端末（乗降ポイントから）,0,129,7,1,,2018/12/4 19:26,2018/12/4 19:35,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/12/4 19:28,2018/12/4 19:28,2018/12/4 19:38,2018/12/4 19:38,,2018/12/4 19:14,0:09:32,0:09:32,,00,11,,,,,
-,-,19,2018/12/4 19:14,066-934-BANANA,25152,乗客アプリ（目的地から）,3401,580,2,1,,2018/12/4 19:26,2018/12/4 19:33,35.456605 139.635327,横浜ベイホテル東急,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/4 19:27,2018/12/4 19:27,2018/12/4 19:32,2018/12/4 19:32,,2018/12/4 19:14,0:06:11,0:06:11,,00,12,,,,,
-,-,19,2018/12/4 19:17,032-929-YELLOW,25156,乗客アプリ（Myルートから）,7569,144,13,1,,2018/12/4 19:20,2018/12/4 19:25,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 19:20,2018/12/4 19:20,2018/12/4 19:29,2018/12/4 19:29,,2018/12/4 19:17,0:05:01,0:05:01,,00,02,,,,,
-,-,19,2018/12/4 19:17,036-650-YELLOW,25157,まちかど端末（乗降ポイントから）,0,385,11,1,,2018/12/4 19:21,2018/12/4 19:24,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/12/4 19:23,2018/12/4 19:23,2018/12/4 19:34,2018/12/4 19:34,,2018/12/4 19:17,0:03:27,0:03:27,,00,03,,,,,
-,-,19,2018/12/4 19:18,006-267-BLUE,25158,乗客アプリ（地図から）,3537,349,4,1,,2018/12/4 19:28,2018/12/4 19:37,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 19:29,2018/12/4 19:29,2018/12/4 19:39,2018/12/4 19:39,,2018/12/4 19:18,0:08:40,0:08:40,,00,09,,,,,
★,-,19,2018/12/4 19:22,069-433-BANANA,25160,乗客アプリ（地図から）,4596,298,10,1,,2018/12/4 19:31,2018/12/4 19:44,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/12/4 19:32,2018/12/4 19:32,2018/12/4 19:46,2018/12/4 19:46,2018/12/4 19:32,2018/12/4 19:32,0:13:44,0:13:44,,00,00,,,,,
-,-,19,2018/12/4 19:25,032-645-YELLOW 037-428-YELLOW,25161,まちかど端末（店舗から）,0,941,3,2,,2018/12/4 19:30,2018/12/4 19:37,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441441 139.648505,横浜中華街朱雀門,2018/12/4 19:27,2018/12/4 19:27,2018/12/4 19:38,2018/12/4 19:38,,2018/12/4 19:25,0:07:28,0:14:56,,02,04,,,,,
★,-,19,2018/12/4 19:32,062-488-BANANA,25163,乗客アプリ（Myルートから）,2737,512,7,1,,2018/12/4 19:40,2018/12/4 19:45,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 19:42,2018/12/4 19:42,2018/12/4 19:49,2018/12/4 19:49,2018/12/4 19:42,2018/12/4 19:42,0:05:15,0:05:15,,00,00,,,,,
-,-,19,2018/12/4 19:33,068-510-BANANA,25164,乗客アプリ（Myルートから）,3674,221,8,1,,2018/12/4 19:37,2018/12/4 19:42,35.45435 139.631762,横浜ロイヤルパークホテル,35.443659 139.650847,横浜マリンタワー,2018/12/4 19:34,2018/12/4 19:34,2018/12/4 19:47,2018/12/4 19:47,,2018/12/4 19:33,0:05:29,0:05:29,,02,03,,,,,
-,-,19,2018/12/4 19:35,035-876-YELLOW 033-045-YELLOW,25166,まちかど端末（乗降ポイントから）,0,698,5,2,,2018/12/4 19:41,2018/12/4 19:46,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/4 19:43,2018/12/4 19:43,2018/12/4 19:53,2018/12/4 19:56,,2018/12/4 19:35,0:05:18,0:10:36,,00,05,,,,,
-,-,19,2018/12/4 19:36,037-730-YELLOW 037-729-YELLOW 037-527-YELLOW 037-728-YELLOW,25167,まちかど端末（店舗から）,0,446,1,4,,2018/12/4 19:39,2018/12/4 19:43,35.452963 139.642093,横浜赤レンガ倉庫,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/4 19:38,2018/12/4 19:38,2018/12/4 19:49,2018/12/4 19:49,,2018/12/4 19:36,0:03:40,0:14:40,,00,02,,,,,
-,-,19,2018/12/4 19:37,077-318-ORANGE,25169,乗客アプリ（地図から）,8296,410,9,1,,2018/12/4 19:43,2018/12/4 19:47,35.448801 139.636702,ホテルルートイン横浜馬車道,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 19:41,2018/12/4 19:41,2018/12/4 19:48,2018/12/4 19:48,,2018/12/4 19:37,0:04:03,0:04:03,,01,06,,,,,
-,-,19,2018/12/4 19:37,037-461-YELLOW 037-460-YELLOW,25171,まちかど端末（店舗から）,0,329,15,2,,2018/12/4 19:40,2018/12/4 19:44,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/12/4 19:39,2018/12/4 19:39,2018/12/4 19:52,2018/12/4 19:52,,2018/12/4 19:37,0:03:54,0:07:48,,00,02,,,,,
-,-,19,2018/12/4 19:38,035-880-YELLOW,25172,まちかど端末（店舗から）,0,25,13,1,,2018/12/4 19:43,2018/12/4 19:47,35.448676 139.635696,横浜平和プラザホテル,35.456605 139.635327,横浜ベイホテル東急,2018/12/4 19:42,2018/12/4 19:42,2018/12/4 19:52,2018/12/4 19:52,,2018/12/4 19:38,0:04:35,0:04:35,,00,04,,,,,
-,-,19,2018/12/4 19:40,039-476-YELLOW 027-515-GREEN,25174,まちかど端末（店舗から）,0,518,5,2,,2018/12/4 19:41,2018/12/4 19:59,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 19:44,2018/12/4 19:44,2018/12/4 19:55,2018/12/4 19:55,,2018/12/4 19:40,0:17:32,0:35:04,,00,01,,,,,
-,-,19,2018/12/4 19:42,037-462-YELLOW,25175,まちかど端末（店舗から）,0,140,11,1,,2018/12/4 19:45,2018/12/4 19:52,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 19:45,2018/12/4 19:45,2018/12/4 19:54,2018/12/4 19:54,,2018/12/4 19:42,0:07:28,0:07:28,,00,02,,,,,
-,-,19,2018/12/4 19:43,118-488-SUN,25177,乗客アプリ（地図から）,7428,514,8,1,,2018/12/4 19:46,2018/12/4 19:49,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/12/4 19:47,2018/12/4 19:47,2018/12/4 19:50,2018/12/4 19:50,,2018/12/4 19:43,0:02:37,0:02:37,,00,02,,,,,
-,-,19,2018/12/4 19:45,037-696-YELLOW 037-697-YELLOW,25178,まちかど端末（乗降ポイントから）,0,650,1,2,,2018/12/4 19:47,2018/12/4 19:53,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 19:47,2018/12/4 19:47,2018/12/4 19:57,2018/12/4 19:57,,2018/12/4 19:45,0:06:10,0:12:20,,00,02,,,,,
-,-,19,2018/12/4 19:45,073-444-ORANGE,25179,乗客アプリ（地図から）,3445,172,4,1,,2018/12/4 19:47,2018/12/4 19:51,35.450447 139.635947,馬車道駅（みなとみらい線）,35.454389 139.630904,横浜ランドマークタワー,2018/12/4 19:48,2018/12/4 19:48,2018/12/4 19:57,2018/12/4 19:57,,2018/12/4 19:45,0:04:06,0:04:06,,00,01,,,,,
-,-,19,2018/12/4 19:46,037-381-YELLOW,25180,乗客アプリ（Myルートから）,3435,666,15,1,,2018/12/4 19:48,2018/12/4 19:52,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.454389 139.630904,横浜ランドマークタワー,2018/12/4 19:48,2018/12/4 19:48,2018/12/4 19:58,2018/12/4 19:58,,2018/12/4 19:46,0:04:54,0:04:54,,00,01,,,,,
-,-,19,2018/12/4 19:46,037-729-YELLOW 037-728-YELLOW,25181,まちかど端末（店舗から）,0,181,13,2,,2018/12/4 19:50,2018/12/4 19:55,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 19:53,2018/12/4 19:53,2018/12/4 20:03,2018/12/4 20:03,,2018/12/4 19:46,0:05:10,0:10:20,,00,03,,,,,
-,-,19,2018/12/4 19:47,077-008-ORANGE,25182,まちかど端末（店舗から）,0,362,3,1,,2018/12/4 19:51,2018/12/4 19:56,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/4 19:50,2018/12/4 19:50,2018/12/4 19:59,2018/12/4 19:59,,2018/12/4 19:47,0:05:14,0:05:14,,01,03,,,,,
-,-,19,2018/12/4 19:49,036-659-YELLOW,25184,まちかど端末（店舗から）,0,564,2,1,,2018/12/4 19:52,2018/12/4 19:57,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 19:52,2018/12/4 19:52,2018/12/4 20:01,2018/12/4 20:01,,2018/12/4 19:49,0:04:55,0:04:55,,00,02,,,,,
-,-,19,2018/12/4 19:49,026-238-GREEN 026-249-GREEN 027-401-GREEN 035-218-YELLOW,25185,乗客アプリ（地図から）,8191,693,10,4,,2018/12/4 19:53,2018/12/4 20:01,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 19:54,2018/12/4 19:54,2018/12/4 20:10,2018/12/4 20:10,,2018/12/4 19:49,0:08:33,0:34:12,,00,03,,,,,
-,-,19,2018/12/4 19:52,037-690-YELLOW 037-689-YELLOW,25186,まちかど端末（店舗から）,0,175,4,2,,2018/12/4 19:56,2018/12/4 20:08,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 19:59,2018/12/4 19:59,2018/12/4 20:10,2018/12/4 20:15,,2018/12/4 19:52,0:11:49,0:23:38,,00,03,,,,,
-,-,19,2018/12/4 19:53,168-139-CAKE,25187,乗客アプリ（簡単予約）,6318,370,9,1,,2018/12/4 19:57,2018/12/4 20:02,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/4 19:54,2018/12/4 19:54,2018/12/4 19:59,2018/12/4 19:59,,2018/12/4 19:53,0:04:46,0:04:46,,02,04,,,,,
-,-,19,2018/12/4 19:58,057-059-STRAWBERRY,25193,乗客アプリ（地図から）,6925,854,2,1,,2018/12/4 20:03,2018/12/4 20:09,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/4 20:00,2018/12/4 20:00,2018/12/4 20:09,2018/12/4 20:09,,2018/12/4 19:58,0:06:46,0:06:46,,02,04,,,,,
★,☆,19,2018/12/4 18:59,037-502-YELLOW,25130,乗客アプリ（地図から）,8323,792,5,1,2018/12/4 19:00,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 19:09,,2018/12/4 19:27,,2018/12/4 19:09,2018/12/4 19:09,0:00:00,0:00:00,,00,00,,,,,
-,☆,19,2018/12/4 19:10,036-650-YELLOW,25143,まちかど端末（乗降ポイントから）,0,617,5,1,2018/12/4 19:11,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 19:16,,2018/12/4 19:25,,,2018/12/4 19:10,0:00:00,0:00:00,,00,05,,,,,
-,☆,19,2018/12/4 19:10,033-129-YELLOW,25144,乗客アプリ（目的地から）,3030,882,8,1,2018/12/4 19:11,,,35.447541 139.644914,シルク博物館,35.441441 139.648505,横浜中華街朱雀門,2018/12/4 19:17,,2018/12/4 19:21,,,2018/12/4 19:10,0:00:00,0:00:00,,00,06,,,,,
-,☆,19,2018/12/4 19:13,020-800-GREEN,25148,乗客アプリ（地図から）,1789,209,3,1,2018/12/4 19:21,,,35.454389 139.630904,横浜ランドマークタワー,35.445857 139.647636,ホテルモントレ横浜,2018/12/4 19:18,,2018/12/4 19:29,,,2018/12/4 19:13,0:00:00,0:00:00,,00,08,,,,,
-,☆,19,2018/12/4 19:16,036-650-YELLOW,25154,まちかど端末（乗降ポイントから）,0,367,11,1,2018/12/4 19:17,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 19:22,,2018/12/4 19:32,,,2018/12/4 19:16,0:00:00,0:00:00,,00,06,,,,,
★,☆,19,2018/12/4 19:16,037-370-YELLOW,25155,乗客アプリ（地図から）,3441,459,10,1,2018/12/4 19:27,2018/12/4 19:26,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/4 19:26,2018/12/4 19:26,2018/12/4 19:38,,2018/12/4 19:26,2018/12/4 19:26,,,,00,01,,,,,
