,,,日時,,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,
-,☆,14,2018/12/6 14:07,039-041-YELLOW,25931,乗客アプリ（目的地から）,8462,505,10,1,2018/12/6 14:08,,,35.443073 139.651914,横浜人形の家,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 14:09,,2018/12/6 14:24,,,2018/12/6 14:07,0:00:00,0:00:00,,00,01,,,,,
★,☆,14,2018/12/6 14:11,077-456-ORANGE,25935,乗客アプリ（Myルートから）,2535,330,6,1,2018/12/6 14:11,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443073 139.651914,横浜人形の家,2018/12/6 14:21,,2018/12/6 14:36,,2018/12/6 14:21,2018/12/6 14:21,0:00:00,0:00:00,,00,00,,,,,
-,☆,14,2018/12/6 14:16,118-357-SUN,25938,乗客アプリ（地図から）,7890,905,6,1,2018/12/6 14:19,,,35.441002 139.650809,横浜元町ショッピングストリート,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 14:19,,2018/12/6 14:36,,,2018/12/6 14:16,0:00:00,0:00:00,,00,03,,,,,
-,☆,14,2018/12/6 14:16,168-200-CAKE,25939,乗客アプリWeb（地図から）,8446,849,15,1,2018/12/6 14:18,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 14:20,,2018/12/6 14:29,,,2018/12/6 14:16,0:00:00,0:00:00,,00,03,,,,,※204行と同一人物と思われるため一番短い待ち時間を採用
-,☆,14,2018/12/6 14:19,168-200-CAKE,25941,乗客アプリWeb（目的地から）,8446,261,15,1,2018/12/6 14:19,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443659 139.650847,横浜マリンタワー,2018/12/6 14:24,,2018/12/6 14:31,,,2018/12/6 14:19,0:00:00,0:00:00,,00,,,,,,※203行と同一人物と思われるため一番短い待ち時間を採用
★,☆,14,2018/12/6 14:26,037-464-YELLOW,25949,乗客アプリ（地図から）,8435,531,7,1,2018/12/6 14:39,,,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 14:36,,2018/12/6 14:49,,2018/12/6 14:36,2018/12/6 14:36,0:00:00,0:00:00,,00,03,,,,,
★,☆,14,2018/12/6 14:28,034-015-YELLOW 034-017-YELLOW,25952,乗客アプリ（地図から）,6963,404,11,2,2018/12/6 14:42,,,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/6 14:38,,2018/12/6 14:50,,2018/12/6 14:38,2018/12/6 14:38,0:00:00,0:00:00,,00,,,,,,※208行と同一人物と思われるため一番短い待ち時間を採用
★,☆,14,2018/12/6 14:42,117-816-SUN,25958,乗客アプリ（地図から）,4624,990,9,1,2018/12/6 14:42,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/6 14:52,,2018/12/6 15:16,,2018/12/6 14:52,2018/12/6 14:52,0:00:00,0:00:00,,00,00,,,,,
-,☆,14,2018/12/6 14:43,034-015-YELLOW,25959,乗客アプリ（地図から）,6963,985,11,1,2018/12/6 14:43,,,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/6 14:44,,2018/12/6 14:55,,,2018/12/6 14:43,0:00:00,0:00:00,,00,01,,,,,※206行と同一人物と思われるため一番短い待ち時間を採用
★,-,15,2018/12/6 14:43,016-890-RED,25960,乗客アプリ（Myルートから）,7901,292,4,1,,2018/12/6 15:39,2018/12/6 15:52,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/12/6 15:43,2018/12/6 15:43,2018/12/6 15:58,2018/12/6 15:58,2018/12/6 15:43,2018/12/6 15:43,0:13:21,0:13:21,364,00,00,05,04,,,
★,-,15,2018/12/6 14:55,070-401-ORANGE 077-105-ORANGE,25968,まちかど端末（店舗から）,0,968,11,2,,2018/12/6 15:00,2018/12/6 15:07,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 15:05,2018/12/6 15:05,2018/12/6 15:17,2018/12/6 15:12,2018/12/6 15:05,2018/12/6 15:05,0:07:20,0:14:40,,00,00,,,,,
★,-,15,2018/12/6 14:57,008-238-BLUE,25970,乗客アプリ（地図から）,2247,611,10,1,,2018/12/6 15:04,2018/12/6 15:19,35.447541 139.644914,シルク博物館,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/6 15:07,2018/12/6 15:07,2018/12/6 15:27,2018/12/6 15:27,2018/12/6 15:07,2018/12/6 15:07,0:14:38,0:14:38,,00,00,,,,,
-,-,15,2018/12/6 15:00,034-202-YELLOW 034-203-YELLOW 104-289-SNOW,25971,乗客アプリ（目的地から）,6068,143,1,3,,2018/12/6 15:04,2018/12/6 15:16,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 15:04,2018/12/6 15:04,2018/12/6 15:22,2018/12/6 15:24,,2018/12/6 15:00,0:11:14,0:33:42,,00,04,,,,,
-,-,15,2018/12/6 15:03,166-197-agekke,25972,乗客アプリ（目的地から）,2424,330,3,1,,2018/12/6 15:10,2018/12/6 15:16,35.452963 139.642093,横浜赤レンガ倉庫,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 15:14,2018/12/6 15:15,2018/12/6 15:27,2018/12/6 15:19,,2018/12/6 15:03,0:05:40,0:05:40,,00,06,,,,,
-,-,15,2018/12/6 15:05,077-390-ORANGE,25973,まちかど端末（乗降ポイントから）,0,606,2,1,,2018/12/6 15:12,2018/12/6 15:18,35.448676 139.635696,横浜平和プラザホテル,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/6 15:14,2018/12/6 15:14,2018/12/6 15:24,2018/12/6 15:24,,2018/12/6 15:05,0:05:27,0:05:27,,00,07,,,,,
-,-,15,2018/12/6 15:06,140-954-STAR,25975,乗客アプリ（Myルートから）,1171,541,11,1,,2018/12/6 15:23,2018/12/6 15:27,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 15:24,2018/12/6 15:24,2018/12/6 15:36,2018/12/6 15:38,,2018/12/6 15:06,0:03:57,0:03:57,,00,17,,,,,
-,-,15,2018/12/6 15:06,140-965-STAR,25976,乗客アプリ（Myルートから）,1173,841,11,1,,2018/12/6 15:23,2018/12/6 15:27,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 15:25,2018/12/6 15:25,2018/12/6 15:37,2018/12/6 15:37,,2018/12/6 15:06,0:03:46,0:03:46,,00,17,,,,,
-,-,15,2018/12/6 15:09,055-693-STRAWBERRY 057-094-STRAWBERRY 056-407-STRAWBERRY,25978,まちかど端末（乗降ポイントから）,0,269,2,3,,2018/12/6 15:22,2018/12/6 15:31,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 15:28,2018/12/6 15:28,2018/12/6 15:41,2018/12/6 15:41,,2018/12/6 15:09,0:09:06,0:27:18,,00,13,,,,,
-,-,15,2018/12/6 15:11,168-206-CAKE,25979,乗客アプリWeb（地図から）,8458,108,9,1,,2018/12/6 15:14,2018/12/6 15:21,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/12/6 15:16,2018/12/6 15:16,2018/12/6 15:27,2018/12/6 15:27,,2018/12/6 15:11,0:06:55,0:06:55,,00,03,,,,,
★,-,15,2018/12/6 15:15,120-942-SKY,25981,まちかど端末（乗降ポイントから）,0,247,15,1,,2018/12/6 15:21,2018/12/6 15:25,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 15:24,2018/12/6 15:24,2018/12/6 15:31,2018/12/6 15:26,2018/12/6 15:24,2018/12/6 15:24,0:03:46,0:03:46,,00,00,,,,,
-,-,15,2018/12/6 15:17,166-197-agekke,25982,乗客アプリ（目的地から）,2424,8,3,1,,2018/12/6 15:17,2018/12/6 15:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 15:19,2018/12/6 15:19,2018/12/6 15:25,2018/12/6 15:25,,2018/12/6 15:17,0:03:47,0:03:47,,00,00,,,,,
★,-,15,2018/12/6 15:17,024-363-GREEN,25983,乗客アプリ（目的地から）,7563,745,3,1,,2018/12/6 15:21,2018/12/6 15:29,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 15:27,2018/12/6 15:27,2018/12/6 15:38,2018/12/6 15:38,2018/12/6 15:27,2018/12/6 15:27,0:07:21,0:07:21,,00,00,,,,,
-,-,15,2018/12/6 15:20,012-357-RED,25984,まちかど端末（店舗から）,0,420,6,1,,2018/12/6 15:32,2018/12/6 15:39,35.441002 139.650809,横浜元町ショッピングストリート,35.445857 139.647636,ホテルモントレ横浜,2018/12/6 15:32,2018/12/6 15:32,2018/12/6 15:39,2018/12/6 15:40,,2018/12/6 15:20,0:07:23,0:07:23,,00,12,,,,,
-,-,15,2018/12/6 15:23,072-556-ORANGE,25985,乗客アプリ（地図から）,4749,21,15,1,,2018/12/6 15:27,2018/12/6 15:37,35.443659 139.650847,横浜マリンタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 15:28,2018/12/6 15:28,2018/12/6 15:44,2018/12/6 15:38,,2018/12/6 15:23,0:10:42,0:10:42,,00,04,,,,,
-,-,15,2018/12/6 15:24,039-052-YELLOW 039-051-YELLOW,25986,まちかど端末（店舗から）,0,805,1,2,,2018/12/6 15:26,2018/12/6 15:37,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/6 15:28,2018/12/6 15:28,2018/12/6 15:42,2018/12/6 15:42,,2018/12/6 15:24,0:10:13,0:20:26,,00,02,,,,,
-,-,15,2018/12/6 15:30,166-197-agekke,25989,乗客アプリ（目的地から）,2424,225,5,1,,2018/12/6 15:33,2018/12/6 15:38,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 15:33,2018/12/6 15:33,2018/12/6 15:39,2018/12/6 15:39,,2018/12/6 15:30,0:04:24,0:04:24,,00,03,,,,,
-,-,15,2018/12/6 15:31,077-390-ORANGE,25991,まちかど端末（乗降ポイントから）,0,390,8,1,,2018/12/6 15:38,2018/12/6 15:44,35.454389 139.630904,横浜ランドマークタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/6 15:40,2018/12/6 15:40,2018/12/6 15:52,2018/12/6 15:56,,2018/12/6 15:31,0:06:22,0:06:22,,00,06,,,,,
★,-,15,2018/12/6 15:32,026-842-GREEN,25992,まちかど端末（店舗から）,0,350,5,1,,2018/12/6 15:39,2018/12/6 15:50,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 15:42,2018/12/6 15:42,2018/12/6 16:00,2018/12/6 16:00,2018/12/6 15:42,2018/12/6 15:42,0:10:45,0:10:45,,00,00,,,,,
-,-,15,2018/12/6 15:32,033-454-YELLOW,25993,乗客アプリ（地図から）,7586,436,2,1,,2018/12/6 15:38,2018/12/6 15:55,35.441441 139.648505,横浜中華街朱雀門,35.448676 139.635696,横浜平和プラザホテル,2018/12/6 15:33,2018/12/6 15:33,2018/12/6 15:43,2018/12/6 15:57,,2018/12/6 15:32,0:17:21,0:17:21,,04,05,,,,,
-,-,15,2018/12/6 15:36,117-050-SUN 117-049-SUN,25996,まちかど端末（店舗から）,0,473,7,2,,2018/12/6 15:40,2018/12/6 15:46,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 15:44,2018/12/6 15:44,2018/12/6 15:54,2018/12/6 15:48,,2018/12/6 15:36,0:06:10,0:12:20,,00,04,,,,,
-,-,15,2018/12/6 15:37,168-211-CAKE,25997,乗客アプリWeb（地図から）,8476,79,15,1,,2018/12/6 15:41,2018/12/6 15:50,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/12/6 15:43,2018/12/6 15:43,2018/12/6 15:52,2018/12/6 15:52,,2018/12/6 15:37,0:08:47,0:08:47,,00,04,,,,,
-,-,15,2018/12/6 15:37,037-192-YELLOW 075-807-ORANGE,25998,乗客アプリ（目的地から）,4746,932,1,2,,2018/12/6 15:40,2018/12/6 15:51,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/12/6 15:39,2018/12/6 15:39,2018/12/6 15:51,2018/12/6 15:53,,2018/12/6 15:37,0:11:05,0:22:10,,00,03,,,,,
-,-,15,2018/12/6 15:38,055-693-STRAWBERRY 056-407-STRAWBERRY 057-094-STRAWBERRY,26000,乗客アプリ（地図から）,8416,821,6,3,,2018/12/6 15:42,2018/12/6 15:54,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 15:41,2018/12/6 15:41,2018/12/6 16:03,2018/12/6 16:00,,2018/12/6 15:38,0:12:24,0:37:12,,00,03,,,,,
★,-,15,2018/12/6 15:40,031-082-YELLOW 031-083-YELLOW 034-389-YELLOW,26001,乗客アプリ（地図から）,6760,183,3,3,,2018/12/6 15:47,2018/12/6 15:52,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 15:50,2018/12/6 15:50,2018/12/6 16:02,2018/12/6 15:57,2018/12/6 15:50,2018/12/6 15:50,0:05:03,0:15:09,,00,00,,,,,
★,-,15,2018/12/6 15:41,110-837-SUN,26002,乗客アプリ（地図から）,4073,39,2,1,,2018/12/6 15:46,2018/12/6 15:55,35.447546 139.64358,横浜開港資料館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 15:51,2018/12/6 15:51,2018/12/6 16:02,2018/12/6 16:02,2018/12/6 15:51,2018/12/6 15:51,0:09:01,0:09:01,,00,00,,,,,
-,-,15,2018/12/6 15:42,117-045-SUN,26003,乗客アプリ（地図から）,8475,861,7,1,,2018/12/6 15:46,2018/12/6 15:56,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 15:48,2018/12/6 15:48,2018/12/6 15:59,2018/12/6 15:59,,2018/12/6 15:42,0:09:25,0:09:25,,00,04,,,,,
★,-,15,2018/12/6 15:47,077-033-ORANGE,26004,乗客アプリ（Myルートから）,5037,343,1,1,,2018/12/6 15:56,2018/12/6 16:04,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 15:57,2018/12/6 15:57,2018/12/6 16:05,2018/12/6 16:05,2018/12/6 15:57,2018/12/6 15:57,0:08:05,0:08:05,,00,00,,,,,
-,-,15,2018/12/6 15:49,077-456-ORANGE,26007,乗客アプリ（地図から）,2535,898,8,1,,2018/12/6 15:56,2018/12/6 16:07,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443073 139.651914,横浜人形の家,2018/12/6 15:56,2018/12/6 15:56,2018/12/6 16:13,2018/12/6 16:24,,2018/12/6 15:49,0:10:56,0:10:56,,00,07,,,,,
-,-,15,2018/12/6 15:57,029-769-GREEN,26008,まちかど端末（乗降ポイントから）,0,758,7,1,,2018/12/6 16:02,2018/12/6 16:12,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/12/6 16:00,2018/12/6 16:04,2018/12/6 16:17,2018/12/6 16:20,,2018/12/6 15:57,0:09:45,0:09:45,,01,05,,,,,
-,☆,15,2018/12/6 15:07,002-185-BLUE,25977,乗客アプリ（簡単予約）,3867,667,1,1,2018/12/6 15:07,,,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/12/6 15:30,,2018/12/6 15:42,,,2018/12/6 15:07,0:00:00,0:00:00,,00,23,,,,,
-,☆,15,2018/12/6 15:14,114-762-SUN,25980,まちかど端末（乗降ポイントから）,0,915,3,1,2018/12/6 15:15,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 15:35,,2018/12/6 15:42,,,2018/12/6 15:14,0:00:00,0:00:00,,00,20,,,,,
-,☆,15,2018/12/6 15:26,026-842-GREEN,25987,まちかど端末（店舗から）,0,893,5,1,2018/12/6 15:26,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 15:35,,2018/12/6 15:53,,,2018/12/6 15:26,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
★,☆,15,2018/12/6 15:27,026-842-GREEN,25988,まちかど端末（乗降ポイントから）,0,198,5,1,2018/12/6 15:27,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 15:36,,2018/12/6 15:54,,2018/12/6 15:36,2018/12/6 15:36,0:00:00,0:00:00,,00,00,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,15,2018/12/6 15:31,026-842-GREEN,25990,まちかど端末（店舗から）,0,847,3,1,2018/12/6 15:31,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 15:38,,2018/12/6 15:56,,,2018/12/6 15:31,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
★,☆,15,2018/12/6 15:36,077-456-ORANGE,25995,乗客アプリ（Myルートから）,2535,158,8,1,2018/12/6 15:36,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443073 139.651914,横浜人形の家,2018/12/6 15:46,,2018/12/6 16:08,,2018/12/6 15:46,2018/12/6 15:46,0:00:00,0:00:00,,00,00,,,,,
-,☆,15,2018/12/6 15:37,065-998-BANANA 065-999-BANANA,25999,乗客アプリ（地図から）,7023,917,3,2,2018/12/6 15:38,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 15:49,,2018/12/6 16:09,,,2018/12/6 15:37,0:00:00,0:00:00,,00,11,,,,,
-,☆,15,2018/12/6 15:59,055-693-STRAWBERRY 056-407-STRAWBERRY 057-094-STRAWBERRY,26010,乗客アプリ（地図から）,8416,255,2,3,2018/12/6 16:01,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/6 16:06,,2018/12/6 16:20,,,2018/12/6 15:59,0:00:00,0:00:00,,00,06,,,,,
★,-,16,2018/12/6 15:48,037-129-YELLOW 037-062-YELLOW 037-033-YELLOW 037-130-YELLOW,26005,まちかど端末（乗降ポイントから）,0,455,3,4,,2018/12/6 16:43,2018/12/6 16:57,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 16:48,2018/12/6 16:48,2018/12/6 17:06,2018/12/6 16:55,2018/12/6 16:48,2018/12/6 16:48,0:13:20,0:53:20,882,00,00,06,04,,,
★,-,16,2018/12/6 15:48,142-182-STAR 142-184-STAR,26006,乗客アプリ（地図から）,6274,800,6,2,,2018/12/6 16:48,2018/12/6 16:58,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 16:48,2018/12/6 16:48,2018/12/6 17:07,2018/12/6 17:24,2018/12/6 16:48,2018/12/6 16:48,0:09:59,0:19:58,,00,00,,,,,
★,-,16,2018/12/6 15:59,035-884-YELLOW,26009,乗客アプリ（地図から）,3352,56,6,1,,2018/12/6 17:12,2018/12/6 17:22,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 16:59,2018/12/6 16:59,2018/12/6 17:15,2018/12/6 17:20,2018/12/6 16:59,2018/12/6 16:59,0:09:54,0:09:54,,13,13,,,,,
-,-,16,2018/12/6 16:00,012-091-RED,26012,乗客アプリ（目的地から）,6771,544,6,1,,2018/12/6 16:07,2018/12/6 16:20,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/6 16:04,2018/12/6 16:07,2018/12/6 16:24,2018/12/6 16:27,,2018/12/6 16:00,0:12:50,0:12:50,,02,07,,,,,
★,-,16,2018/12/6 16:00,012-415-RED 012-414-RED 012-524-RED 012-413-RED,26013,乗客アプリ（地図から）,2420,907,7,4,,2018/12/6 16:53,2018/12/6 17:02,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/6 17:00,2018/12/6 17:00,2018/12/6 17:13,2018/12/6 17:07,2018/12/6 17:00,2018/12/6 17:00,0:09:22,0:37:28,,00,00,,,,,
-,-,16,2018/12/6 16:00,077-390-ORANGE,26014,まちかど端末（乗降ポイントから）,0,14,10,1,,2018/12/6 16:03,2018/12/6 16:14,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 16:02,2018/12/6 16:02,2018/12/6 16:15,2018/12/6 16:17,,2018/12/6 16:00,0:10:55,0:10:55,,01,03,,,,,
-,-,16,2018/12/6 16:01,055-693-STRAWBERRY,26016,乗客アプリ（地図から）,8416,681,11,1,,2018/12/6 16:04,2018/12/6 16:13,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/6 16:07,2018/12/6 16:07,2018/12/6 16:19,2018/12/6 16:19,,2018/12/6 16:01,0:09:06,0:09:06,,00,02,,,,,
-,-,16,2018/12/6 16:01,002-185-BLUE,26017,乗客アプリ（Myルートから）,3867,825,15,1,,2018/12/6 16:05,2018/12/6 16:12,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/12/6 16:05,2018/12/6 16:05,2018/12/6 16:21,2018/12/6 16:21,,2018/12/6 16:01,0:06:44,0:06:44,,00,03,,,,,
-,-,16,2018/12/6 16:01,166-197-agekke,26018,乗客アプリ（目的地から）,2424,323,5,1,,2018/12/6 16:10,2018/12/6 16:13,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/6 16:11,2018/12/6 16:11,2018/12/6 16:20,2018/12/6 16:20,,2018/12/6 16:01,0:03:10,0:03:10,,00,08,,,,,
-,-,16,2018/12/6 16:02,035-179-YELLOW 035-178-YELLOW,26019,乗客アプリ（地図から）,67,934,2,2,,2018/12/6 16:09,2018/12/6 16:18,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/6 16:09,2018/12/6 16:09,2018/12/6 16:22,2018/12/6 16:22,,2018/12/6 16:02,0:09:24,0:18:48,,00,06,,,,,
★,-,16,2018/12/6 16:04,033-454-YELLOW,26021,乗客アプリ（Myルートから）,7586,158,13,1,,2018/12/6 16:13,2018/12/6 16:20,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 16:14,2018/12/6 16:14,2018/12/6 16:24,2018/12/6 16:24,2018/12/6 16:14,2018/12/6 16:14,0:06:41,0:06:41,,00,00,,,,,
