,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,15,2018/11/19 15:25,063-731-BANANA,16399,乗客アプリ（簡単予約）,2979,924,1,1,,2018/11/19 15:30,2018/11/19 15:35,35.454389 139.630904,横浜ランドマークタワー,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/19 15:28,2018/11/19 15:28,2018/11/19 15:37,2018/11/19 15:37,,2018/11/19 15:25,0:05:09,0:05:09,,01,04,,,,,
-,-,15,2018/11/19 15:25,000-341-BLUE 022-277-GREEN 022-278-GREEN,16400,まちかど端末（乗降ポイントから）,0,112,11,3,,2018/11/19 15:29,2018/11/19 15:37,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/19 15:28,2018/11/19 15:28,2018/11/19 15:43,2018/11/19 15:43,,2018/11/19 15:25,0:07:49,0:23:27,,01,03,,,,,
-,-,15,2018/11/19 15:26,025-155-GREEN,16401,乗客アプリ（地図から）,3394,345,15,1,,2018/11/19 15:33,2018/11/19 15:45,35.453715 139.638133,横浜ワールドポーターズ,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/19 15:32,2018/11/19 15:32,2018/11/19 15:48,2018/11/19 15:48,,2018/11/19 15:26,0:11:25,0:11:25,,01,07,,,,,
-,-,15,2018/11/19 15:32,166-600-agekke,16402,乗客アプリ（地図から）,5762,983,8,1,,2018/11/19 15:39,2018/11/19 15:44,35.450447 139.635947,馬車道駅（みなとみらい線）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/19 15:36,2018/11/19 15:39,2018/11/19 15:44,2018/11/19 15:48,,2018/11/19 15:32,0:05:00,0:05:00,,03,07,,,,,
-,-,15,2018/11/19 15:33,068-209-BANANA,16403,まちかど端末（乗降ポイントから）,0,466,6,1,,2018/11/19 15:34,2018/11/19 15:41,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/19 15:34,2018/11/19 15:34,2018/11/19 15:44,2018/11/19 15:44,,2018/11/19 15:33,0:06:36,0:06:36,,00,01,,,,,
-,-,15,2018/11/19 15:36,052-130-STRAWBERRY 052-151-STRAWBERRY,16405,乗客アプリ（地図から）,1923,241,4,2,,2018/11/19 15:41,2018/11/19 15:56,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/19 15:41,2018/11/19 15:41,2018/11/19 15:52,2018/11/19 16:00,,2018/11/19 15:36,0:14:50,0:29:40,,00,04,,,,,
-,-,15,2018/11/19 15:37,117-967-SUN 102-643-SNOW,16406,まちかど端末（乗降ポイントから）,0,541,8,2,,2018/11/19 15:45,2018/11/19 15:55,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/19 15:48,2018/11/19 15:48,2018/11/19 16:07,2018/11/19 16:07,,2018/11/19 15:37,0:09:50,0:19:40,,00,07,,,,,
★,-,15,2018/11/19 15:38,015-073-RED 059-499-STRAWBERRY,16407,乗客アプリ（地図から）,6488,522,4,2,,2018/11/19 15:48,2018/11/19 15:58,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/19 15:48,2018/11/19 15:48,2018/11/19 16:04,2018/11/19 16:04,2018/11/19 15:48,2018/11/19 15:48,0:10:54,0:21:48,,00,00,,,,,
-,-,15,2018/11/19 15:40,010-185-RED,16408,乗客アプリ（地図から）,1705,339,7,1,,2018/11/19 15:42,2018/11/19 15:49,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/19 15:43,2018/11/19 15:43,2018/11/19 15:53,2018/11/19 15:53,,2018/11/19 15:40,0:06:55,0:06:55,,00,01,,,,,
-,-,15,2018/11/19 15:40,069-655-BANANA 069-653-BANANA,16409,乗客アプリ（地図から）,2892,330,3,2,,2018/11/19 15:43,2018/11/19 15:52,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445783 139.642958,横浜情報文化センター,2018/11/19 15:42,2018/11/19 15:42,2018/11/19 15:59,2018/11/19 15:59,,2018/11/19 15:40,0:08:56,0:17:52,,00,02,,,,,
-,-,15,2018/11/19 15:42,118-058-SUN,16410,まちかど端末（乗降ポイントから）,0,620,6,1,,2018/11/19 15:48,2018/11/19 15:55,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/19 15:52,2018/11/19 15:52,2018/11/19 16:05,2018/11/19 16:05,,2018/11/19 15:42,0:07:00,0:07:00,,00,05,,,,,
-,-,15,2018/11/19 15:43,058-844-STRAWBERRY 058-843-STRAWBERRY,16411,まちかど端末（店舗から）,0,85,5,2,,2018/11/19 15:45,2018/11/19 15:50,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/19 15:46,2018/11/19 15:46,2018/11/19 15:56,2018/11/19 15:56,,2018/11/19 15:43,0:04:44,0:09:28,,00,02,,,,,
-,-,15,2018/11/19 15:44,024-872-GREEN,16412,乗客アプリ（地図から）,6721,534,1,1,,2018/11/19 15:49,2018/11/19 15:54,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/19 15:51,2018/11/19 15:51,2018/11/19 16:03,2018/11/19 16:03,,2018/11/19 15:44,0:05:31,0:05:31,,00,04,,,,,
-,-,15,2018/11/19 15:49,166-755-agekke,16414,乗客アプリ（目的地から）,2306,117,2,1,,2018/11/19 15:54,2018/11/19 16:00,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/19 15:52,2018/11/19 15:52,2018/11/19 16:12,2018/11/19 16:12,,2018/11/19 15:49,0:06:21,0:06:21,,01,05,,,,,
-,-,15,2018/11/19 15:49,062-775-BANANA,16415,乗客アプリ（地図から）,5131,674,15,1,,2018/11/19 15:54,2018/11/19 16:06,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 15:53,2018/11/19 15:53,2018/11/19 16:15,2018/11/19 16:15,,2018/11/19 15:49,0:11:26,0:11:26,,00,05,,,,,
-,-,15,2018/11/19 15:59,066-203-BANANA 068-504-BANANA,16416,まちかど端末（店舗から）,0,586,6,2,,2018/11/19 16:03,2018/11/19 16:11,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/19 16:01,2018/11/19 16:01,2018/11/19 16:19,2018/11/19 16:19,,2018/11/19 15:59,0:08:50,0:17:40,,01,03,,,,,
-,☆,15,2018/11/19 15:04,024-932-GREEN,16390,まちかど端末（店舗から）,0,133,3,1,2018/11/19 15:05,,,35.456605 139.635327,横浜ベイホテル東急,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/19 15:16,,2018/11/19 15:21,,,2018/11/19 15:04,0:00:00,0:00:00,,00,,,,,※214行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,15,2018/11/19 15:06,024-932-GREEN,16391,まちかど端末（店舗から）,0,672,3,1,2018/11/19 15:06,,,35.456605 139.635327,横浜ベイホテル東急,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/19 15:16,,2018/11/19 15:21,,,2018/11/19 15:06,0:00:00,0:00:00,,00,10,,,,※213行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,15,2018/11/19 15:10,064-763-BANANA,16394,乗客アプリ（地図から）,2855,399,4,1,2018/11/19 15:16,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 15:20,,2018/11/19 15:44,,2018/11/19 15:20,2018/11/19 15:20,0:00:00,0:00:00,,00,00,,,,,
★,☆,15,2018/11/19 15:36,069-724-BANANA 062-843-BANANA 064-069-BANANA,16404,乗客アプリ（目的地から）,6706,437,7,3,2018/11/19 15:38,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/19 15:46,,2018/11/19 16:01,,2018/11/19 15:46,2018/11/19 15:46,0:00:00,0:00:00,,00,00,,,,,
★,☆,15,2018/11/19 15:48,010-095-RED 010-056-RED,16413,乗客アプリ（目的地から）,2801,566,7,2,2018/11/19 15:51,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/19 15:58,,2018/11/19 16:11,,2018/11/19 15:58,2018/11/19 15:58,0:00:00,0:00:00,,00,00,,,,,
★,-,16,2018/11/19 15:22,006-691-BLUE,16398,乗客アプリ（目的地から）,1199,459,13,1,,2018/11/19 16:21,2018/11/19 16:27,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/19 16:22,2018/11/19 16:22,2018/11/19 16:35,2018/11/19 16:35,2018/11/19 16:22,2018/11/19 16:22,0:06:29,0:06:29,310,00,00,03,03,,,
-,-,16,2018/11/19 16:04,113-721-SUN,16417,乗客アプリ（地図から）,1310,762,11,1,,2018/11/19 16:07,2018/11/19 16:11,35.450554 139.632616,横浜桜木町ワシントンホテル,35.448676 139.635696,横浜平和プラザホテル,2018/11/19 16:08,2018/11/19 16:08,2018/11/19 16:14,2018/11/19 16:14,,2018/11/19 16:04,0:03:11,0:03:11,,00,03,,,,,
-,-,16,2018/11/19 16:08,068-210-BANANA,16418,まちかど端末（乗降ポイントから）,0,350,2,1,,2018/11/19 16:12,2018/11/19 16:19,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/19 16:13,2018/11/19 16:13,2018/11/19 16:22,2018/11/19 16:22,,2018/11/19 16:08,0:06:36,0:06:36,,00,03,,,,,
-,-,16,2018/11/19 16:09,166-748-agekke,16419,乗客アプリ（目的地から）,2171,286,5,1,,2018/11/19 16:13,2018/11/19 16:21,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/11/19 16:13,2018/11/19 16:13,2018/11/19 16:32,2018/11/19 16:32,,2018/11/19 16:09,0:08:52,0:08:52,,00,03,,,,,
-,-,16,2018/11/19 16:14,004-522-BLUE,16422,乗客アプリ（簡単予約）,6724,862,15,1,,2018/11/19 16:17,2018/11/19 16:23,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/19 16:16,2018/11/19 16:16,2018/11/19 16:31,2018/11/19 16:31,,2018/11/19 16:14,0:05:25,0:05:25,,01,03,,,,,
-,-,16,2018/11/19 16:14,067-447-BANANA 067-448-BANANA,16423,まちかど端末（店舗から）,0,674,4,2,,2018/11/19 16:16,2018/11/19 16:22,35.448676 139.635696,横浜平和プラザホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/19 16:16,2018/11/19 16:16,2018/11/19 16:25,2018/11/19 16:25,,2018/11/19 16:14,0:06:15,0:12:30,,00,01,,,,,
-,-,16,2018/11/19 16:15,022-213-GREEN 022-212-GREEN,16424,まちかど端末（店舗から）,0,401,7,2,,2018/11/19 16:18,2018/11/19 16:25,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/19 16:20,2018/11/19 16:20,2018/11/19 16:32,2018/11/19 16:32,,2018/11/19 16:15,0:06:18,0:12:36,,00,03,,,,,
-,-,16,2018/11/19 16:16,020-734-GREEN 020-732-GREEN 020-733-GREEN,16425,まちかど端末（乗降ポイントから）,0,52,1,3,,2018/11/19 16:19,2018/11/19 16:22,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/19 16:18,2018/11/19 16:18,2018/11/19 16:27,2018/11/19 16:27,,2018/11/19 16:16,0:03:32,0:10:36,,00,02,,,,,
-,-,16,2018/11/19 16:18,105-816-SNOW,16426,乗客アプリ（地図から）,6535,371,10,1,,2018/11/19 16:23,2018/11/19 16:29,35.45435 139.631762,横浜ロイヤルパークホテル,35.448676 139.635696,横浜平和プラザホテル,2018/11/19 16:23,2018/11/19 16:23,2018/11/19 16:32,2018/11/19 16:32,,2018/11/19 16:18,0:05:22,0:05:22,,00,05,,,,,
★,-,16,2018/11/19 16:20,103-878-SNOW,16427,乗客アプリ（目的地から）,5037,856,11,1,,2018/11/19 16:29,2018/11/19 16:35,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/19 16:30,2018/11/19 16:30,2018/11/19 16:39,2018/11/19 16:39,2018/11/19 16:30,2018/11/19 16:30,0:06:03,0:06:03,,00,00,,,,,
★,-,16,2018/11/19 16:20,010-095-RED 010-056-RED,16428,乗客アプリ（目的地から）,2801,276,1,2,,2018/11/19 16:28,2018/11/19 16:41,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/19 16:30,2018/11/19 16:30,2018/11/19 16:44,2018/11/19 16:44,2018/11/19 16:30,2018/11/19 16:30,0:12:39,0:25:18,,00,00,,,,,
-,-,16,2018/11/19 16:22,167-800-CAKE,16429,乗客アプリWeb（地図から）,6725,324,2,1,,2018/11/19 16:26,2018/11/19 16:33,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/19 16:28,2018/11/19 16:28,2018/11/19 16:38,2018/11/19 16:38,,2018/11/19 16:22,0:06:41,0:06:41,,00,03,,,,,
-,-,16,2018/11/19 16:23,113-721-SUN,16430,乗客アプリ（地図から）,1310,19,6,1,,2018/11/19 16:29,2018/11/19 16:35,35.448676 139.635696,横浜平和プラザホテル,35.456605 139.635327,横浜ベイホテル東急,2018/11/19 16:27,2018/11/19 16:27,2018/11/19 16:40,2018/11/19 16:40,,2018/11/19 16:23,0:06:18,0:06:18,,01,05,,,,,
★,-,16,2018/11/19 16:25,005-325-BLUE,16431,乗客アプリ（簡単予約）,4381,594,4,1,,2018/11/19 16:32,2018/11/19 16:44,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/19 16:35,2018/11/19 16:35,2018/11/19 16:50,2018/11/19 16:50,2018/11/19 16:35,2018/11/19 16:35,0:11:34,0:11:34,,00,00,,,,,
★,-,16,2018/11/19 16:28,009-149-BLUE,16432,乗客アプリ（目的地から）,3203,301,3,1,,2018/11/19 16:38,2018/11/19 16:42,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/19 16:38,2018/11/19 16:38,2018/11/19 16:45,2018/11/19 16:45,2018/11/19 16:38,2018/11/19 16:38,0:04:25,0:04:25,,00,00,,,,,
-,-,16,2018/11/19 16:30,166-624-agekke,16433,乗客アプリ（地図から）,1885,892,10,1,,2018/11/19 16:38,2018/11/19 16:45,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/19 16:34,2018/11/19 16:34,2018/11/19 16:47,2018/11/19 16:47,,2018/11/19 16:30,0:07:10,0:07:10,,03,07,,,,,
-,-,16,2018/11/19 16:31,026-710-GREEN 026-713-GREEN 026-712-GREEN 026-711-GREEN,16434,まちかど端末（乗降ポイントから）,0,748,5,4,,2018/11/19 16:35,2018/11/19 16:43,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/19 16:34,2018/11/19 16:34,2018/11/19 16:48,2018/11/19 16:48,,2018/11/19 16:31,0:08:52,0:35:28,,00,03,,,,,
-,-,16,2018/11/19 16:31,007-633-BLUE,16435,乗客アプリ（地図から）,2526,573,8,1,,2018/11/19 16:34,2018/11/19 16:42,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/11/19 16:34,2018/11/19 16:34,2018/11/19 16:50,2018/11/19 16:50,,2018/11/19 16:31,0:07:27,0:07:27,,00,02,,,,,
-,-,16,2018/11/19 16:35,068-441-BANANA,16436,乗客アプリ（地図から）,6727,424,9,1,,2018/11/19 16:39,2018/11/19 16:49,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/19 16:39,2018/11/19 16:39,2018/11/19 16:57,2018/11/19 16:57,,2018/11/19 16:35,0:10:14,0:10:14,,00,03,,,,,
-,-,16,2018/11/19 16:37,166-716-agekke,16437,まちかど端末（乗降ポイントから）,0,278,6,1,,2018/11/19 16:42,2018/11/19 16:48,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/11/19 16:44,2018/11/19 16:44,2018/11/19 16:54,2018/11/19 16:54,,2018/11/19 16:37,0:06:04,0:06:04,,00,05,,,,,
★,-,16,2018/11/19 16:45,032-428-YELLOW 032-427-YELLOW 025-708-GREEN,16439,乗客アプリ（地図から）,4708,37,6,3,,2018/11/19 16:53,2018/11/19 17:03,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/11/19 16:55,2018/11/19 16:55,2018/11/19 17:21,2018/11/19 17:21,2018/11/19 16:55,2018/11/19 16:55,0:09:54,0:29:42,,00,00,,,,,
-,-,16,2018/11/19 16:47,024-812-GREEN,16440,乗客アプリ（目的地から）,4647,969,8,1,,2018/11/19 16:50,2018/11/19 16:56,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/19 16:50,2018/11/19 16:50,2018/11/19 16:57,2018/11/19 16:57,,2018/11/19 16:47,0:06:06,0:06:06,,00,03,,,,,
-,-,16,2018/11/19 16:50,069-544-BANANA,16441,まちかど端末（乗降ポイントから）,0,801,11,1,,2018/11/19 16:54,2018/11/19 17:00,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/19 16:53,2018/11/19 16:53,2018/11/19 17:03,2018/11/19 17:03,,2018/11/19 16:50,0:05:22,0:05:22,,01,04,,,,,
-,-,16,2018/11/19 16:51,053-680-STRAWBERRY 073-956-ORANGE,16442,乗客アプリ（目的地から）,6732,605,9,2,,2018/11/19 16:54,2018/11/19 16:57,35.448676 139.635696,横浜平和プラザホテル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/19 16:54,2018/11/19 16:54,2018/11/19 17:01,2018/11/19 17:01,,2018/11/19 16:51,0:02:41,0:05:22,,00,02,,,,,
-,-,16,2018/11/19 16:54,107-392-SNOW,16443,乗客アプリ（地図から）,6053,399,5,1,,2018/11/19 16:58,2018/11/19 17:07,35.448801 139.636702,ホテルルートイン横浜馬車道,35.456605 139.635327,横浜ベイホテル東急,2018/11/19 16:57,2018/11/19 16:57,2018/11/19 17:10,2018/11/19 17:10,,2018/11/19 16:54,0:08:22,0:08:22,,01,04,,,,,
-,-,16,2018/11/19 16:54,117-761-SUN,16444,まちかど端末（乗降ポイントから）,0,920,10,1,,2018/11/19 16:58,2018/11/19 17:07,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.443908 139.635249,イセザキ・モール,2018/11/19 16:59,2018/11/19 16:59,2018/11/19 17:09,2018/11/19 17:09,,2018/11/19 16:54,0:09:14,0:09:14,,00,04,,,,,
-,-,16,2018/11/19 16:56,167-790-CAKE,16446,乗客アプリWeb（地図から）,6697,687,1,2,,2018/11/19 17:04,2018/11/19 17:11,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 17:03,2018/11/19 17:03,2018/11/19 17:16,2018/11/19 17:16,,2018/11/19 16:56,0:06:23,0:12:46,,01,08,,,,,
-,-,16,2018/11/19 16:57,024-061-GREEN,16449,乗客アプリ（地図から）,3880,649,11,1,,2018/11/19 17:00,2018/11/19 17:19,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/19 17:02,2018/11/19 17:02,2018/11/19 17:16,2018/11/19 17:16,,2018/11/19 16:57,0:19:18,0:19:18,,00,03,,,,,
-,-,16,2018/11/19 16:57,022-214-GREEN,16450,まちかど端末（乗降ポイントから）,0,71,2,1,,2018/11/19 17:01,2018/11/19 17:09,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/19 17:03,2018/11/19 17:03,2018/11/19 17:15,2018/11/19 17:15,,2018/11/19 16:57,0:07:48,0:07:48,,00,03,,,,,
-,-,16,2018/11/19 16:58,166-740-agekke,16451,乗客アプリ（地図から）,1742,601,3,1,,2018/11/19 17:05,2018/11/19 17:13,35.450447 139.635947,馬車道駅（みなとみらい線）,35.454389 139.630904,横浜ランドマークタワー,2018/11/19 17:02,2018/11/19 17:02,2018/11/19 17:14,2018/11/19 17:14,,2018/11/19 16:58,0:07:46,0:07:46,,03,07,,,,,
★,☆,16,2018/11/19 16:13,167-798-CAKE,16420,乗客アプリWeb（目的地から）,6723,596,11,1,2018/11/19 16:14,,,35.443908 139.635249,イセザキ・モール,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/19 17:13,,2018/11/19 17:27,,2018/11/19 17:13,2018/11/19 17:13,0:00:00,0:00:00,,00,00,,,,,
★,☆,16,2018/11/19 16:55,111-234-SUN,16445,乗客アプリ（目的地から）,4442,397,11,1,2018/11/19 17:57,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/19 17:55,,2018/11/19 18:06,,2018/11/19 17:55,2018/11/19 17:55,0:00:00,0:00:00,,00,01,,,,,
★,-,17,2018/11/19 16:13,025-490-GREEN 025-481-GREEN,16421,まちかど端末（店舗から）,0,40,7,2,,2018/11/19 17:10,2018/11/19 17:16,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/19 17:12,2018/11/19 17:12,2018/11/19 17:24,2018/11/19 17:24,2018/11/19 17:12,2018/11/19 17:12,0:06:33,0:13:06,618,00,00,09,07,,,
★,-,17,2018/11/19 16:38,019-357-RED 019-360-RED 019-359-RED 019-358-RED,16438,乗客アプリ（地図から）,1478,533,7,4,,2018/11/19 17:33,2018/11/19 17:43,35.448801 139.636702,ホテルルートイン横浜馬車道,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/19 17:38,2018/11/19 17:38,2018/11/19 17:55,2018/11/19 17:55,2018/11/19 17:38,2018/11/19 17:38,0:10:35,0:42:20,,00,00,,,,,
★,-,17,2018/11/19 16:56,055-377-STRAWBERRY 069-605-BANANA,16447,乗客アプリ（地図から）,6733,560,15,2,,2018/11/19 17:02,2018/11/19 17:18,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/19 17:06,2018/11/19 17:06,2018/11/19 17:18,2018/11/19 17:24,2018/11/19 17:06,2018/11/19 17:06,0:15:19,0:30:38,,00,00,,,,,
★,-,17,2018/11/19 16:57,018-896-RED,16448,乗客アプリ（目的地から）,2269,214,13,1,,2018/11/19 17:54,2018/11/19 17:59,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/19 17:57,2018/11/19 17:57,2018/11/19 18:09,2018/11/19 18:09,2018/11/19 17:57,2018/11/19 17:57,0:05:21,0:05:21,,00,00,,,,,
★,-,17,2018/11/19 17:00,069-604-BANANA,16452,乗客アプリ（目的地から）,3014,623,15,1,,2018/11/19 17:09,2018/11/19 17:13,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/19 17:10,2018/11/19 17:10,2018/11/19 17:15,2018/11/19 17:15,2018/11/19 17:10,2018/11/19 17:10,0:04:10,0:04:10,,00,00,,,,,
-,-,17,2018/11/19 17:00,069-725-BANANA,16453,まちかど端末（乗降ポイントから）,0,511,9,1,,2018/11/19 17:07,2018/11/19 17:13,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/19 17:08,2018/11/19 17:08,2018/11/19 17:17,2018/11/19 17:17,,2018/11/19 17:00,0:06:22,0:06:22,,00,07,,,,,
-,-,17,2018/11/19 17:00,053-680-STRAWBERRY 073-956-ORANGE,16454,乗客アプリ（目的地から）,6732,297,4,2,,2018/11/19 17:06,2018/11/19 17:12,35.450554 139.632616,横浜桜木町ワシントンホテル,35.448676 139.635696,横浜平和プラザホテル,2018/11/19 17:06,2018/11/19 17:06,2018/11/19 17:14,2018/11/19 17:14,,2018/11/19 17:00,0:05:53,0:11:46,,00,05,,,,,
-,-,17,2018/11/19 17:01,027-188-GREEN 027-421-GREEN 027-420-GREEN,16455,まちかど端末（乗降ポイントから）,0,90,8,3,,2018/11/19 17:07,2018/11/19 17:18,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/19 17:11,2018/11/19 17:11,2018/11/19 17:27,2018/11/19 17:27,,2018/11/19 17:01,0:10:55,0:32:45,,00,06,,,,,
★,-,17,2018/11/19 17:03,103-762-SNOW,16456,乗客アプリ（目的地から）,4256,174,11,1,,2018/11/19 17:09,2018/11/19 17:30,35.454389 139.630904,横浜ランドマークタワー,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/19 17:13,2018/11/19 17:13,2018/11/19 17:35,2018/11/19 17:35,2018/11/19 17:13,2018/11/19 17:13,0:20:42,0:20:42,,00,00,,,,,
-,-,17,2018/11/19 17:10,167-805-CAKE,16458,乗客アプリWeb（地図から）,6737,367,2,2,,2018/11/19 17:14,2018/11/19 17:19,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447546 139.64358,横浜開港資料館,2018/11/19 17:14,2018/11/19 17:14,2018/11/19 17:24,2018/11/19 17:24,,2018/11/19 17:10,0:04:47,0:09:34,,00,04,,,,,
-,-,17,2018/11/19 17:10,020-579-GREEN 020-578-GREEN,16459,まちかど端末（乗降ポイントから）,0,50,6,2,,2018/11/19 17:15,2018/11/19 17:21,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/19 17:13,2018/11/19 17:13,2018/11/19 17:25,2018/11/19 17:25,,2018/11/19 17:10,0:06:34,0:13:08,,01,04,,,,,
-,-,17,2018/11/19 17:11,166-746-agekke,16460,乗客アプリ（目的地から）,1328,645,10,1,,2018/11/19 17:19,2018/11/19 17:34,35.443908 139.635249,イセザキ・モール,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/19 17:15,2018/11/19 17:15,2018/11/19 17:30,2018/11/19 17:30,,2018/11/19 17:11,0:14:35,0:14:35,,04,08,,,,,
